scenario,ensemble,theta_deg,A2460,B2460,G2460,A2536,B2536,G2536,abs_ratio_G2460_over_G2536
legacy_chi_condensate,theta_scan_25_45,38.67058915038465,-0.17129185612455539,-0.30690732085981504,-0.4781991769843704,-0.19840963141320478,0.2276922693700425,0.02928263795683772,16.33046782496955
legacy_chi_condensate,theta_scan_25_45,43.828504065320224,-0.14083828158610204,-0.2347311451071485,-0.37556942669325055,-0.1826274101158494,0.2804703236274715,0.09784291351162208,3.838493900211171
legacy_chi_condensate,theta_scan_25_45,26.016644491662543,-0.10325624867802176,-0.32298475610007044,-0.4262410047780922,-0.2445348110848353,0.18222593684624483,-0.06230887423859047,6.840775250503619
legacy_chi_condensate,theta_scan_25_45,30.18315645030608,-0.10630184876582646,-0.2881029717006281,-0.39440482046645453,-0.2064810432597654,0.18930687257095946,-0.017174170688805945,22.9649994525515
legacy_chi_condensate,theta_scan_25_45,35.049839186552155,-0.15499813779642918,-0.3286189335129269,-0.4836170713093561,-0.17933202924265387,0.18710487228564673,0.007772843042992861,62.21881345530732
legacy_chi_condensate,theta_scan_25_45,31.725358779849284,-0.0870912781482356,-0.2556560564064203,-0.3427473345546559,-0.10402407056051076,0.11670977514758663,0.012685704587075866,27.0183916235796
legacy_chi_condensate,theta_scan_25_45,35.61931759519094,-0.11532147086783831,-0.2665678948977927,-0.38188936576563104,-0.17140087863412823,0.20336213289831712,0.03196125426418889,11.9485099867786
legacy_chi_condensate,theta_scan_25_45,43.540062147949634,-0.14629339853634832,-0.2454208196383844,-0.39171421817473273,-0.13804604037133686,0.20913508950357867,0.07108904913224182,5.510190710893531
legacy_chi_condensate,theta_scan_25_45,26.87071221982279,-0.0825692051031683,-0.2674314667370779,-0.3500006718402462,-0.20791844834364134,0.1728884189753297,-0.03503002936831165,9.991446714482594
legacy_chi_condensate,theta_scan_25_45,37.90868536102651,-0.1495292853955998,-0.2782545818676204,-0.4277838672632202,-0.21538436077437334,0.24304986989573746,0.027665509121364118,15.462714435747468
legacy_chi_condensate,theta_scan_25_45,33.47518863096396,-0.12970282087490073,-0.28881345510447864,-0.41851627597937935,-0.16787163646785394,0.16345332325848166,-0.0044183132093722766,94.72308913990261
legacy_chi_condensate,theta_scan_25_45,38.7872795590529,-0.15267943718348317,-0.282202444307016,-0.4348818814904992,-0.13981247709502623,0.16690357566934128,0.027091098574315048,16.052574623267912
legacy_chi_condensate,theta_scan_25_45,28.090159047662016,-0.05906201756465812,-0.21637398826829063,-0.27543600583294875,-0.11894782617560631,0.12413544551986692,0.0051876193442606106,53.09487600274313
legacy_chi_condensate,theta_scan_25_45,27.75082122489351,-0.10369417126704643,-0.30526141221616726,-0.4089555834832137,-0.1912511324486872,0.15585847219509602,-0.03539266025359117,11.554813358278668
legacy_chi_condensate,theta_scan_25_45,32.3367738731689,-0.0959847187556381,-0.266126126927044,-0.36211084568268215,-0.13348969464614469,0.14833375259014656,0.01484405794400187,24.39432984219807
legacy_chi_condensate,theta_scan_25_45,38.38277495144609,-0.14703877132114243,-0.2670632796177197,-0.4141020509388621,-0.1761879557073485,0.20077955954716772,0.02459160383981923,16.839164034854022
legacy_chi_condensate,theta_scan_25_45,40.064281031818034,-0.09583084039876746,-0.20864502939993224,-0.30447586979869967,-0.10301983288877872,0.15864606003900245,0.05562622715022372,5.47360274815034
legacy_chi_condensate,theta_scan_25_45,42.88774972092484,-0.15655408931024534,-0.2555541590192342,-0.4121082483294795,-0.14854144298000657,0.20920196150536294,0.060660518525356366,6.793681596328861
legacy_chi_condensate,theta_scan_25_45,26.05728837025182,-0.10622417955846156,-0.3219221634152945,-0.4281463429737561,-0.18976475084076158,0.1375020245442708,-0.052262726296490786,8.192193046815934
legacy_chi_condensate,theta_scan_25_45,33.84801182002835,-0.16310916671084266,-0.3555697649126992,-0.5186789316235418,-0.20432546143055597,0.20034031672913924,-0.003985144701416726,130.15309869153572
legacy_chi_condensate,theta_scan_25_45,30.460299946097376,-0.14393116551395319,-0.3682262651080908,-0.512157430622044,-0.21698659806988976,0.19200522028805325,-0.02498137778183651,20.501568612217376
legacy_chi_condensate,theta_scan_25_45,37.46301962127654,-0.13365585895871007,-0.2731019785683779,-0.406757837527088,-0.15224784590103882,0.18267872382632647,0.030430877925287647,13.366615269061224
legacy_chi_condensate,theta_scan_25_45,41.78035281395011,-0.20863444046283497,-0.32170043127141296,-0.530334871734248,-0.21193356547278636,0.26088026379716817,0.04894669832438181,10.834946786800375
legacy_chi_condensate,theta_scan_25_45,39.229347872460316,-0.19531262492923246,-0.3364902415181484,-0.5318028664473808,-0.17526147170250278,0.20126586351892528,0.0260043918164225,20.450501984496807
legacy_chi_condensate,theta_scan_25_45,27.88567565302273,-0.10797779435204775,-0.3164940941524139,-0.42447188850446166,-0.15416876425832954,0.1265288531207342,-0.02763991113759534,15.35720887058505
legacy_chi_condensate,theta_scan_25_45,44.78723587103578,-0.16572471953141635,-0.25944769272631346,-0.42517241225772984,-0.15009005067353307,0.23150664888367997,0.0814165982101469,5.222183456502372
legacy_chi_condensate,theta_scan_25_45,40.75771548411181,-0.14078387928552427,-0.2520531484732235,-0.3928370277587478,-0.11852105451144455,0.15762974783114678,0.03910869331970222,10.044749502301677
legacy_chi_condensate,theta_scan_25_45,28.702683055375132,-0.12597924843064076,-0.3386647615467823,-0.46464400997742306,-0.19916589902065035,0.1605186184770605,-0.038647280543589846,12.022683186035719
legacy_chi_condensate,theta_scan_25_45,43.053558049478895,-0.13900435978896697,-0.22941616954232166,-0.36842052933128866,-0.13521589104959691,0.19478826155315504,0.059572370503558125,6.184419492074497
legacy_chi_condensate,theta_scan_25_45,34.05715896339812,-0.14755420021994958,-0.3157083034424502,-0.4632625036623998,-0.24473936832325094,0.23926629205074315,-0.0054730762725077875,84.64389688655497
legacy_chi_condensate,theta_scan_25_45,27.06402171427586,-0.09100850698997079,-0.2967101132293364,-0.38771862021930714,-0.15876322878139792,0.135123049313924,-0.023640179467473932,16.400832352087754
legacy_chi_condensate,theta_scan_25_45,36.83650187327756,-0.10096648200798022,-0.228955192221738,-0.3299216742297182,-0.1291918728383429,0.16439025996447895,0.035198387126136044,9.373204318920049
legacy_chi_condensate,theta_scan_25_45,34.86707120399089,-0.1424606184754803,-0.3142809360430073,-0.4567415545184876,-0.17255230922737172,0.18480125742733766,0.012248948199965942,37.288226471539616
legacy_chi_condensate,theta_scan_25_45,41.746207651752506,-0.17778624414978095,-0.2848118877642948,-0.4625981319140757,-0.2093103290795696,0.2670450608788863,0.05773473179931671,8.012475636364705
legacy_chi_condensate,theta_scan_25_45,36.15653679277449,-0.12315509214945347,-0.27482870080778776,-0.39798379295724123,-0.14513733809600243,0.17294057763618648,0.027803239540184044,14.31429572737504
legacy_chi_condensate,theta_scan_25_45,26.500958161536083,-0.10581705195450418,-0.3164661824844578,-0.422283234438962,-0.24800693334996496,0.18439296837826344,-0.06361396497170152,6.638215911031696
legacy_chi_condensate,theta_scan_25_45,37.08111105470527,-0.11419110914177637,-0.23870199467942815,-0.35289310382120453,-0.12476124147192359,0.14896683045588266,0.024205588983959067,14.578992647320632
legacy_chi_condensate,theta_scan_25_45,43.67945538666554,-0.17556898960231376,-0.2707055205899987,-0.44627451019231246,-0.1685648861940093,0.2370085477627796,0.0684436615687703,6.52031904727815
legacy_chi_condensate,theta_scan_25_45,32.67722485646579,-0.12107296668758281,-0.2878396147754436,-0.40891258146302645,-0.143505488249226,0.14036761145106635,-0.0031378767981596334,130.31505306481566
legacy_chi_condensate,theta_scan_25_45,44.634229255468135,-0.17620925644257537,-0.2670132632990194,-0.44322251974159477,-0.14607210769958281,0.2157650675901673,0.0696929598905845,6.359645514230398
legacy_chi_condensate,theta_scan_25_45,29.545734684113846,-0.15486407621166257,-0.37574844955071957,-0.5306125257623822,-0.30097689738079214,0.23462846909176654,-0.0663484282890256,7.997363908168846
legacy_chi_condensate,theta_scan_25_45,30.533117643591275,-0.11414395624935031,-0.30129604266559257,-0.4154399989149429,-0.19642005550130553,0.18037277759337728,-0.01604727790792826,25.888502791472945
legacy_chi_condensate,theta_scan_25_45,27.90575801301159,-0.14092802645781285,-0.3874884199840687,-0.5284164464418816,-0.19741101581693088,0.15224078888269346,-0.04517022693423742,11.698334994225164
legacy_chi_condensate,theta_scan_25_45,38.96312655420677,-0.14431642969026023,-0.2705399219872382,-0.41485635167749846,-0.1375707237425541,0.16866963632387338,0.031098912581319277,13.339898962470393
legacy_chi_condensate,theta_scan_25_45,27.071381634609782,-0.11215977363558607,-0.29932038301307884,-0.4114801566486649,-0.2508600008255006,0.17487796784789775,-0.07598203297760284,5.415492854343033
legacy_chi_condensate,theta_scan_25_45,29.616295674693365,-0.09102284758502276,-0.2629020723744801,-0.35392491995950287,-0.15517791030200623,0.14483254624530628,-0.010345364056699946,34.21096812250809
legacy_chi_condensate,theta_scan_25_45,30.45132061976121,-0.08773925251210549,-0.2646001714898439,-0.3523394240019494,-0.12782001298490542,0.13323051609980718,0.005410503114901766,65.12137901400072
legacy_chi_condensate,theta_scan_25_45,32.38468679798828,-0.17500668232129496,-0.3592800298023697,-0.5342867121236647,-0.30363795414019457,0.25075399598114123,-0.052883958159053335,10.103001566500538
legacy_chi_condensate,theta_scan_25_45,29.225467482036414,-0.16226478256860907,-0.36653249744773986,-0.528797280016349,-0.3270957407009298,0.23126414144045015,-0.09583159926047963,5.517984507166852
legacy_chi_condensate,theta_scan_25_45,29.822690413337664,-0.15336700244557028,-0.37514062896932854,-0.5285076314148989,-0.23606868911986803,0.1897407250898425,-0.04632796403002554,11.407961529938348
legacy_chi_condensate,theta_scan_25_45,30.34596750679681,-0.16514873496481444,-0.3957327592763236,-0.5608814942411381,-0.28134820335829247,0.2310575676015099,-0.05029063575678258,11.15280182485053
legacy_chi_condensate,theta_scan_25_45,43.10742168843182,-0.18365846929087704,-0.29050360242902057,-0.4741620717198976,-0.21304944463472866,0.2952549609106934,0.08220551627596476,5.768007953725766
legacy_chi_condensate,theta_scan_25_45,34.853829866860266,-0.14610034646184747,-0.29468789671600343,-0.4407882431778509,-0.2031597983938779,0.19873838685238324,-0.004421411541494669,99.69400926402825
legacy_chi_condensate,theta_scan_25_45,40.46781575122298,-0.17998661615082553,-0.29994841505572983,-0.47993503120655534,-0.19773461579984053,0.2398274025669305,0.04209278676708997,11.401835517856236
legacy_chi_condensate,theta_scan_25_45,33.56291817066326,-0.09907548186738885,-0.24076032809126904,-0.3398358099586579,-0.1893928111068459,0.20259068132342894,0.013197870216583057,25.74929169493241
legacy_chi_condensate,theta_scan_25_45,44.421759399142026,-0.1898352363483791,-0.29356765243257693,-0.48340288878095605,-0.1337160234699021,0.19860111557086496,0.06488509210096285,7.450137976667566
legacy_chi_condensate,theta_scan_25_45,27.786140828490215,-0.10903982587722265,-0.315220833846302,-0.42426065972352467,-0.16716440807357022,0.13417797759954272,-0.032986430474027495,12.86167231879104
legacy_chi_condensate,theta_scan_25_45,41.51956295788041,-0.12855092398579748,-0.23843467863127885,-0.36698560261707636,-0.1204258988884618,0.17507677634934762,0.05465087746088583,6.715090766469972
legacy_chi_condensate,theta_scan_25_45,28.362489746712736,-0.15101936111435393,-0.40160666989905536,-0.5526260310134092,-0.2367361713728654,0.18347743936563374,-0.05325873200723166,10.37625212215664
legacy_chi_condensate,theta_scan_25_45,29.986470225198975,-0.11815166036986091,-0.30549034965130184,-0.42364201002116275,-0.19532973845882656,0.16816322959899133,-0.027166508859835237,15.594275002611878
legacy_chi_condensate,theta_scan_25_45,44.02181527476849,-0.17327169552850358,-0.2803201292856776,-0.4535918248141812,-0.15221577310628331,0.22999717722428523,0.07778140411800191,5.831622994694703
legacy_chi_condensate,theta_scan_25_45,30.131583403714288,-0.16247927194794354,-0.36573836723827224,-0.5282176391862158,-0.22234366792074683,0.1686074308077023,-0.05373623711304454,9.829821877460606
legacy_chi_condensate,theta_scan_25_45,34.61633542907051,-0.06777882173741276,-0.1988690573818481,-0.26664787911926086,-0.0765840205592027,0.1070669001301386,0.0304828795709359,8.747463588495688
legacy_chi_condensate,theta_scan_25_45,25.43469781879041,-0.0833499397494556,-0.28467768536187416,-0.36802762511132975,-0.16456796567095916,0.12712635421083432,-0.03744161146012484,9.829374611807978
legacy_chi_condensate,theta_scan_25_45,32.78498081154346,-0.15384704897689902,-0.3445336706288666,-0.4983807196057656,-0.166330291726779,0.15452556104531803,-0.011804730681460956,42.218728495725905
legacy_chi_condensate,theta_scan_25_45,32.01070188322123,-0.1321163372774046,-0.33144114917950945,-0.4635574864569141,-0.18080258953189687,0.17725315539639191,-0.0035494341355049586,130.60039114966315
legacy_chi_condensate,theta_scan_25_45,41.01178203526117,-0.14574735688001858,-0.24553384134074252,-0.39128119822076113,-0.15831499753316922,0.20170634618882072,0.0433913486556515,9.017493356243001
legacy_chi_condensate,theta_scan_25_45,26.838972360652534,-0.1017802761410598,-0.311565513369097,-0.41334578951015677,-0.19902928133312014,0.15598659638745538,-0.043042684945664766,9.603159980190519
legacy_chi_condensate,theta_scan_25_45,39.92418930145441,-0.16838126812864856,-0.2782345598246907,-0.44661582795333926,-0.2726783586124519,0.3155444035835049,0.04286604497105301,10.418871819290402
legacy_chi_condensate,theta_scan_25_45,44.590572127098994,-0.19147864953216795,-0.2678201058879631,-0.4592987554201311,-0.2194881049785625,0.29834567739975243,0.07885757242118993,5.824409011311541
legacy_chi_condensate,theta_scan_25_45,34.825714161756665,-0.10255937917943363,-0.25116453315276543,-0.3537239123321991,-0.11767970620688573,0.1394788674307961,0.021799161223910374,16.22649186814663
legacy_chi_condensate,theta_scan_25_45,33.07537877552144,-0.06576649078104722,-0.18949565480023745,-0.2552621455812847,-0.10167435048831841,0.12426275777037725,0.02258840728205884,11.30058186014869
legacy_chi_condensate,theta_scan_25_45,43.595276663156234,-0.16770189274800418,-0.2609217305495369,-0.42862362329754106,-0.19475121970291906,0.2746913107023686,0.07994009099944951,5.361810550109239
legacy_chi_condensate,theta_scan_25_45,33.698420580947385,-0.09381824803353674,-0.24462758014562128,-0.338445828179158,-0.13223364533522391,0.15333874399015948,0.021105098654935567,16.03621161467588
legacy_chi_condensate,theta_scan_25_45,29.7597503632173,-0.141556648582075,-0.35438571368110655,-0.49594236226318156,-0.19139781085610186,0.1566498554903248,-0.034747955365777045,14.272562429720134
legacy_chi_condensate,theta_scan_25_45,36.59899462697799,-0.14209801294367053,-0.2907723862017305,-0.43287039914540104,-0.20880959290246867,0.23565155414770608,0.02684196124523741,16.1266308072852
legacy_chi_condensate,theta_scan_25_45,37.065570486829266,-0.16093084174668607,-0.29300642136236726,-0.45393726310905336,-0.22343975619708795,0.2321104132667761,0.008670657069688142,52.35327143729145
legacy_chi_condensate,theta_scan_25_45,39.63453143348815,-0.1383733725376672,-0.26348908239782404,-0.4018624549354912,-0.14834635023119888,0.19379799996156158,0.0454516497303627,8.841537266952894
legacy_chi_condensate,theta_scan_25_45,30.31394147526409,-0.1409854368150629,-0.3362099925949996,-0.47719542941006254,-0.19114641764508825,0.15582528482200808,-0.035321132823080165,13.510196057422172
legacy_chi_condensate,theta_scan_25_45,39.35182294415781,-0.17225925556621657,-0.30071338128335995,-0.4729726368495765,-0.223096618474754,0.26187440553703345,0.03877778706227944,12.196999176099302
legacy_chi_condensate,theta_scan_25_45,36.85150687240687,-0.12924776343391906,-0.2627935538867779,-0.3920413173206969,-0.1962819788032175,0.2241887108568018,0.02790673205358432,14.048270380348724
legacy_chi_condensate,theta_scan_25_45,39.896059433794925,-0.17434110516315812,-0.3025777274004012,-0.47691883256355927,-0.19422838218628846,0.23560030313830718,0.04137192095201872,11.527597017229828
legacy_chi_condensate,theta_scan_25_45,37.07995428637822,-0.06419951020530942,-0.18987025675502237,-0.2540697669603318,-0.07818792476012654,0.13207316502064484,0.0538852402605183,4.715015943734942
legacy_chi_condensate,theta_scan_25_45,37.95632168910842,-0.12745424073721745,-0.24866240173226134,-0.3761166424694788,-0.154108454760134,0.18295187451920367,0.028843419759069677,13.039946220357962
legacy_chi_condensate,theta_scan_25_45,27.968570700571384,-0.12003616421361543,-0.32591623195781944,-0.4459523961714349,-0.21497539692988982,0.16458168885930027,-0.050393708070589543,8.84936658256547
legacy_chi_condensate,theta_scan_25_45,32.232826593383535,-0.1798709815655328,-0.4049372645518212,-0.584808246117354,-0.19364355659187335,0.173319232548634,-0.02032432404323936,28.77381037977907
legacy_chi_condensate,theta_scan_25_45,35.81468303692917,-0.15506577200796892,-0.29952106697449293,-0.4545868389824619,-0.22850757533543267,0.2298370235933095,0.001329448257876814,341.9364659655552
legacy_chi_condensate,theta_scan_25_45,35.155461097710514,-0.1380264072715472,-0.2915764445786974,-0.4296028518502446,-0.1618196728352415,0.16954547873423498,0.007725805898993465,55.606218621958156
legacy_chi_condensate,theta_scan_25_45,31.876447393983305,-0.15188280059888853,-0.3668104913582406,-0.5186932919571292,-0.213878653379617,0.19975919371400597,-0.01411945966561104,36.73605819494949
legacy_chi_condensate,theta_scan_25_45,42.17396127973848,-0.06466901406456516,-0.1481530484861346,-0.21282206255069974,-0.0843912907343442,0.15866775034713518,0.07427645961279097,2.8652693418635984
legacy_chi_condensate,theta_scan_25_45,41.26839524673968,-0.1055587607609688,-0.2037199463068293,-0.3092787070677981,-0.14863104931669277,0.2208956747024917,0.07226462538579892,4.279807795538313
legacy_chi_condensate,theta_scan_25_45,28.150078652517195,-0.08855216561516664,-0.2767469114326469,-0.36529907704781356,-0.1531416833189055,0.13702655897303648,-0.016115124345869036,22.66808925625539
legacy_chi_condensate,theta_scan_25_45,38.1007522594534,-0.1502357789749139,-0.30398883294173545,-0.45422461191664937,-0.15858479138306775,0.19729331086383806,0.03870851948077031,11.734486826402646
legacy_chi_condensate,theta_scan_25_45,40.251818302091664,-0.1795562089303576,-0.29601241802013584,-0.4755686269504934,-0.2126935627392211,0.25132621342964945,0.038632650690428344,12.310018040473745
legacy_chi_condensate,theta_scan_25_45,40.780718580645996,-0.12990562464160169,-0.2444206426146959,-0.3743262672562976,-0.12436351848891881,0.1741051104540879,0.0497415919651691,7.5254179142158275
legacy_chi_condensate,theta_scan_25_45,26.05039413257643,-0.09331903192237698,-0.2954885385464889,-0.3888075704688658,-0.2088868832508806,0.15804573009599884,-0.050841153154881746,7.647497083404228
legacy_chi_condensate,theta_scan_25_45,25.807872958436874,-0.09959458442866974,-0.30629719545774825,-0.405891779886418,-0.18806638234794654,0.13526027076934122,-0.05280611157860532,7.686454612023871
legacy_chi_condensate,theta_scan_25_45,36.04546500822407,-0.09729701823469201,-0.24561604163861664,-0.34291305987330867,-0.12418826769201134,0.1660385335478615,0.04185026585585015,8.193808399077914
legacy_chi_condensate,theta_scan_25_45,44.223424390840584,-0.14351930439739888,-0.2326014880234932,-0.3761207924208921,-0.17759332245598702,0.27263433656625685,0.09504101411026983,3.9574576927862313
legacy_chi_condensate,theta_scan_25_45,40.991250984536734,-0.14745033087058174,-0.26718541459602035,-0.4146357454666021,-0.12330259328754004,0.16873199274595022,0.04542939945841018,9.127035585099334
legacy_chi_condensate,theta_scan_25_45,31.189436633967546,-0.10756468887041727,-0.2825565444648017,-0.390121233335219,-0.13950373418645362,0.13429586755896922,-0.005207866627484403,74.90998929895068
legacy_chi_condensate,theta_scan_25_45,31.88494722017902,-0.1389466492973357,-0.3388554519849188,-0.4778021012822545,-0.18454144217681734,0.17416216225467812,-0.010379279922139217,46.03422442274562
legacy_chi_condensate,theta_scan_25_45,28.808205855660006,-0.10867704648979971,-0.2915164260340569,-0.4001934725238566,-0.1669997283237948,0.1354794537740309,-0.031520274549763916,12.696382827885426
legacy_chi_condensate,theta_scan_25_45,29.290088402014284,-0.11208735587453672,-0.3024508123483545,-0.41453816822289125,-0.20067987569154047,0.17039021765107498,-0.03028965804046549,13.685798884526484
legacy_chi_condensate,theta_scan_25_45,28.287551500847098,-0.11056591203859023,-0.31400505688970926,-0.4245709689282995,-0.20520222864323426,0.1687824277669999,-0.036419800876234365,11.657696053065244
legacy_chi_condensate,theta_scan_25_45,25.615964707577994,-0.09484680667702439,-0.30640104103453225,-0.40124784771155664,-0.1670564703428017,0.12406231287903985,-0.04299415746376184,9.332613345191225
legacy_chi_condensate,theta_scan_25_45,35.663864410084905,-0.17190001573239067,-0.35547487602162314,-0.5273748917540138,-0.1996977363000502,0.2126628173615113,0.012965081061461103,40.67655954127765
legacy_chi_condensate,theta_scan_25_45,29.415405354471595,-0.10667017955266733,-0.3094165786622734,-0.41608675821494073,-0.16064265975921185,0.14813258985395739,-0.012510069905254467,33.26014653524649
legacy_chi_condensate,theta_scan_25_45,41.46655426707912,-0.19386033388217377,-0.3175883843634152,-0.5114487182455889,-0.20475687633425543,0.2619444866049104,0.05718761027065494,8.943348320117373
legacy_chi_condensate,theta_scan_25_45,36.46470892699086,-0.14309231178502532,-0.29267663414173445,-0.43576894592675974,-0.16700513562732464,0.18655213308359417,0.019546997456269533,22.293395540755572
legacy_chi_condensate,theta_scan_25_45,27.886462713337664,-0.13336806024945527,-0.3668753474279864,-0.5002434076774417,-0.24132894834578836,0.18589469629178781,-0.05543425205400054,9.02408509435892
legacy_chi_condensate,theta_scan_25_45,39.8537268691423,-0.10238205772480158,-0.2146063560326923,-0.31698841375749387,-0.10472062296792192,0.15295814765868002,0.04823752469075809,6.571407131473855
legacy_chi_condensate,theta_scan_25_45,31.110936658483674,-0.11139906913092577,-0.2659668836087679,-0.3773659527396937,-0.19499963428512224,0.16956367494878843,-0.025435959336333802,14.835923731040417
legacy_chi_condensate,theta_scan_25_45,35.41429901562604,-0.1594874622849069,-0.33808856465371084,-0.49757602693861774,-0.21200603283365532,0.22721584230256034,0.015209809468905017,32.71415253135575
legacy_chi_condensate,theta_scan_25_45,35.66606589867376,-0.12163358382186376,-0.27543344118509006,-0.3970670250069538,-0.14541913702389417,0.16960576490837262,0.02418662788447845,16.416799683835546
legacy_chi_condensate,theta_scan_25_45,41.55426960786408,-0.15006501287513357,-0.24257958652470246,-0.39264459939983604,-0.18237315769832205,0.2316381934100143,0.049265035711692245,7.970045971298227
legacy_chi_condensate,theta_scan_25_45,42.40146776149383,-0.17077309629309326,-0.2754286090657983,-0.4462017053588916,-0.1792230088917292,0.24103991715562034,0.061816908263891135,7.218117468025
legacy_chi_condensate,theta_scan_25_45,42.68764757940233,-0.10901169975789561,-0.20880198628439323,-0.3178136860422888,-0.10087730559774005,0.1643877400987344,0.06351043450099433,5.004117646798859
legacy_chi_condensate,theta_scan_25_45,44.27420349416589,-0.14372380274520802,-0.24398183129974413,-0.3877056340449522,-0.13161191299285296,0.21238109993299026,0.0807691869401373,4.800167597728861
legacy_chi_condensate,theta_scan_25_45,37.06123208465467,-0.09556163769926206,-0.20426599612338675,-0.2998276338226488,-0.11692335506484998,0.14255200472266588,0.025628649657815902,11.698924361050414
legacy_chi_condensate,theta_scan_25_45,30.935767589793052,-0.15084803829410987,-0.3483244265313218,-0.49917246482543165,-0.3026253430573384,0.251009437641965,-0.05161590541537342,9.67090397443182
legacy_chi_condensate,theta_scan_25_45,41.55958158689307,-0.1759562463267515,-0.29256872705115156,-0.46852497337790305,-0.1436909280936024,0.18779725492319507,0.044106326829592674,10.622625075719322
legacy_chi_condensate,theta_scan_25_45,36.49869302980325,-0.1789736460525805,-0.3568830070043367,-0.5358566530569172,-0.24659888133836344,0.2692180646035541,0.022619183265190634,23.69036259065833
legacy_chi_condensate,theta_scan_25_45,27.96830532218684,-0.1307288650654192,-0.3590070968085865,-0.4897359618740057,-0.20057675775350473,0.1553106761805438,-0.045266081572960915,10.819049161227662
legacy_chi_condensate,theta_scan_25_45,41.90320585767678,-0.1730760628913422,-0.2646476788540438,-0.437723741745386,-0.1862097081758432,0.22927506899231445,0.04306536081647125,10.16417216636832
legacy_chi_condensate,theta_scan_25_45,35.55248005771906,-0.1639011848007214,-0.3306726724361411,-0.49457385723686254,-0.23254342967206235,0.2396285803175244,0.007085150645462057,69.80428250366566
legacy_chi_condensate,theta_scan_25_45,28.16938441685026,-0.08299918051948667,-0.26265353239935957,-0.34565271291884625,-0.14097613442860304,0.12793406300595517,-0.013042071422647877,26.502899862870848
legacy_chi_condensate,theta_scan_25_45,39.34637334930566,-0.20638306672556778,-0.34881291167791156,-0.5551959784034793,-0.1994122690467423,0.2265331420529207,0.02712087300617838,20.471169135189736
legacy_chi_condensate,theta_scan_25_45,37.94856223358186,-0.13703633973629445,-0.2599525351775135,-0.39698887491380797,-0.1639377370910724,0.18912513088280256,0.025187393791730156,15.761411370959403
legacy_chi_condensate,theta_scan_25_45,39.383933698439925,-0.15647264506677883,-0.2869048051067545,-0.4433774501735333,-0.1976073690310792,0.24418844912603305,0.04658108009495385,9.518402090928857
legacy_chi_condensate,theta_scan_25_45,30.54422298802337,-0.14155738447694188,-0.33847818010297864,-0.4800355645799205,-0.18283682931105,0.15222682012062044,-0.030610009190429555,15.682307103978498
legacy_chi_condensate,theta_scan_25_45,38.7283919288102,-0.10034966402832529,-0.22024171018113606,-0.3205913742094614,-0.10088783636984432,0.14240763199056697,0.04151979562072265,7.721410219308818
legacy_chi_condensate,theta_scan_25_45,25.54411273975247,-0.11030300546103675,-0.3338122303993414,-0.44411523586037815,-0.18908967370563,0.13070579768205506,-0.05838387602357495,7.606813149593698
legacy_chi_condensate,theta_scan_25_45,37.34517529730041,-0.14864082333701323,-0.2910478414898091,-0.43968866482682234,-0.2117193224655005,0.2413706052218746,0.029651282756374103,14.828655759667024
legacy_chi_condensate,theta_scan_25_45,35.66804389739739,-0.1372218123889255,-0.29922491558596853,-0.43644672797489403,-0.16723582895123631,0.18785515297546734,0.02061932402423103,21.16687857768755
legacy_chi_condensate,theta_scan_25_45,31.185026438757195,-0.13386433687129046,-0.32384132300662777,-0.4577056598779182,-0.19384786607212923,0.17179821592114744,-0.022049650150981787,20.757955647542932
legacy_chi_condensate,theta_scan_25_45,29.65997359694798,-0.1076718473984407,-0.29433975604927753,-0.40201160344771825,-0.19431079104566493,0.1722569978045271,-0.02205379324113782,18.22868288697973
legacy_chi_condensate,theta_scan_25_45,37.33728217239586,-0.14083473606830904,-0.2712063963883812,-0.4120411324566902,-0.1747535907756501,0.19582391355057657,0.021070322774926487,19.555520665635736
legacy_chi_condensate,theta_scan_25_45,25.582393146245032,-0.0930570134182661,-0.29531534701765216,-0.3883723604359183,-0.17452512191004638,0.12693979809280287,-0.04758532381724351,8.161599612676875
legacy_chi_condensate,theta_scan_25_45,37.254821503097716,-0.1405350463653633,-0.27374110484990616,-0.41427615121526945,-0.16310777223766038,0.1837748724495027,0.020667100211842315,20.045199712047065
legacy_chi_condensate,theta_scan_25_45,29.93485689322571,-0.1290313547618851,-0.3233493327080455,-0.4523806874699306,-0.18392449241051653,0.15283149746757105,-0.031092994942945484,14.549279935883716
legacy_chi_condensate,theta_scan_25_45,27.974198730754413,-0.07832517012005834,-0.24751538699838535,-0.3258405571184437,-0.12667581108877551,0.11292741560521442,-0.01374839548356109,23.700260696460916
legacy_chi_condensate,theta_scan_25_45,43.23012036503829,-0.15310100798510365,-0.24273233344035858,-0.3958333414254622,-0.14897962537253934,0.20872788346232643,0.05974825808978709,6.6250189391399665
legacy_chi_condensate,theta_scan_25_45,34.65011552663906,-0.08686966391451668,-0.22746481484893205,-0.3143344787634487,-0.16198052698915832,0.20260393601105697,0.04062340902189865,7.737767123236804
legacy_chi_condensate,theta_scan_25_45,43.91511955073369,-0.09960215220268719,-0.2039043407385455,-0.30350649294123266,-0.09152150197978597,0.17369208053740884,0.08217057855762287,3.6936151390049656
legacy_chi_condensate,theta_scan_25_45,42.570797579381455,-0.16872079611125249,-0.27359170827986734,-0.4423125043911198,-0.17743475308623907,0.2427909191434081,0.06535616605716904,6.7677241655242675
