sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.0,8.0,35.3,-0.32595595978395625,-0.2638156946256193,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41113512273264596,0.02775103018339262,35.53071186916728,0.23897825369004327,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.1666666666666665,8.0,35.3,-0.32776112486991527,-0.2646955112431901,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4127768753722141,0.027497269966963965,35.81504227186115,0.23462771915854708,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.333333333333333,8.0,35.3,-0.33008208118218957,-0.2658282467493728,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4148893972695898,0.0271720739620004,36.18257094532876,0.229110893910496,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.5,8.0,35.3,-0.3327286825435406,-0.2671240279200068,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4173028170151802,0.026804136042753567,36.604744727878206,0.2229481077512428,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.6666666666666665,8.0,35.3,-0.335571070608909,-0.26852068252559447,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4199002547590968,0.02641249559719285,37.06184418959895,0.21648062793631287,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.833333333333333,8.0,35.3,-0.3385197104576029,-0.2699747752584323,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4226005025356054,0.026009881248176627,37.54004319303379,0.20993115848702618,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.0,8.0,35.3,-0.34151251302914565,-0.2714557667424879,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42534678822336064,0.02560482632975138,38.02953938794208,0.20344350650561877,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.166666666666666,8.0,35.3,-0.34450634978700634,-0.27294212585550764,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42809932932950184,0.025203035548723277,38.52333209350481,0.19710873360010056,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.333333333333333,8.0,35.3,-0.3474713555517005,-0.27441869335704255,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4308303049433905,0.024808284258797258,39.016403886366554,0.19098252137962526,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.0,35.3,-0.350387039472525,-0.27587486439240233,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4335204039684604,0.024423019819217552,39.50516090756818,0.1850967901207486,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.666666666666666,8.0,35.3,-0.3532395912185118,-0.27730331719299084,0.345,0.3807805629715229,-0.4081864418895571,0,-0.43615642066466515,0.02404876946082145,39.98704301767613,0.17946752840869637,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.833333333333333,8.0,35.3,-0.35601999090645164,-0.2786991123686044,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4387295580680258,0.023686420347208442,40.46024786406507,0.17410010296329662,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.0,8.0,35.3,-0.3587226679114909,-0.28005904753170235,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4412342172873492,0.023336413933505516,40.923532810296315,0.16899287822679798,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.166666666666666,8.0,35.3,-0.3613445397587646,-0.2813811902866848,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44366712495450644,0.022998882070858782,41.37607099516971,0.16413969283742444,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.333333333333333,8.0,35.3,-0.363884317520657,-0.28266453737742414,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44602669897500496,0.022673743029719074,41.81734559653638,0.15953155715171757,4.980468750000001
