ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,GB_em,G2460,G2536,Gamma2460_keV,Gamma2536_keV,fB,hard_qcd_side,f1_tensor_matched,input_mc,input_ms,input_m_ds1,input_m_ds1_2536,input_m_ds,input_f_ds1,input_f_ds,input_fT,input_ss,input_chi,input_f3g,input_ec,input_es,input_omegaA,input_omegaV
theta_fixed,4.4033753171448975,2.587972975261578,35.3,-0.36723858516893176,-0.31915504930175387,-0.424616223028341,0.10786189165457913,0.00039457726651729463,-0.0027952951945093103,-0.47268604920672663,-0.11529103528470769,46.80872617519227,4.124287689081834,0.46417473010439825,-0.11164299051102371,0.059808669903130655,1.269909012635275,0.0918832705956121,2.4589172471349587,2.5351076435624216,1.968368612075381,0.28379088029368366,0.2497683884768109,0.25706825484406215,-0.00804851999803705,3.121055053250063,-0.007516842615099061,0.6666666666666666,-0.3333333333333333,-1.2808598273407303,1.0309552159308086
theta_fixed,4.066101076681257,2.5250919565899386,35.3,-0.38178989464465457,-0.27702594474212733,-0.40152183495258803,0.13063200122086016,0.0005998260154090716,-0.00673593702580856,-0.4467114884645083,-0.15151153021096475,42.05989011082248,7.121670624102927,0.46093905787194894,-0.09346631205749535,0.06010322444503927,1.2896605419026823,0.10142681670451979,2.460027044290031,2.535095846376743,1.968389952516837,0.2302773341634443,0.2498050724496524,0.260650181867832,-0.011316713958174742,2.5777330155375155,-0.0050044922022110475,0.6666666666666666,-0.3333333333333333,-2.4840962159076954,6.36814037887342
theta_fixed,4.735392862432997,2.52743403639915,35.3,-0.3984223529547052,-0.29243990257222013,-0.3870270427196682,0.09594249625577995,0.00039102779209552275,-0.0017463839004274214,-0.468902591708261,-0.15617883159919324,46.26869405581763,7.570251254250341,0.4713517818926349,-0.11212184942288998,0.05986708939261364,1.2745861195371948,0.08708286706657475,2.459642553508666,2.535083080938635,1.968289473523526,0.23696801085293678,0.2504394842168098,0.2609424293249705,-0.008546441289531548,2.7735591794913406,-0.004691641938726992,0.6666666666666666,-0.3333333333333333,-2.2706652316550073,6.231060326475889
theta_fixed,4.846223214664201,2.514649714337863,35.3,-0.3164817653684036,-0.2798604906687106,-0.3974009723062222,0.11907334774835367,0.0004807081978198072,-0.002013574308661909,-0.41128606750949626,-0.09657314699546041,35.50759957634157,2.894165878707594,0.44856193103243774,-0.11143013827193117,0.060056549751456315,1.285650160830718,0.08543315394610786,2.4592678029876707,2.5351314851430695,1.968366957648193,0.2582733103795342,0.2503792513460959,0.25008084867190533,-0.010099074028136175,2.821489723586919,-0.0045167589613450175,0.6666666666666666,-0.3333333333333333,-1.702739339575218,2.5863457490018766
theta_fixed,3.055333974970525,2.5398149462775,35.3,-0.5346599392242821,-0.292853766416753,-0.4283600783112286,0.1503572748795046,0.0006091048107594239,-0.01546006779578841,-0.54796628950244,-0.2671282925575637,63.04143803369522,22.16063265508361,0.4780100269680293,-0.0711315826949392,0.05934015247099907,1.2430502900994467,0.10773115348487536,2.459149852348177,2.5351393825777007,1.96821000249934,0.19174053266375837,0.24980054162218612,0.2625651599308216,-0.009214043116373173,3.3278903472378674,-0.00309522669489932,0.6666666666666666,-0.3333333333333333,-4.078106326900469,4.175031283554174
theta_fixed,3.6632940304314854,2.57764509812315,35.3,-0.40532790331100754,-0.27368956649167203,-0.39791194065996954,0.13233656405039906,0.0005018840621816333,-0.008616073944283195,-0.457590162530243,-0.1726497354890609,44.05590435435501,9.245691630098543,0.4964165086569047,-0.08869431651336808,0.06021515057714037,1.296303194736055,0.07031898442982097,2.45967225340794,2.5350172735438723,1.9683501213674708,0.20588625624221593,0.24952392582055286,0.27581471876777686,-0.009295789130316576,3.3097340495908263,-0.0001409309914203141,0.6666666666666666,-0.3333333333333333,-1.910404918339938,3.452961131165726
theta_fixed,4.547387002970157,2.5055494237251255,35.3,-0.3701069145246629,-0.2637142518136396,-0.35900067778109507,0.09719931621508328,0.00041397239579543264,-0.0023268626434232494,-0.4290962163401071,-0.14966887422305894,38.755330935836454,6.9534198447390425,0.5013629288986124,-0.10517139345774155,0.059799891902089404,1.2705671289041909,0.09692238668971662,2.4596643462450474,2.535097095567644,1.9682693434483758,0.24938783818362273,0.24970231721531658,0.278740694771205,-0.009338933663243388,2.703632508678268,-0.002431184190459096,0.6666666666666666,-0.3333333333333333,-1.5684490020576798,5.5961560369772
theta_fixed,4.731580098656077,2.51697878095311,35.3,-0.36516680720421074,-0.25129471493459504,-0.3620208480230376,0.11299808163296657,0.00041507071806563974,-0.0026870192625897123,-0.41610548676133596,-0.15281379101667583,36.63546052167129,7.250461887371123,0.48680188344302217,-0.10486923649985899,0.0605169272972123,1.3175881819433457,0.08625019443581662,2.460674496334482,2.5352157831161186,1.968339538842204,0.20893658748333047,0.2502138599510812,0.2777251386516083,-0.00916564600979497,3.228057292927064,-0.006467697709177662,0.6666666666666666,-0.3333333333333333,-2.037335183969874,4.781670395055278
theta_fixed,5.615663835307067,2.5894562221420414,35.3,-0.27943705277955194,-0.2837320821104135,-0.49609329865340523,0.2120019337420921,0.0007158078427862668,-0.00035652504188659484,-0.39303924920593913,-0.06410233590489686,32.551703035509455,1.2758126920410344,0.38371832201509226,-0.13458130837620297,0.06016832162989733,1.2937022159410396,0.10152499909749511,2.4599241687277837,2.5352078740147244,1.9683320555859436,0.24067260013499356,0.2504598655877918,0.2176385160934697,-0.014067497601269333,3.149570421698102,-0.005106444809182854,0.6666666666666666,-0.3333333333333333,-3.536241912601021,3.5824394030831685
theta_fixed,5.235813487581539,2.5511973132470698,35.3,-0.31433140489880507,-0.2553775048179088,-0.3930084318802817,0.13733390301120205,0.00047262073290815776,-0.0001755966817373095,-0.3900619802467258,-0.10896583702555793,32.02314992528724,3.686003411515226,0.4772644482374898,-0.12812877069945497,0.05952788916432544,1.2544626626133826,0.09201441141552273,2.4596905590285867,2.535152579762832,1.9683069317817297,0.257065725071645,0.2490083462651503,0.26126279805482094,-0.011257219763919002,3.165467564259901,-0.00364987229932276,0.6666666666666666,-0.3333333333333333,-2.3860182637051577,-1.8809286532757101
theta_fixed,5.907851040122101,2.5326712871874766,35.3,-0.3868964834968115,-0.26124586870136707,-0.3920970308660591,0.13017996658044714,0.00039578578798639196,0.00027540979625858907,-0.43678365653613127,-0.16479784658379912,40.063409195210546,8.428473768589026,0.4547842823242043,-0.1321224585344451,0.060176107519442704,1.2932995868486314,0.09020949159649551,2.459314326750316,2.5351200074409994,1.968337581852881,0.19321442045594184,0.2491482748775101,0.2558429300743744,-0.00944017981985058,3.618892486822873,-0.006880318032191047,0.6666666666666666,-0.3333333333333333,-3.6505468777386367,5.51247320022925
theta_fixed,5.941962808306132,2.563067565590786,35.3,-0.39859461116934236,-0.29041225521779956,-0.3840885837487913,0.09258837229189233,0.000356704873994902,0.0007312513651044681,-0.46734729320558255,-0.15749110948667172,45.71684195658543,7.693189137290594,0.4837162032065961,-0.14056827488838994,0.059773562756566034,1.2675812321557807,0.10045868637995319,2.45881136698474,2.53508137553661,1.9684228757312165,0.2543344708150229,0.2503465407125488,0.26913129006747155,-0.009266960704195387,2.6633893360221275,-0.005202782302144845,0.6666666666666666,-0.3333333333333333,-1.488526461576721,5.313338067944931
theta_fixed,3.2463206666544964,2.5748851053029753,35.3,-0.42247725051678575,-0.26335789549829497,-0.38687799142727314,0.13608207525510538,0.0005830473807620789,-0.013145026706889251,-0.45906797850026604,-0.1926161972451775,44.48860942349004,11.51420227984934,0.5324778005660086,-0.07893493981326159,0.059590295139753904,1.2588671910412,0.09003267068639718,2.4602306943876786,2.535093999167473,1.9683095563277704,0.22945906618839448,0.25016638976037026,0.2919479190284917,-0.010455693699848464,2.9889700357766156,-0.006114738481360738,0.6666666666666666,-0.3333333333333333,-0.8923842052470403,3.2324342970956623
theta_fixed,4.326328496010964,2.556919242175785,35.3,-0.380845469052422,-0.233370184701477,-0.35280368420536484,0.12293738121821231,0.0005137317510360271,-0.004017613465360478,-0.4105366381426797,-0.1759675627718566,35.40971552003774,9.604026944037338,0.5428019461080454,-0.10616126220763963,0.05983567018772948,1.2722892811292006,0.09037967839055991,2.4594728820491616,2.5350696436670024,1.9684138474482809,0.22148979379965597,0.24957195218150144,0.30073897887912004,-0.012067815731874973,2.7394583385359037,-0.003639089194991516,0.6666666666666666,-0.3333333333333333,-3.285737883371824,0.5249976817087448
theta_fixed,5.009669603742178,2.548818063243935,35.3,-0.298604985893966,-0.21685859543408964,-0.3818837125776802,0.16614257282049644,0.0005485836696082621,-0.0016660393465141143,-0.3495376192435037,-0.11838936078873497,25.73279174383291,4.3510358871359545,0.4861984678785241,-0.1187398112676553,0.05997480394887163,1.281444072993795,0.0985376819275537,2.4598747474663205,2.5352075194825936,1.9683674728756495,0.21445684476172427,0.24935874568255592,0.2727557635339573,-0.012752337376754123,3.430331551144588,-0.005390233637186048,0.6666666666666666,-0.3333333333333333,-3.117857939396517,4.18208655267555
theta_fixed,5.5601571426522725,2.573678042507742,35.3,-0.3666752144840008,-0.2503113741384572,-0.4198273654757334,0.16940708634597174,0.0005384964914429823,-0.0004295915001385115,-0.41617459002105084,-0.15461308987527866,36.37477956434437,7.417882475286592,0.445253964357544,-0.1292444250804866,0.060205773224027,1.2952247921784668,0.11663072067263762,2.4593705958591157,2.5351336968635496,1.9683807964452862,0.20027295266986805,0.25004417705259935,0.2556077824364697,-0.012175512313106679,3.42193248970785,-0.0019438219414674531,0.6666666666666666,-0.3333333333333333,-2.0681263647494847,1.8709538197394293
theta_fixed,4.022667906143921,2.5284793503757705,35.3,-0.39841321671442326,-0.3273439276496134,-0.4402897200093708,0.11807681407429335,0.0005236335122901488,-0.005654655226826084,-0.49738379917291714,-0.13600181815742238,52.12230602681286,5.7418413193715825,0.42693164683263013,-0.09558409704367997,0.059802486573322176,1.2710099219270827,0.09391810629144502,2.459982659691058,2.5352539041552964,1.9684181162343888,0.24615471059322602,0.2500668599028863,0.236884178268368,-0.009150524749716595,2.6696023480646756,-0.003198741427018377,0.6666666666666666,-0.3333333333333333,-0.9083811940484017,2.116263969763454
theta_fixed,5.992292351862435,2.5831731028694613,35.3,-0.35039955701082887,-0.23696859893782485,-0.4337849021991785,0.1955707651611722,0.0005992757507276473,0.0006462623494537709,-0.3958800368610986,-0.14904013838827448,33.11462804569985,6.891789586500242,0.43524529283442004,-0.14094357586114858,0.06012738949064829,1.291833448812783,0.10098616949419566,2.4604530330419423,2.535091877175881,1.968368437939842,0.1740333067463151,0.24973720086993303,0.2463847813774595,-0.013838352687552593,3.445723109050983,-0.003377221730033916,0.6666666666666666,-0.3333333333333333,-2.5902337199455014,1.9573997462899115
theta_fixed,5.53194981369756,2.568771841198144,35.3,-0.394759256070954,-0.26692009838506453,-0.4111925325260133,0.14421709567302493,0.00046606014706482475,-0.0004107216791410506,-0.4459581717565072,-0.1679360539585804,41.868113174824245,8.749172504411916,0.4528212996315116,-0.12993484063904243,0.06017838575502908,1.2941174091019592,0.1002767486149712,2.4598332532107143,2.5351111841495726,1.9684114680722076,0.1997435926308882,0.2503843643713392,0.25668868971984715,-0.01070762291809632,3.3726768044579134,-0.005823327973683554,0.6666666666666666,-0.3333333333333333,-3.4580658752514806,3.9816623806606084
theta_fixed,5.003664439165051,2.5040896051515245,35.3,-0.3793400145378733,-0.26978506289170423,-0.4028441015427807,0.1341118582291114,0.0005122109228762469,-0.001565030500911157,-0.4393862507025198,-0.1536962897491581,40.46590082225225,7.329722651409943,0.43675930280512515,-0.11280362783302447,0.060026576948786214,1.2833718319477523,0.09412413356517897,2.4589108591070308,2.5350144779708668,1.9682710045368066,0.20203481219038336,0.2498277844781041,0.24467506631484312,-0.010693158199287253,2.992773737602785,-0.002134192645754419,0.6666666666666666,-0.3333333333333333,-2.4974042197733874,0.6859079371258365
theta_fixed,3.198213922723159,2.5259940242194063,35.3,-0.3425418946808159,-0.257431197876361,-0.38444663360947534,0.14102509328427643,0.0006039378039259314,-0.014613595355087973,-0.4080397229583433,-0.13080273597925915,35.004291935161326,5.311911876393237,0.5077795930526458,-0.07148717409863485,0.05998617933595462,1.2816513849731352,0.09827893413583307,2.459444550888597,2.5351260458391787,1.9682585438807751,0.2590455152640694,0.2502087867003739,0.2849019123545585,-0.010106458002245062,3.1120319775267133,-0.0024227594506467916,0.6666666666666666,-0.3333333333333333,-1.3985104595848101,4.4919720355094315
theta_fixed,4.7624965150243925,2.594850075036703,35.3,-0.32837718805990335,-0.28205753019133895,-0.4239623221852334,0.14346297652842843,0.0004304131969829474,-0.001988597731516933,-0.4199530147483528,-0.10501187256466318,37.18260090896015,3.42063141303263,0.4624557490861849,-0.12051458909803253,0.05991003300938407,1.2777300906174152,0.08827949197674978,2.4601044627589372,2.5350921098146126,1.9684164673039732,0.2576048728701953,0.24975968487837827,0.25678543100118456,-0.009228080088565075,3.785547166630972,-0.000654280081556897,0.6666666666666666,-0.3333333333333333,-3.806230903935558,5.40207803759352
theta_fixed,3.194537210160954,2.50313986801268,35.3,-0.3409525021305231,-0.21775676780892944,-0.36148491526472637,0.16263379224511107,0.0007924149830049118,-0.019698059772319053,-0.3747414866119808,-0.1524317448811073,29.610710206496325,7.209193263883634,0.5208232665440605,-0.06730562023808133,0.060235379700164994,1.2982098859938844,0.11222515459041457,2.4602142675785745,2.535233119324978,1.968509096574247,0.22693138820442282,0.25015307872709497,0.2985867510671437,-0.013530482667271406,2.704064083454395,-0.004790187817558141,0.6666666666666666,-0.3333333333333333,-1.7738579057478177,3.8226262477881203
theta_fixed,3.3472781933999043,2.514260258657481,35.3,-0.2941900650079322,-0.24902112038787225,-0.39937761449789505,0.16334170663151992,0.0007025952525452696,-0.013687807774042389,-0.3732354691551322,-0.09620081763244476,29.247784594186815,2.871243582207776,0.4904598603579112,-0.07934022058018848,0.05948210390954079,1.2512156607594322,0.07852500299590036,2.459363936102779,2.5351410985609926,1.9684257160478793,0.2640979628996807,0.24886050360383877,0.26518418469255023,-0.011942810805161465,3.0018739582161036,-0.0013809241751414987,0.6666666666666666,-0.3333333333333333,-4.364635180907429,4.506914427930158
theta_fixed,3.9741306934331373,2.54291118542276,35.3,-0.43355570738475807,-0.324550631164826,-0.46922877728767054,0.1516158029244846,0.0006110472479637989,-0.007548704049603917,-0.5154114410851225,-0.16629705347342202,55.94756509104132,8.581824667274194,0.4048155353443157,-0.09374439622558835,0.06009092361523921,1.2886717021340859,0.09187887728107304,2.4598538778435244,2.5351218813061704,1.968357105671314,0.2015056458802209,0.24920661399897182,0.22719573992167164,-0.009916011718900738,3.0115087670405734,-0.0012149443364295157,0.6666666666666666,-0.3333333333333333,-1.1121041532794549,4.181740980223441
theta_fixed,5.47606395676572,2.5728884717067446,35.3,-0.4023797431236312,-0.27975865714856435,-0.38490153269724653,0.10487625850999839,0.000428153923847783,-0.00016153688516397737,-0.4608397587107578,-0.16673656082940538,44.803610965780585,8.628649833826701,0.48834681115717765,-0.1338350271209429,0.05990887504875847,1.277805512247089,0.07814870269049068,2.4601494260985435,2.5351450718755983,1.968345889797897,0.22502112121214335,0.2507295933865708,0.2691608525543998,-0.010659164039194395,2.5570303666339806,-0.009244256293233938,0.6666666666666666,-0.3333333333333333,-0.09231006947117049,6.3252361254042935
theta_fixed,5.263978369678654,2.563169318182334,35.3,-0.31968871606791394,-0.2369175083685766,-0.367275398108107,0.1304225690338393,0.0004282319071027944,-0.0004929112014117091,-0.37809184633694404,-0.124005389746763,29.991603544153396,4.772971282426006,0.5140585368278483,-0.12834774889224784,0.05984702973014695,1.2725826818558903,0.08559121405593716,2.4591015768429454,2.5351069251442975,1.9682933107663318,0.24107481491804336,0.2486878185017187,0.28391705827237684,-0.010890165268223551,3.3434958954658076,-0.004945873448701979,0.6666666666666666,-0.3333333333333333,-0.9532011723325331,3.9507598330602773
theta_fixed,4.997593028254488,2.522849802609204,35.3,-0.30436142498877516,-0.2879399843925005,-0.4177908722839429,0.13067034096537092,0.0004611988183010813,-0.0012806518922296361,-0.4108762149478064,-0.08201248455762852,35.71461785642116,2.0885696399366442,0.4323979104364485,-0.11625687296361094,0.059853459690612176,1.275116167222045,0.09505528868569917,2.460544203688619,2.535138905819687,1.9682360702537016,0.27323597240004976,0.24977601650940462,0.2407838370007802,-0.009569710011807108,3.221649757397598,-0.006563547516902149,0.6666666666666666,-0.3333333333333333,-2.0152715257759435,2.7399045950301733
theta_fixed,4.289027762251246,2.525278020420036,35.3,-0.28319969711475645,-0.25093774410738245,-0.4113256218314177,0.16499473754555696,0.0005818537477338996,-0.005188713569255639,-0.3684488299368125,-0.08612362963662068,28.679746493071445,2.300837880953336,0.44721139187449016,-0.0988883834758848,0.06008584425936835,1.2891892096163395,0.1006579919885647,2.460504444851721,2.535131893876883,1.9684516127741238,0.25051260242926965,0.24935898993711625,0.252613037470067,-0.01109335762018951,3.443110128785249,-0.005123129414019976,0.6666666666666666,-0.3333333333333333,-3.3091734587747488,3.368878216638465
theta_fixed,4.051930456901779,2.512736990306638,35.3,-0.40453036520315616,-0.2594110166571465,-0.37800455903975083,0.12214635162549962,0.0004515255763711191,-0.004004334819266409,-0.44547603780209555,-0.18024980354674242,41.67336393545277,10.083821307734468,0.4937292705107927,-0.09531563862531368,0.05935249278020866,1.243822473433775,0.123818716050898,2.4592686505787893,2.535091125878908,1.9682930067561193,0.23842430985343746,0.24940494278977557,0.27457125785987696,-0.009269715166117331,3.2828486891754296,-0.0052653546390736645,0.6666666666666666,-0.3333333333333333,-1.984323820255956,3.2350633964573956
theta_fixed,5.354463838258233,2.568271900379632,35.3,-0.4587991134917174,-0.30562736760952075,-0.39140423335850105,0.08570484855679036,0.0002973735764047738,-0.00022535638421484417,-0.5145545490549596,-0.19783409822262227,55.713612954539926,12.154564846998271,0.47986035398068144,-0.12929946409553714,0.05985346506782945,1.27373254448624,0.10112808916137664,2.459592218711815,2.535173513860474,1.9682478508100205,0.23183220053437867,0.250921589886048,0.268231906621408,-0.007195758080833352,3.1121535555889204,-0.0013233773605645944,0.6666666666666666,-0.3333333333333333,-2.5519853818650775,0.8251619837494865
theta_fixed,5.019473746217595,2.508461894476749,35.3,-0.23648465411034356,-0.21787207987750895,-0.42066292633856645,0.2026330906992689,0.00065285052840036,-0.0004950947666117836,-0.3144680546443404,-0.06710497319904543,20.72882768309836,1.3975705190313714,0.4274937900536098,-0.12155107582932896,0.05929325986318809,1.2400145493344603,0.07011754240716467,2.4589097204484216,2.535052851149806,1.9682590860165792,0.2047138646907546,0.24972589495089406,0.22777303644452332,-0.013698776431263713,3.529887658342064,-0.005353926505305317,0.6666666666666666,-0.3333333333333333,-2.0833969989792696,3.2956920530729734
theta_fixed,5.822578441399018,2.5391202828183532,35.3,-0.3657172781945187,-0.2837770478131291,-0.4142908505671743,0.1290793123344529,0.0004324678580732178,0.001002022561519028,-0.44293363349575576,-0.13449288737249085,41.31142612290218,5.612697052755514,0.4397678878535346,-0.13724170915975967,0.0594946780507712,1.2526718417538947,0.09690173340033063,2.4598435167512545,2.535126457796779,1.9683805212429553,0.23429661973632201,0.25014067018920977,0.24127515291393767,-0.010190124709785257,3.165454389032161,-0.0054248809079251,0.6666666666666666,-0.3333333333333333,-2.6119266615679315,2.4954351660097576
theta_fixed,5.4967965886943295,2.512016462911744,35.3,-0.22964978369152697,-0.23662238706914218,-0.3866004542752795,0.14959049388842394,0.00049397533645819,-0.00010640201874482178,-0.3258213031857962,-0.05069177055670415,22.329968424319144,0.7969922186089116,0.45472072523783763,-0.12540939836076495,0.059906275894169116,1.276888812908328,0.0762955408093511,2.4596563590667935,2.535037767334983,1.968385409187303,0.26970944869481706,0.24982963632511762,0.25016542186261076,-0.01144050172229483,3.3907427053303607,-0.0027619983665624777,0.6666666666666666,-0.3333333333333333,-1.5221789548432534,4.636506826290758
theta_fixed,3.0882205230053352,2.5386873534726755,35.3,-0.3187997237980276,-0.2508053229750263,-0.4257197072772467,0.19835959690390773,0.0009098008310951224,-0.02435501343278244,-0.3889125029201601,-0.11525467018165653,31.725670076774733,4.120823501722199,0.46813442542490824,-0.06959442432685191,0.06001292328925632,1.2827379261573395,0.08608995596658596,2.4591511173725165,2.5350803002835303,1.9683856317750337,0.2318320793846726,0.2500824728022319,0.2605758749744248,-0.013516936885510953,2.89651960478857,-0.0046807846866075585,0.6666666666666666,-0.3333333333333333,-3.4433646149087664,3.6984416990671876
theta_fixed,4.882102684912398,2.505352782725632,35.3,-0.3134568722315397,-0.26294269264624576,-0.39293619886477643,0.13141631742299822,0.00046385042577844047,-0.001886661630246059,-0.3957308590398968,-0.10388049657555176,32.820728201831365,3.347537092331707,0.4501679252489862,-0.10999701519019472,0.06011321790413617,1.2888093560650298,0.09212134035299761,2.45902902281569,2.5351016102077826,1.9684123966917186,0.24111645899368347,0.24897156011875743,0.2528033222671464,-0.009757320724157928,3.314532201903042,-0.0045602319617146485,0.6666666666666666,-0.3333333333333333,-1.0714546385944979,5.6528143586003265
theta_fixed,5.388457016149288,2.5937869473548143,35.3,-0.4778706149595596,-0.30102712078944566,-0.4165287322413203,0.1145853017474163,0.00038160801494878404,0.0005347016895095929,-0.5218207272330834,-0.21605735516882363,56.85353574758709,14.49269980649635,0.4699808168508426,-0.13883922737119314,0.0592602622909515,1.2372013038153205,0.10106228427636935,2.458302030386283,2.5352200937864593,1.9683586161314122,0.2169116171225342,0.2501231002476547,0.2558506670534056,-0.009253609114095814,3.1384008666603633,-0.006590405825129921,0.6666666666666666,-0.3333333333333333,-0.9275828342161587,6.594616719081145
theta_fixed,4.374685934811968,2.5307454984869855,35.3,-0.29451405458624913,-0.23463541267616694,-0.397015892572939,0.16626640397980863,0.0005983569738607654,-0.00448428105689732,-0.36168197217975473,-0.10477812858946492,27.54513368712244,3.407999831636535,0.4675453917724345,-0.10356185886997792,0.059896349150732775,1.2765394522951332,0.09489942701495553,2.459779346438074,2.5351527927683044,1.9683154756195445,0.23121184277653895,0.24963043922549633,0.2606778242314698,-0.012189569686094024,3.3039570795490523,-0.0027597366593850063,0.6666666666666666,-0.3333333333333333,-2.482024359425454,2.3611468764738746
theta_fixed,5.169221593843192,2.590721450281971,35.3,-0.22032863795004184,-0.22659919558356634,-0.4226038873590635,0.19685416235124847,0.0006040384051929694,-0.0014535089809442551,-0.31225470470713934,-0.04887641075505836,20.671538452105313,0.7414332387612138,0.4573782589318038,-0.12778047975220796,0.060018146117247116,1.2858538797881154,0.09128930939975292,2.4610667787493816,2.5351703782884263,1.9683758559764801,0.26761522350342526,0.24951043256865316,0.2559359053599582,-0.013462774748888082,3.5963270104950906,-0.004197571383110634,0.6666666666666666,-0.3333333333333333,-1.352874049024554,0.9726396252504589
theta_fixed,5.238589384086212,2.599251390140654,35.3,-0.4346429654730779,-0.26944664273977664,-0.41996319227506573,0.1501180580582216,0.0004933973293169384,-9.490585224939676e-05,-0.4710672851441059,-0.19902666551477374,46.45562374243435,12.291130650896555,0.46907961181434266,-0.1351798295848037,0.059503306096912144,1.2516709662117185,0.09299835601539197,2.458710491972932,2.5350345440865727,1.9682874733457958,0.19548921371624653,0.2496660087868256,0.2565397454268041,-0.01160073052844102,3.235499545087538,-0.002789280176128213,0.6666666666666666,-0.3333333333333333,-2.9377241770618476,2.4133945898388798
theta_fixed,5.72502814636484,2.582114976397962,35.3,-0.31451323655347413,-0.24357201095592707,-0.403741706769215,0.15833456865285933,0.0004995169091857979,0.0013356102512428068,-0.38053214574450667,-0.11593613131175862,30.381095252677063,4.169776893940719,0.473987795125881,-0.1446107595585736,0.05929600107590309,1.2404259162207014,0.09065947264785378,2.4591769859354393,2.535063286418382,1.9683639601310687,0.23828668805950953,0.25111438439942274,0.2565566578584783,-0.012708636141477664,3.2910804310867903,-0.0005830672696324329,0.6666666666666666,-0.3333333333333333,-1.970032374115129,7.610242475982262
theta_fixed,3.6679016957828665,2.523959010726294,35.3,-0.2958466466991928,-0.2160422549763201,-0.4378401706591308,0.23709980686844936,0.0010679635780801641,-0.01636985476371885,-0.3472774457752792,-0.11660990504330399,25.326603513220938,4.221968434138462,0.4337363904400567,-0.08497498386569087,0.05981084624993049,1.2706531143092308,0.10739040745667523,2.459321770249639,2.535219425317626,1.9683415441048129,0.20033882029901112,0.25028584272704607,0.24303758468310396,-0.01750973437274854,2.733605608425267,-0.00448698654745414,0.6666666666666666,-0.3333333333333333,-2.0963899743028267,5.9710825303986805
theta_fixed,5.54964347214712,2.5548857659767505,35.3,-0.43397452953861176,-0.24208742805842626,-0.3639960053460676,0.12116198374030535,0.0004164402978122591,0.00033015324952370435,-0.44835214080643976,-0.21429086062285901,42.16808815047324,14.261141277102258,0.5108710595862931,-0.1331029789237225,0.059661561140148305,1.2614227760762715,0.09954485048066641,2.459021332594561,2.5351671198994157,1.9682363403591783,0.19437267444325995,0.24997178999632158,0.28274621461221033,-0.011004697032584668,3.111096397478935,-0.0023525351054663295,0.6666666666666666,-0.3333333333333333,-2.825056349372864,3.8326105411911096
theta_fixed,5.210396883045268,2.533693538217221,35.3,-0.36688512738371,-0.23662826368763154,-0.35356044866473635,0.1168852810022358,0.0003847015106415648,-0.00033779753577257223,-0.4051285890024667,-0.16269129738266527,34.53171675747061,8.208390702897505,0.5170268379895441,-0.12205319822015859,0.059653663462005166,1.2617742195115549,0.11250815355270047,2.459782206450987,2.535096315218895,1.9684706093229571,0.23523568004662912,0.24954141450341846,0.288863326186654,-0.009873920770732483,3.387517364217915,-0.00482187535902189,0.6666666666666666,-0.3333333333333333,-1.450629803988177,6.536336060253082
theta_fixed,3.755065349745742,2.547691193434081,35.3,-0.20784943026789143,-0.17772692144676278,-0.3832241068310877,0.21595105372661513,0.0007969872108627415,-0.011250855553152937,-0.2651569993659957,-0.06693287650215105,14.738419143999705,1.3892217790125498,0.505369945271107,-0.09105004614796557,0.059779700135086815,1.2683311520964702,0.08793793993457424,2.4590670799257497,2.5350204546200548,1.968410601440554,0.22967921772782982,0.2507895816831576,0.27873076029846194,-0.015595901443145977,3.383707903450147,-0.01,0.6666666666666666,-0.3333333333333333,-1.3916002921714947,5.227686270653906
theta_fixed,5.465068674344721,2.5692882978333094,35.3,-0.3941076147782226,-0.26382656175128105,-0.4201488683678247,0.15528085024804247,0.00048182771046363377,0.0005596286580375442,-0.4430568643340185,-0.1691918487344753,41.11164362573092,8.879642840477604,0.45303401944381194,-0.13524900144716503,0.05942829599645351,1.2474803320341037,0.10272662698434729,2.458867857365572,2.535055675910701,1.9683753026215172,0.20643564307647078,0.24959079550128313,0.2487688323277765,-0.011266393153843757,3.4516524245458666,-0.005265830119810504,0.6666666666666666,-0.3333333333333333,-2.6487554933112074,3.8111145414561554
theta_fixed,5.73761777755083,2.5113465005032403,35.3,-0.3682417229543239,-0.25617367398560703,-0.39778191853786776,0.14021823138948394,0.00045825567948728585,0.0009317574832895266,-0.42186425215386847,-0.15250400165999048,37.26045700484495,7.215507833450356,0.44364781740225545,-0.1327747297055653,0.05949947392187762,1.2514997846619431,0.08393563285091622,2.4588508502048256,2.53513019415899,1.9684184850512219,0.19466172183773078,0.25034905864572626,0.2409511777470751,-0.010812645139485783,3.3324620408005856,-0.004621617465424048,0.6666666666666666,-0.3333333333333333,-2.591678112334622,0.18903405470300597
theta_fixed,4.332795243717723,2.5021439704635084,35.3,-0.22451180494835335,-0.2177466378875269,-0.41094299535183326,0.19748339180631153,0.0006852317833012615,-0.004972266125306428,-0.30744707454709186,-0.05740596854791444,20.009086872671382,1.0227941478722131,0.4405721752539005,-0.10007587915370333,0.059700418909076375,1.2660675261853445,0.10337526818054826,2.4606862656508635,2.535068223811771,1.9682700661250958,0.25702905453510716,0.2497268163028772,0.24519110754656703,-0.013130595306365053,3.49650432709989,-0.003425418439949925,0.6666666666666666,-0.3333333333333333,-2.160929931920076,3.604779805379567
