M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,GB_em,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,rho_AB_diag,f1_phys_GeV,f2_phys_GeV,G_low_phys,G_high_phys,Gamma_low_phys_keV,Gamma_high_phys_keV,G_quoted_phys,Gamma_quoted_phys_keV,G_quoted_basis,Gamma_quoted_basis_keV,state,scenario,ensemble,quoted_combo,f_B1s_A_basis_input,f_B1s_T_basis_input
12.780422766309421,6.101718397019269,37.2309673965234,35.3,0.23995904745463983,0.34720807847546126,0.12543477083891594,0.21865618760094077,0.00026980143806309303,0.0028473185975414353,0.42203172953479307,-0.0047972366870311645,37.74400124213277,0.004876857019894209,0.39286155713353665,0.038604171906664674,0.06799743529757982,3.3865509303030223,-0.048858012863063356,0.36178909163406714,0.43492368030084794,0.2913532826436501,0.36627102291216096,-0.03797819556722217,28.429083113284914,0.30565139592971446,-0.03797819556722217,0.30565139592971446,-0.0047972366870311645,0.004876857019894209,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.34598430588724366,0.2850535471650282
8.56202100653844,6.118593241028874,37.43718324916422,35.3,0.2776587564958236,0.3861782861070685,0.15064486007550512,0.22753568038059535,0.0003684704490352221,0.007629275201932768,0.4756218451826643,0.0034516813928312795,48.00765569596647,0.0025284147485695354,0.3741954202690517,0.013077132105990943,0.06802997163961068,3.1968547686377167,-0.03563883635495766,0.7766855216123981,0.4458599207740379,0.15097667320614205,0.3672887860943355,-0.12443385559803812,28.628741022709654,3.285973284323696,-0.12443385559803812,3.285973284323696,0.0034516813928312795,0.0025284147485695354,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.285592038150039,0.273390233871613
13.885281361046784,6.114108788524981,37.382326277918416,35.3,0.27194264917394195,0.330187705367651,0.10350194465263773,0.22425824518438298,0.0002401908804073434,0.002187324650223004,0.42662273135306383,0.03114113531244389,38.62890375836073,0.20582270570773029,0.3734653134898646,0.03619385493401537,0.06802442627178713,3.775169353592128,-0.05058114921714848,0.9032181475838557,0.45244401392305167,0.09675393486041578,0.31729665916605365,-0.10999427425075566,21.367582955322785,2.5678198808906934,-0.10999427425075566,2.5678198808906934,0.03114113531244389,0.20582270570773029,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2731127409435402,0.27465437103082807
8.727815582094523,6.225911250026764,38.76197089320982,35.3,0.20987730389314385,0.3389961204234171,0.12031377586263381,0.21194511614990308,0.0003140645701238179,0.006423163840756383,0.39794667700859854,-0.0246027358112286,33.599755000725295,0.12842605787013459,0.35941701134679366,0.01069764180094925,0.06803697369553795,3.4352746578619806,-0.032643534129013156,0.6030702896824509,0.4169605051840292,0.20016214350130554,0.3231567748098629,-0.10263798871393792,22.157097857736424,2.2351290939739097,-0.10263798871393792,2.2351290939739097,-0.0246027358112286,0.12842605787013459,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29110197273274685,0.26539839374256663
13.501207800380767,6.082323444654066,36.994658485388506,35.3,0.15559947902883017,0.23107865102744785,0.08888361612385422,0.1404133295958836,0.0001703341217216069,0.0016113711859884374,0.27850631867542647,-0.006539976496148153,16.454097890540144,0.009073113552650173,0.41518116892077933,0.03262989477394406,0.06798787328199075,3.3624996678976573,-0.034148249781252936,0.9614621954896662,0.5064908934737442,0.0671066549894794,0.2074523329583809,-0.262666609881064,9.129365979678514,14.635707081185837,-0.262666609881064,14.635707081185837,-0.006539976496148153,0.009073113552650173,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29775984499136904,0.3035328410831162
11.062862201065945,6.1432463677197475,37.73947593450187,35.3,0.18836393740252355,0.275055573199571,0.09902153243755946,0.17198646786728528,0.0002740774541388136,0.0037734954405874623,0.33333073003616054,-0.005212070172841726,23.51353516736678,0.005748939389935876,0.4047649239611623,0.02111332446202079,0.06800602038935694,2.7556954066185733,-0.03501235848350106,0.8305383361145372,0.4858354097083275,0.14075520422216584,0.25498434690058563,-0.12576618093901598,13.759234191547952,3.347302546406845,-0.12576618093901598,3.347302546406845,-0.005212070172841726,0.005748939389935876,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3033371542900681,0.2968325668770929
9.398676797066075,6.2052169307940375,38.504717158212976,35.3,0.15622577528983608,0.33234935391130693,0.14336521227892113,0.18379464235096374,0.00027269921764724067,0.004916800063774894,0.3615190561423283,-0.0645488803631292,27.72922503235817,0.8840010288347764,0.3336501555902242,0.015511656400304701,0.0679426715726191,3.2508410700634043,-0.02623343800404666,0.20013017849813858,0.3549988973770607,0.28634988938805006,0.33400888803124335,-0.08531305086587641,23.669625714088674,1.5442097464609426,-0.08531305086587641,1.5442097464609426,-0.0645488803631292,0.8840010288347764,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31096310065037713,0.24103199491256277
10.772453140893138,6.090022645224491,37.08837581934711,35.3,0.17994592821942124,0.2774766811627073,0.10293149919938294,0.1704800987479097,0.0002659961918888713,0.003799087023525765,0.33044227646593244,-0.01348137959676543,23.187465252087488,0.03859497287133476,0.40795641405596184,0.020724731754299702,0.06801578383064355,2.902148445060418,-0.03546612972261705,0.6433424426025788,0.47642891911403096,0.21362383847440108,0.2650352104796414,-0.08217755989190136,14.916578387215036,1.434064048813343,-0.08217755989190136,1.434064048813343,-0.01348137959676543,0.03859497287133476,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3258699488496929,0.2991750841923159
13.292405803069176,6.211356206960203,38.58094592974304,35.3,0.1001315401460001,0.18961332488554614,0.09733196219645848,0.09088642619410697,0.0001239402336590004,0.001270996261321692,0.21261233593380532,-0.02784839160404813,9.615651207510023,0.1649688771026599,0.43776638646752797,0.035951959939936814,0.06808044695228926,2.933688173410578,-0.023355167388512538,0.9939883355463097,0.536027463721738,0.02777035459226585,0.15990794752533205,-0.8132866842839265,5.439285833798288,140.69838327397986,-0.8132866842839265,140.69838327397986,-0.02784839160404813,0.1649688771026599,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3105756354534308,0.32503651983527493
10.36575836138673,6.138503170571683,37.68122117511861,35.3,0.17144497715235263,0.2880258729279456,0.10930562341794835,0.17483989410724202,0.00023609620823856003,0.0036442591945166926,0.3341395290218908,-0.026515256206658816,23.67919663203526,0.1491086737759901,0.3662800995783494,0.017330132244586637,0.06805486597731686,3.462771297537689,-0.032459872175205524,0.6263909855987835,0.4265770427075344,0.1969749258531712,0.27018903531043453,-0.10044530576814342,15.482699796581779,2.1397869865981276,-0.10044530576814342,2.1397869865981276,-0.026515256206658816,0.1491086737759901,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2942889454818892,0.27134812082330034
12.718428884145613,6.1431171275415135,37.737888042693896,35.3,0.16337913758815764,0.24826488375918637,0.10477205448496493,0.1412361053731994,0.00019104903593295092,0.002065674865089102,0.2970281842532721,-0.010121900326356625,18.661503027074076,0.021670823327471583,0.3997947809153862,0.032159952473281295,0.06803459075518362,3.0594433507112893,-0.032202540301754345,0.9272804683625345,0.48575885883162645,0.0893594670216307,0.2231279587071396,-0.20909025327991174,10.53074953173546,9.247383660031698,-0.20909025327991174,9.247383660031698,-0.010121900326356625,0.021670823327471583,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2900188208248082,0.29389875247581454
