scenario,ensemble,observable,mean_keV,sigma_keV,median_keV,p16_keV,p84_keV
lattice_fperp_s,theta_fixed,Gamma2460_keV,19.176630480679815,5.027945018575033,18.497762802238928,14.204579877223921,23.942453002312018
lattice_fperp_s,theta_fixed,Gamma2536_keV,0.3621731235294071,0.49470667862364887,0.15501687745519907,0.01247726263551457,0.7953317428502317
lattice_fperp_s,theta_scan_25_45,Gamma2460_keV,19.430423040759873,4.9363350354156985,18.767418575633325,14.600263794365462,24.233226456816556
lattice_fperp_s,theta_scan_25_45,Gamma2536_keV,0.6519804141551244,0.9241198400371814,0.3029897789430319,0.03498076855922464,1.219274993565055
