sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective,g1_abs,g2_abs,scan,fixed_s0,fixed_M2,quoted_combo,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV,g_quoted_abs
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.35,7.5,35.3,-0.2996558496333562,-0.24927358428117513,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38533214849384817,0.030239760715009816,31.210824211699393,0.2837637169842534,4.980468750000001,0.38533214849384817,0.030239760715009816,M2,7.5,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.4,7.5,35.3,-0.3002251188833835,-0.2495389817150458,0.345,0.3807805629715229,-0.4081864418895571,0,-0.3858367080585345,0.030151283058188913,31.292613546365573,0.2821056338106244,4.980468750000001,0.3858367080585345,0.030151283058188913,M2,7.5,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.45,7.5,35.3,-0.30079394877890697,-0.24980476794038908,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38634152691244716,0.03006328983427936,31.374552020530267,0.28046144759224856,4.980468750000001,0.38634152691244716,0.03006328983427936,M2,7.5,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.5,35.3,-0.3013618837015083,-0.25007070017360034,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38684616803897215,0.02997583056595193,31.45656872683588,0.27883200027167704,4.980468750000001,0.38684616803897215,0.02997583056595193,M2,7.5,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.0,8.0,35.3,-0.32595595978395625,-0.2638156946256193,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41113512273264596,0.02775103018339262,35.53071186916728,0.23897825369004327,4.980468750000001,0.41113512273264596,0.02775103018339262,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.05,8.0,35.3,-0.32642877880921745,-0.26404624988884706,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41156525866677857,0.027684640098853512,35.60509632220588,0.2378361837827217,4.980468750000001,0.41156525866677857,0.027684640098853512,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.1,8.0,35.3,-0.3269638625042437,-0.26430699081737863,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41205184637279596,0.027609384030839207,35.689336881037086,0.23654490538713566,4.980468750000001,0.41205184637279596,0.027609384030839207,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.15,8.0,35.3,-0.3275535942315343,-0.26459436116532037,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4125881292001307,0.027526442056002375,35.78229621941159,0.23512582034892193,4.980468750000001,0.4125881292001307,0.027526442056002375,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.2,8.0,35.3,-0.3281912164587267,-0.2649051937878689,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4131680994680507,0.02743685272039441,35.88296442746555,0.23359779964702734,4.980468750000001,0.4131680994680507,0.02743685272039441,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.25,8.0,35.3,-0.32887072536309336,-0.2652366640683019,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4137864078515798,0.02734153121720975,35.99044290438008,0.23197748162797902,4.980468750000001,0.4137864078515798,0.02734153121720975,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.3,8.0,35.3,-0.3295867797648285,-0.26558624955463606,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41443828495325624,0.027241285007656147,36.103930566652785,0.23027953488778397,4.980468750000001,0.41443828495325624,0.027241285007656147,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.35,8.0,35.3,-0.3303346222406138,-0.26595169488879244,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4151194732487761,0.027136827278109652,36.2227119984747,0.22851688980913934,4.980468750000001,0.4151194732487761,0.027136827278109652,M2,8.0,,,,,,,,,
