M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,GB_em,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo
10.74072502943082,6.070969454201571,36.85667011384852,35.3,0.5029587839626617,0.4473445207256599,0.14471211613109197,0.29606816911366923,0.00042993713515366845,0.006134298345745029,0.6557332471440848,0.15198212782542708,91.18375394090809,4.898330685698313,0.2748649603579296,0.019385491631328047,0.06800603970630338,3.1560939559891508,-0.041446894955680984,0.15198212782542708,4.898330685698313,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.714750515331877,6.090411091741099,37.093107266403,35.3,0.2689270323528341,0.6185003208972842,0.2805085621371921,0.3330130175156778,0.00042689284098739507,0.004551848403426952,0.6601828974088302,-0.13792366602228906,92.43945041589159,4.034654962645533,0.16827582357614168,0.036005858053308526,0.06801776421710558,3.279335414288977,-0.031860737300201045,-0.13792366602228906,4.034654962645533,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.407434410890781,6.2014001893981066,38.457364309066875,35.3,0.38259142545679714,0.6166941138498344,0.23373432088423032,0.3762307796873782,0.0004720009442376073,0.006257012333988224,0.7243906201179875,-0.04411415164291255,111.28928240093596,0.412727654348748,0.17869656633094133,0.024101673394739728,0.0680146040787967,3.478213931217157,-0.035286692594502664,-0.04411415164291255,0.412727654348748,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.453307284012235,6.240757195395151,38.94705037187635,35.3,0.3855828715432551,0.5203783678380745,0.2075106630308739,0.3088431042374212,0.00036768277073000817,0.0036569177990494737,0.647512349210169,0.013984068138024663,88.88130456737058,0.04145542501416054,0.22656595066883883,0.041244334787034466,0.06800755731859508,3.312282818811523,-0.03964788430719758,0.013984068138024663,0.04145542501416054,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.659889054301466,6.090963491584914,37.09983625582028,35.3,0.5197567939970706,0.561419957306471,0.22554261207419454,0.32304465445953495,0.0006017610101950447,0.012230929762546455,0.7585413572153439,0.09977225446995325,122.09662334755454,2.112344246355663,0.23285356998889126,0.012608810957010391,0.06807134965120684,2.7240789577695064,-0.03238346332288681,0.09977225446995325,2.112344246355663,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.387512804585636,6.055795330569146,36.672657085743076,35.3,0.6840009758686395,0.482698808264965,0.19646264197761332,0.28219524382519284,0.00038004202131271784,0.003660880440846125,0.7892038211033852,0.27930772142116755,132.0580618348508,16.540645126838594,0.2052642215375734,0.03489477858841742,0.06804608870757287,3.070714382288718,-0.03495821453513219,0.27930772142116755,16.540645126838594,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.774293042133003,6.147600713017429,37.7929945266924,35.3,0.42223609555137925,0.44465348542436445,0.19605974706263657,0.24481411066129424,0.0003214285828076897,0.0034581991176259094,0.6068907711192713,0.08765634270699013,77.89459983457868,1.6249985475960556,0.23727830657439705,0.036046717346089545,0.06804729838244777,3.1548281150223283,-0.03338258820650239,0.08765634270699013,1.6249985475960556,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.93567611895689,6.206865173479022,38.52517528174677,35.3,0.4099148434576304,0.3888866358535341,0.15905598741389226,0.22691553688274507,0.00028367454412865726,0.0026314370127681406,0.554257419439847,0.10982580492878014,65.15539789437783,2.5582098123272403,0.26660682922195045,0.04034129544863794,0.06803052359985749,3.1200609677853763,-0.03567427862098288,0.10982580492878014,2.5582098123272403,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.58814121211039,6.224018463976976,38.738405839926315,35.3,1.0507981443804462,0.6458031776308714,0.24216504582461337,0.3916778952616593,0.0006399873293427509,0.01132024921525591,1.1342759684760493,0.48441357517026745,272.71428192433785,49.739685054428314,0.20647897808491575,0.017340724098646013,0.06802368193449933,2.8894081938176255,-0.03696737821651326,0.48441357517026745,49.739685054428314,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.605036223147664,6.124271091654876,37.506696404079605,35.3,0.33352849617210445,0.32764832794444443,0.1494425994886816,0.17562861610270522,0.0002463489684709313,0.0023307633845866273,0.4601381012245882,0.08287105866975694,44.91467150890322,1.4568592963740068,0.30671714392189403,0.04159040318352744,0.06800676095011998,2.840856150808732,-0.03140702117273323,0.08287105866975694,1.4568592963740068,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.340027795389474,6.19406004880121,38.366379888155244,35.3,0.4502895175450651,0.7345969696118415,0.2820487905215581,0.44308409410887334,0.0006561014100029817,0.008807983571407094,0.8597354313525831,-0.05699425805163333,156.80644632247174,0.6891225650719502,0.1591057393287112,0.02540557003148825,0.06804259481738711,2.9273630654715124,-0.03695780720355458,-0.05699425805163333,0.6891225650719502,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.010327222255878,6.090720117479252,37.09687154946648,35.3,0.6225135055604415,0.4825367773631013,0.15117471595552806,0.31881329656354035,0.0005274173526786415,0.012021347491354266,0.753540578071973,0.22921911637573705,120.67777176442699,11.166463808640836,0.2775404655575976,0.007486894810083449,0.0680449754653698,3.2778698574285197,-0.035245698586951243,0.22921911637573705,11.166463808640836,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
