scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.4156505863925214,-0.31252915002880755,-0.49525364776070524,-0.15863071570755505,51.51969959461625,7.805654414285567,0.2090100343314245,0.4129270988502776,0.3376533629860833,0.31651886180813693,-0.1738224076017192,0.3376533629860833,0,-0.46060685158082015,0.011599531733016049,44.563443660721724,0.041736465430511245
legacy_chi_condensate,theta_fixed,35.3,-0.4030768881740458,-0.3100934949335547,-0.48600001069875565,-0.14977630981229356,49.3663798092079,6.9602394028331815,0.21341456700604983,0.4320614002774937,0.3477004604612621,0.3336573404185118,-0.2144918248725628,0.3477004604612621,0,-0.45744660302153506,0.021623548749505773,43.736047882590654,0.14507476132122127
legacy_chi_condensate,theta_fixed,35.3,-0.4745554768816329,-0.2678579096018924,-0.4928344093353997,-0.2325188279466359,50.82927700052637,16.778863230961946,0.19720594389591095,0.5043075069953599,0.31029150353541185,0.44377407399879226,-0.9179285799886735,0.31029150353541185,0,-0.5295827008252886,0.0037862331696031566,58.6920755523817,0.004448985552017343
legacy_chi_condensate,theta_fixed,35.3,-0.37582782347525645,-0.28434318708511563,-0.4492381367139935,-0.1424173355375282,42.37821062259485,6.293009493130073,0.26597052065260307,0.5180621421638878,0.3388262686501599,0.4736300884363901,-0.6739196905201151,0.3388262686501599,0,-0.5252995318173318,0.007479108548772601,57.94332433838991,0.01735530886572497
legacy_chi_condensate,theta_fixed,35.3,-0.30156812481752265,-0.26620244948182237,-0.39152126579037216,-0.09229396757092995,32.460081166265404,2.645053522562861,0.2621286475129387,0.4572037376192741,0.3105141754216427,0.4258258240198846,-0.5817267474805389,0.3105141754216427,0,-0.46700131992763527,0.013655689980884995,46.182251855100645,0.05790487515591853
legacy_chi_condensate,theta_fixed,35.3,-0.3689479810605586,-0.2750135606214278,-0.437648308461681,-0.1421936333137575,40.307187055857995,6.277776348292596,0.2274370286746792,0.4676874298595497,0.3493680130266384,0.3852286665537972,-0.4077308788351209,0.3493680130266384,0,-0.43925420913151486,0.015160294005972082,40.60353504080323,0.07136097647722438
legacy_chi_condensate,theta_fixed,35.3,-0.28767052215763284,-0.23916821992486823,-0.36142677917241595,-0.0965735472970157,27.40733218804614,2.8947945982786023,0.19712850925352304,0.43294459585609546,0.32948815645596413,0.3431300438562095,-0.36353245298097936,0.32948815645596413,0,-0.35593828267956373,0.039499907931555514,26.581256728290636,0.48427667534750274
legacy_chi_condensate,theta_fixed,35.3,-0.38056930591417376,-0.2675156544965523,-0.4382444565983769,-0.1560109555944968,40.15843662075433,7.557184904826368,0.23143944685102893,0.4829425441522388,0.3482282925663397,0.4068596499620958,-0.49300523869703333,0.3482282925663397,0,-0.448951518171343,0.006812566994867792,42.14468610501794,0.01441024706045721
legacy_chi_condensate,theta_fixed,35.3,-0.3390724204419103,-0.3626953882942108,-0.4919449235061526,-0.06714345262756194,50.789187390258675,1.399054861349397,0.26522951057490546,0.37493623898420025,0.3476436769912608,0.30011289614313,0.03976917537940364,0.3476436769912608,0,-0.4687343344959388,0.017275504590618492,46.109650522790304,0.0926166116075572
legacy_chi_condensate,theta_fixed,35.3,-0.3185651209483913,-0.2985493504784056,-0.42774263142212454,-0.08747395166572489,38.424244567101965,2.3726122360002626,0.2248720177544679,0.37585343169897734,0.3640738362314141,0.24348196701317534,0.2705702934837366,0.3640738362314141,0,-0.3652420641244122,0.026189706781484492,28.015723414582162,0.2126819067856617
