channel,observable,median,mean,std,q16,q84,min,max
Bc1(6743)->Bc gamma,g_G2_all_positive_GeV_inv,0.01695937523891555,0.016898488725674392,0.0004848236427160466,0.016418070574741254,0.017319735291447553,0.016110502665746103,0.017567183225543893
Bc1(6743)->Bc gamma,g_pert_plus_G2ap_GeV_inv,0.048006165738991316,0.04806118839492705,0.0011849241353325392,0.04693023644747286,0.04925235002922543,0.04630977011181295,0.04979556511506818
Bc1(6743)->Bc gamma,Gamma_pert_plus_G2ap_keV,0.5171629044152257,0.5186291516804534,0.025565921739877207,0.49425229196872283,0.5443687519388705,0.48125868013252604,0.5564352777690432
Bc1(6743)->Bc gamma,delta_g_over_g,0.5428055417344867,0.542211018465933,0.004855565656161798,0.5380625901702989,0.5459251176656166,0.5334732935001818,0.5496014812292399
Bc1(6750)->Bc gamma,g_G2_all_positive_GeV_inv,-0.022023770096098613,-0.02232870818756648,0.0023820195839218765,-0.025136813922193718,-0.01980924192784319,-0.025438645734069516,-0.019519687216037633
Bc1(6750)->Bc gamma,g_pert_plus_G2ap_GeV_inv,-0.20537449077681952,-0.20681292729299797,0.010054807533053574,-0.21852134523192188,-0.1964988002518564,-0.220457341372347,-0.19450182705615263
Bc1(6750)->Bc gamma,Gamma_pert_plus_G2ap_keV,9.94169709454025,10.10262924555356,0.9851743967664528,9.101088587371342,11.255348710121128,8.916920570296076,11.455568827164509
Bc1(6750)->Bc gamma,delta_g_over_g,0.12011826304435345,0.12074456852670279,0.007855001097004509,0.11211246817570687,0.12998319748846998,0.11155245463264536,0.13044208736404103
