channel,observable,median,mean,std,q16,q84,min,max
Bc1(6743)->Bc gamma,g1_GeV_inv,0.031545267593913254,0.03199990875432232,0.00508781077413491,0.026853995659137153,0.03701448346321781,0.01956473722695777,0.052057086281183475
Bc1(6743)->Bc gamma,Gamma1_keV,0.22330670224468105,0.2355929396360759,0.07596525247197075,0.16182714892626351,0.30745156872346496,0.08589766612526754,0.608125252650613
Bc1(6750)->Bc gamma,g2_GeV_inv,-0.18431494186059638,-0.1860018363619516,0.01937061608545477,-0.20496097144397726,-0.1673280837780792,-0.27995069175394155,-0.14011179639396543
Bc1(6750)->Bc gamma,Gamma2_keV,8.007346376941614,8.242940105943095,1.7529801801527995,6.599411468009535,9.901706836774675,4.627185710701566,18.472710219879897
