variant,g_low_GeV_m2,g_high_GeV_m2,Gamma_low_keV,Gamma_high_keV,ratio_high_over_low
baseline,-0.07633320554692927,0.16281825470837222,70.16613471831839,337.8670796776672,4.815244291766007
radiative_JB_sign_flip,0.4465861830404326,-0.018338168718556598,2401.657740723202,4.285994565189019,0.0017845984015600798
alternate_rotation_c_s,-0.04977229406814284,-0.16420519519508997,29.831553390997914,343.64772614464624,11.519605487535447
alternate_rotation_c_minus_s,0.4428202139360383,-0.028104278939824767,2361.323159395882,10.066641032168084,0.004263135688189125
swap_eigenstate_assignment,0.16187310231846586,-0.07688209241932595,315.5367383563751,75.3338350722769,0.23874822141056987
swap_assignment_and_JB_flip,-0.01819428155436688,0.44919988944576994,3.986303619496003,2571.6920908987777,645.1320161167057
