source_index,channel,delta_g_over_g_G2ap,g_pert_GeV_inv,Gamma_pert_keV,g_pert_plus_G2ap_GeV_inv,Gamma_pert_plus_G2ap_keV
161,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.08296987211598593,82.89749232220927,-0.0813934214579296,79.77726834984985
161,Bc1(6750)->Bc* gamma,0.029825139309671938,0.17529098420181377,391.6145748627235,0.18051906222536238,415.32284977647265
164,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.07891035457165836,74.98398919459291,-0.07631961306197786,70.14114828655677
164,Bc1(6750)->Bc* gamma,0.03468417037511633,0.1643948829456238,344.4421396825772,0.17009678307450712,368.74988042324054
167,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.07555754512548828,68.74739243579963,-0.07308178529027147,64.31597354163955
167,Bc1(6750)->Bc* gamma,0.02983996906229161,0.16260011170468133,336.9623412492126,0.16745209400747418,357.3722721980103
170,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.0771010522213416,71.58485702173057,-0.07521287112547112,68.12160734795678
170,Bc1(6750)->Bc* gamma,0.034695756519992474,0.15934810416133052,323.6186109706995,0.16487680718523445,346.4645666680899
173,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.07925628793162477,75.64287157288072,-0.07665933306730768,70.7669739072402
173,Bc1(6750)->Bc* gamma,0.03467871608926452,0.17071261416491346,371.4248131216652,0.17663270844439466,397.63256484580666
176,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.08064949580051395,78.32562428625738,-0.07866555092713529,74.5194651034022
176,Bc1(6750)->Bc* gamma,0.03467871608926452,0.16645770517133598,353.14047260854073,0.17223024466984324,378.05808043362435
179,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.08599827594756676,89.05945669369578,-0.0843576104897904,85.69373864924017
179,Bc1(6750)->Bc* gamma,0.02983996906229161,0.18330167846826356,428.22554555088067,0.18877139488282269,454.1633218103965
182,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.07933669758282241,75.79643673578937,-0.07673710797190962,70.91064034468035
182,Bc1(6750)->Bc* gamma,0.03468417037511633,0.16599020036225515,351.1596327255462,0.17174743275221932,375.9414359008065
185,Bc1(6743)->Bc* gamma,-0.024538213295202237,-0.0834810801610417,83.92216348897875,-0.08143260360993619,79.85409513456403
185,Bc1(6750)->Bc* gamma,0.034695756519992474,0.1724317990791853,378.9434517547812,0.178414450796341,405.6950816583833
188,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.0783444312655836,73.91231690097766,-0.07641719004449056,70.32061819110707
188,Bc1(6750)->Bc* gamma,0.026393646777888895,0.16986230118068119,367.7339226638374,0.17434558675892348,387.40177368310265
191,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.08250162053612352,81.96444646772704,-0.07978630661089671,76.6579630452163
191,Bc1(6750)->Bc* gamma,0.02983996906229161,0.17430083605912988,387.2029240781824,0.17950196761466589,410.65594530990353
194,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.07916084473508865,75.46079768069164,-0.07656701721473352,70.59663639744167
194,Bc1(6750)->Bc* gamma,0.026393646777888895,0.1662128002871535,352.10210428207745,0.1705997622278964,370.9339044065393
197,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07349793514760738,65.05052832458938,-0.0716899157645639,61.889459798313254
197,Bc1(6750)->Bc* gamma,0.03467871608926452,0.15282556936604283,297.6677143623832,0.15812536389726803,318.6711618400471
200,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.08009918682386451,77.26036685792664,-0.07857106352639265,74.34055777185358
200,Bc1(6750)->Bc* gamma,0.02638312850069421,0.1684767153852739,361.75909761742025,0.17292165821665845,381.099580598051
203,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.07686495162689132,71.14711073554902,-0.07539853070556052,68.45833266185043
203,Bc1(6750)->Bc* gamma,0.029828960798622003,0.1593183802616193,323.49789023754255,0.16407068198094307,343.0849397259133
206,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.07335289815816705,64.79404700260059,-0.07155650820447423,61.65933427870535
206,Bc1(6750)->Bc* gamma,0.034695756519992474,0.1497641669099547,285.86140097594273,0.15496034798048203,306.0418747833705
209,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.0775021740662806,72.33164173362869,-0.07560416961958762,68.83226288369302
209,Bc1(6750)->Bc* gamma,0.026384378864296842,0.16240812199206914,336.16707599208087,0.1666931594133468,354.14021279950373
212,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.08140843217556205,79.80669639086489,-0.07940581777529358,75.92856591837376
212,Bc1(6750)->Bc* gamma,0.029825139309671938,0.1706597029695594,371.19460769297484,0.17574965238517376,393.66666151980496
215,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07631011203904609,70.12368564095978,-0.07443291424550635,66.71609186216601
215,Bc1(6750)->Bc* gamma,0.026384378864296842,0.16178224898316942,333.58109086967437,0.16605077313385935,351.41596825877133
218,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07551624198971638,68.67225217588746,-0.07365857307727955,65.33518942524354
218,Bc1(6750)->Bc* gamma,0.026393646777888895,0.16082021898970864,329.6256400807896,0.16506485104446575,347.25531083369793
221,Bc1(6743)->Bc* gamma,-0.024538213295202237,-0.06909366285631607,57.48797153344353,-0.067398227819801,54.701282200947844
221,Bc1(6750)->Bc* gamma,0.03467871608926452,0.14933243896814175,284.21566057747884,0.15451109622203535,304.269930527633
224,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.07264891434047616,63.55632966269966,-0.07126856475214582,61.16409827121275
224,Bc1(6750)->Bc* gamma,0.03468417037511633,0.15301663457208747,298.4124784200468,0.15832388959581267,319.47184463434917
227,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.07549180670612544,68.6278179077716,-0.07301330108622317,64.19549031940454
227,Bc1(6750)->Bc* gamma,0.02638312850069421,0.169429766467051,365.8635232306366,0.1738998537675938,385.4234383533765
230,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.07540786761932458,68.47528867198125,-0.0739725632034221,65.89339543195241
230,Bc1(6750)->Bc* gamma,0.03467871608926452,0.16216255922626469,335.15126831418286,0.16778614857798085,358.7995570652418
