channel,observable,median,mean,std,q16,q84,min,max
Bc1(6743)->Bc gamma,g1_GeV_inv,0.031046790500075763,0.031162699669252655,0.0007096068597601853,0.030512165872731607,0.03193388901596284,0.030199267446066845,0.03222838188952428
Bc1(6743)->Bc gamma,Gamma1_keV,0.21630509422550717,0.21802364542263744,0.009948717180826247,0.20892230896814767,0.22884497905729478,0.20465678243398552,0.23308285431548448
Bc1(6750)->Bc gamma,g2_GeV_inv,-0.18335072068072092,-0.1844842191054315,0.00767672348304212,-0.19338453130972816,-0.1766895583240132,-0.19501869563827748,-0.174982139840115
Bc1(6750)->Bc gamma,Gamma2_keV,7.923786590877633,8.034408375435197,0.6705321354371825,7.358591076758204,8.814839070200286,7.216971228986667,8.964375136341156
