M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo,f_B1s_A_PZ_input,f_B1s_T_PZ_input
13.462023562533194,6.244513493234145,38.9939487671833,35.3,0.18045383696867498,0.29269755498580535,0.13610989690770545,0.15638643182946269,0.00020122624863722505,0.3431581026900773,-0.021862354162625358,25.004003435177616,0.10148804458959952,0.3691754959582257,0.044416598020010946,0.06801847644266673,3.048594845121158,-0.032891922642456876,-0.021862354162625358,0.10148804458959952,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30476327995348335,0.2692599224405887
8.640035274683822,6.07009210983754,36.846018221911955,35.3,0.26836685226814444,0.318086577608809,0.10738656108236486,0.2103723627242281,0.00032765380221597953,0.41468024460144837,0.035215521982215975,36.50595716762888,0.2632723851814355,0.43035217766183226,0.011051603362344344,0.06802927639705718,3.347370290702321,-0.038834070181760376,0.035215521982215975,0.2632723851814355,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2861070266261196,0.3162432176816626
10.901909096096073,6.212502673548701,38.59518946884976,35.3,0.18633144570613028,0.2727009817294398,0.1172839524208189,0.15514516807433082,0.00027186123429006687,0.33023456860484734,-0.005510244414470372,23.13955197162351,0.00644245815359127,0.3979704835819042,0.02381658955550549,0.0680184734489113,2.469645249033942,-0.030492653915436284,-0.005510244414470372,0.00644245815359127,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.28480133663864426,0.29135379137572576
10.947392577219519,6.0762380534489955,36.92066888218164,35.3,0.1705872769147793,0.2702757825336555,0.11746502519738067,0.15258135492563343,0.00022940241064142714,0.3191573844020726,-0.016958232543726137,21.562431773037773,0.06087642165087428,0.38359025003484815,0.02302307716039945,0.06799973013400176,2.9978053137115883,-0.029546287766463453,-0.016958232543726137,0.06087642165087428,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2818627945531089,0.2797316061770198
13.171680701958936,6.120707283294552,37.463057647774974,35.3,0.18712650168588985,0.29015816568481245,0.13028744174360896,0.15965784901899868,0.00021287492220477594,0.34494146180748697,-0.014949136192048074,25.19570855133371,0.047322532048273885,0.35623282090339903,0.03896684020241602,0.0680160774905538,3.0589667162865934,-0.03288389979977107,-0.014949136192048074,0.047322532048273885,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2750359484448138,0.25991441786612485
10.488293418560982,6.074469204968369,36.89917612210905,35.3,0.21700227920987789,0.3542853408392942,0.1360577747319329,0.21791822668711344,0.00030933942024787605,0.4145420058233359,-0.027622768215043197,36.55736766124589,0.1623200717654786,0.31930417148739976,0.019749211873302665,0.06800163474324206,3.2783918988252,-0.03476886196393149,-0.027622768215043197,0.1623200717654786,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2669847073922414,0.23340324669140786
8.653027453313518,6.126312436617866,37.53170407105873,35.3,0.17117947222964733,0.28582501929864723,0.11773073525337595,0.16781951774763917,0.0002747662976321304,0.3321899056008595,-0.02546016470458773,23.467759935643333,0.13785457768806553,0.42832197083097195,0.012148811534840695,0.06795364087404701,3.1153511307840085,-0.0284757058960533,-0.02546016470458773,0.13785457768806553,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.33638380230471826,0.3098723377804383
9.906141890431039,6.17612643664234,38.14453776139241,35.3,0.23051301130674193,0.2854041006217513,0.10086740803188671,0.18425196188157042,0.0002847307082941882,0.36613271598363367,0.023207397955408993,28.439726123494214,0.11426184551472109,0.4379197655158856,0.016804391669042563,0.06803355526654466,3.039398776876479,-0.038387857335969035,0.023207397955408993,0.11426184551472109,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2990928727496722,0.32231078650500855
11.032971222201239,6.095281864982603,37.1524610135858,35.3,0.18080688057038266,0.24453177021003117,0.09176227529772578,0.15256252251289526,0.00020697239941011228,0.3040522041158439,0.006258743958761637,19.622198906144185,0.008314300790233634,0.4276399329806932,0.020287993641448454,0.06807012194770264,3.3586288413558383,-0.03505666199268472,0.006258743958761637,0.008314300790233634,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.28963386700843335,0.31764353548058627
8.542493059940416,6.12733456284923,37.544228845086764,35.3,0.26926975404236075,0.43663869831610713,0.13129802902020307,0.3048393924847393,0.000501276811164719,0.5119568353686952,-0.03255383277724189,55.64265104076456,0.22498075932448514,0.328348451117216,0.009758812937062836,0.06806418089490635,3.1502553450535844,-0.0427234819166788,-0.03255383277724189,0.22498075932448514,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3155747521524944,0.24364384733343966
10.734008144239978,6.189574086169947,38.31082736818654,35.3,0.17494013896050156,0.30909254748641984,0.1261913166173095,0.18262487904707808,0.000276351822032257,0.3533525399263399,-0.035836261785636286,26.513036668197678,0.27270207253724393,0.3628916138490716,0.022243822399612565,0.06799318554062617,2.940869681421684,-0.0323516409725809,-0.035836261785636286,0.27270207253724393,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3201138563926171,0.2646328747801716
9.299625023680699,6.226461027456094,38.768816926429594,35.3,0.2778283774323398,0.3233161656440109,0.10387160974416056,0.21909940925925153,0.00034514664059880155,0.42441572243203673,0.03991547100967896,38.18896520654508,0.3377827596749733,0.4301908699688934,0.013935365454419712,0.06798451778107407,3.061660735720954,-0.04083883922709974,0.03991547100967896,0.3377827596749733,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2907390086594083,0.31392073463433423
8.5510766718085,6.236275260257905,38.8911291217048,35.3,0.17587844511711692,0.34158093307248033,0.14774138901367034,0.1935491536882442,0.0002903903705657733,0.38040974001074856,-0.053844136175035084,30.67299720352118,0.6145111774236851,0.36116175430136177,0.012437073845620435,0.06797750358592367,3.418926226832055,-0.02801808235447229,-0.053844136175035084,0.6145111774236851,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3290182473586726,0.2619964793504064
10.630887178169207,6.1283415593774855,37.55657026839327,35.3,0.2794956986604762,0.3359130194463013,0.11120084915390525,0.22435962582224106,0.0003525444701549621,0.4356599626208052,0.03399704652580182,40.32991640580841,0.24559210484948546,0.4030927444329061,0.02135564966434862,0.0679821793668291,2.8680934093731945,-0.04423481894615313,0.03399704652580182,0.24559210484948546,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.289184808055306,0.293335658980963
12.223957063335629,6.221219574533693,38.703572994561185,35.3,0.20909533607861996,0.25476176894340935,0.12918220899627755,0.12540001322500638,0.00017954672212543846,0.3287479903260947,0.023434533098828092,22.965550852098588,0.11669795996733634,0.40891980482386153,0.03674348717930228,0.06800203688536756,2.876590806038995,-0.02725027018982755,0.023434533098828092,0.11669795996733634,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2309541035856629,0.2970182999602023
8.777828733878598,6.204870885891531,38.50042271058436,35.3,0.1289414358372035,0.3178932722137993,0.15265008068193298,0.16496542274219134,0.00027776878967499316,0.3339544408847511,-0.07846309838331418,23.69826551566932,1.308196619096429,0.3204006518049297,0.012300674681220139,0.06801340172396933,2.966817244848742,-0.02184648640417818,-0.07846309838331418,1.308196619096429,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29858020041382805,0.23467363870892188
8.956862013334707,6.122237868639878,37.481796520208164,35.3,0.2740131493386435,0.3679940861743518,0.13982609699861875,0.22782638156551743,0.00034160761021561926,0.4586743941807575,0.010984242927625731,44.75149623202769,0.025664855686176314,0.39265958804056783,0.015151218663981355,0.06797477798777411,3.3684223960573987,-0.038071754964196874,0.010984242927625731,0.025664855686176314,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2970902404733369,0.2840829447058871
12.60534210000937,6.090864739452925,37.098633274310956,35.3,0.21130755678569588,0.3095965382180076,0.09761669788737173,0.21170969413404125,0.00027014619659457804,0.37477905537686984,-0.006446679931210508,29.849385561470193,0.008831957866169138,0.38185545927626224,0.027703864313267865,0.0680339848732803,3.319859518123533,-0.04650159359605541,-0.006446679931210508,0.008831957866169138,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3284884618676346,0.2818275211163547
11.825725759529366,6.056837929781085,36.68528570763482,35.3,0.14933273057795057,0.23163684949471153,0.09650468706571501,0.13495005731691065,0.00018210511208587412,0.27534059705485125,-0.011977064714715116,16.064143878870887,0.030396100930894582,0.43460875674296706,0.026342321146035335,0.0680478410567183,3.2689775127948133,-0.03265625171136444,-0.011977064714715116,0.030396100930894582,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.324720158520595,0.32028498403023387
10.100994607117482,6.228888002147408,38.79904574329593,35.3,0.13843845122902743,0.292648538688894,0.1273166426864916,0.16508938502612008,0.0002425109762823032,0.31883918765657204,-0.056124365385580396,21.53757962122062,0.6673541949442705,0.36076052863980584,0.018728267911725088,0.06802497736732714,3.1439632192231115,-0.0286265039715642,-0.056124365385580396,0.6673541949442705,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3497887411699526,0.2647249740313072
12.876805183970086,6.230967423699941,38.824955035209875,35.3,0.14189648856512288,0.36664164935102456,0.1492447009618342,0.2171334396797589,0.00026350870943140785,0.3812259999149635,-0.0960596142756568,30.773609402393394,1.9538674123838033,0.27025994412234977,0.0317477874610131,0.06805568427198905,3.3551798740528374,-0.03368111862235693,-0.0960596142756568,1.9538674123838033,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.34115493787986734,0.2
12.14105731409659,6.230825021432404,38.82318044770811,35.3,0.18484711154420544,0.28201569660836895,0.10934453248925924,0.1724685667274553,0.00020259739165441173,0.3369789237458192,-0.012104244332005049,24.091572705481898,0.031083866656662934,0.391718371296316,0.028943301284086037,0.06803630907825994,3.5853848036092972,-0.03698783683899272,-0.012104244332005049,0.031083866656662934,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3129583842022012,0.28847556397417473
9.83016578423342,6.220085554957632,38.68946431099259,35.3,0.22772872052552726,0.28176475298926507,0.10083575950559306,0.18068044380029563,0.0002485496833763732,0.3615535839209668,0.023038058364360264,27.770194398418646,0.11275227842233847,0.453863372705115,0.01729980226880025,0.0679727509625893,3.4304192680062067,-0.037798555734116134,0.023038058364360264,0.11275227842233847,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30860619834978886,0.32997262433839497
10.995477928554868,6.215325916201639,38.63027624460774,35.3,0.2003319081164977,0.2748831059178661,0.10726833558459606,0.16737480216001233,0.0002399681732577315,0.34010575612997074,0.004655102137500977,24.56265764328452,0.00460156773397094,0.42832828373958376,0.0237041788729858,0.06805936280318205,3.0823216111661216,-0.037087961499341945,0.004655102137500977,0.00460156773397094,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3148827681058086,0.3163149597158224
11.91236199299427,6.17569139032145,38.13916414849049,35.3,0.1491807217741209,0.2578369854699034,0.11058321523477574,0.14703341081053894,0.00022035942458873537,0.29663567344315045,-0.02724107314669283,18.671884633632494,0.15746709799054515,0.36057012316010373,0.025750237090217374,0.06805049299961556,2.8221949284981016,-0.0289423093142102,-0.02724107314669283,0.15746709799054515,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2766125375665937,0.26669896993326353
11.846425917285812,6.132428733097254,37.60668216651679,35.3,0.08871783840844767,0.1785843998267368,0.09368794456634233,0.08476956905242977,0.00012688620796468092,0.19701572104365006,-0.030790394200040636,8.251257625079012,0.20153425781984158,0.4545024817642883,0.027064699662874163,0.06803292033632281,2.857030720658071,-0.02084318809867979,-0.030790394200040636,0.20153425781984158,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31194432910289693,0.3342741594154738
13.800924572590532,6.171032344581966,38.081640197876794,35.3,0.14655128761871905,0.238944046370556,0.09441283088345474,0.14435820087429974,0.00017301461280149535,0.27969699708256446,-0.018469624295985823,16.599252731357662,0.07238174557439563,0.4048059004862744,0.035439654324972286,0.06805372360296938,3.324234176880124,-0.035267961417007866,-0.018469624295985823,0.07238174557439563,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3275497764192269,0.2996928537905149
9.122003237141277,6.129123213711229,37.566151368853866,35.3,0.26216947330063634,0.3159195083633781,0.10661291809577292,0.20894302463125228,0.0003635656363529311,0.409330415242377,0.03140986553289965,35.59651451223482,0.20960015414255814,0.42665704385181186,0.01321183017141551,0.06801939537316119,2.8210726624418476,-0.039000808195424806,0.03140986553289965,0.20960015414255814,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29171359766022337,0.3130971999462273
8.115927099090564,6.087827969377623,37.06164938473648,35.3,0.17452108494614754,0.2773106082593507,0.10113268844798157,0.17586536757708388,0.00031255223428530373,0.32717195108026265,-0.01781283161896946,22.722241838198592,0.06735424545653385,0.44127564347675596,0.008419201057078997,0.0679790991243825,2.981354248655898,-0.029198006308744823,-0.01781283161896946,0.06735424545653385,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.333056911953976,0.32212216394021764
11.996828907175484,6.119810612350234,37.45208193103454,35.3,0.16074354752522207,0.26122249693935395,0.09065067820006661,0.17034778008662319,0.00022403865266418306,0.3060803836347083,-0.01976056001873211,19.85178500969518,0.08274220039295128,0.3840331456068073,0.022993394590908513,0.0680278040928853,3.2733891233460746,-0.03639275619789131,-0.01976056001873211,0.08274220039295128,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31707005799666976,0.28375786672154923
