fB_scheme,include_vector_da_diagnostic,M2,s0_root,s0,GA_stage1_full,GB_tensor_DA_soft2p,GB_vector_DA_diagnostic,GB_soft2p_estimate,G2460_partial,G2536_partial,Gamma2460_keV_partial,Gamma2536_keV_partial,fB
fB_equal_fT,False,3.75,2.6,6.760000000000001,-0.38066582445271624,0.2919299692095242,-1.2684947712358523e-15,0.2919299692095242,0.01828437254060139,-0.4793696470884827,0.0702740320557039,71.30848787375321,0.256
fB_equal_fT,True,3.75,2.6,6.760000000000001,-0.38066582445271624,0.2919299692095242,-1.2684947712358523e-15,0.2919299692095229,0.018284372540600363,-0.47936964708848195,0.07027403205569602,71.308487873753,0.256
fB_converted_fT_M_over_msum,False,3.75,2.6,6.760000000000001,-0.38066582445271624,0.16178107258897392,-7.02971487373233e-16,0.16178107258897392,-0.08793503429888641,-0.4041621148711971,1.6253938953571818,50.68872490573363,0.4619457079970653
fB_converted_fT_M_over_msum,True,3.75,2.6,6.760000000000001,-0.38066582445271624,0.16178107258897392,-7.02971487373233e-16,0.16178107258897323,-0.08793503429888697,-0.4041621148711967,1.6253938953572025,50.68872490573353,0.4619457079970653
fB_equal_fT,False,4.0,2.6,6.760000000000001,-0.3839209214610465,0.2833358376934981,-1.1996339416181026e-15,0.2833358376934981,0.009389396131908367,-0.47706006969484827,0.01853147865414979,70.62302214686342,0.256
fB_equal_fT,True,4.0,2.6,6.760000000000001,-0.3839209214610465,0.2833358376934981,-1.1996339416181026e-15,0.2833358376934969,0.009389396131907368,-0.47706006969484754,0.01853147865414585,70.62302214686319,0.256
fB_converted_fT_M_over_msum,False,4.0,2.6,6.760000000000001,-0.3839209214610465,0.157018396737645,-6.648103526836648e-16,0.157018396737645,-0.09370301571489456,-0.40406657334589524,1.8456182941121742,50.664762710856344,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.0,2.6,6.760000000000001,-0.3839209214610465,0.157018396737645,-6.648103526836648e-16,0.15701839673764434,-0.09370301571489509,-0.40406657334589485,1.845618294112195,50.66476271085625,0.4619457079970653
fB_equal_fT,False,4.25,2.6,6.760000000000001,-0.38670583161516653,0.2761414561866838,-1.1419854368894923e-15,0.2761414561866838,0.0019085093810383147,-0.47517561135018516,0.0007656377665119949,70.06618120878805,0.256
fB_equal_fT,True,4.25,2.6,6.760000000000001,-0.38670583161516653,0.2761414561866838,-1.1419854368894923e-15,0.2761414561866826,0.001908509381037371,-0.4751756113501845,0.0007656377665112378,70.06618120878785,0.256
fB_converted_fT_M_over_msum,False,4.25,2.6,6.760000000000001,-0.38670583161516653,0.15303143109674727,-6.328628381705134e-16,0.15303143109674727,-0.09856620981057053,-0.4040355447139207,2.0421651630329443,50.65698182513083,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.25,2.6,6.760000000000001,-0.38670583161516653,0.15303143109674727,-6.328628381705134e-16,0.15303143109674663,-0.09856620981057106,-0.40403554471392034,2.0421651630329656,50.65698182513072,0.4619457079970653
fB_equal_fT,False,4.5,2.6,6.760000000000001,-0.38912170420306047,0.27003845903585383,-1.0930722041599115e-15,0.27003845903585383,-0.0044684064003597534,-0.47362063234681173,0.00419701073533986,69.6083581638433,0.256
fB_equal_fT,True,4.5,2.6,6.760000000000001,-0.38912170420306047,0.27003845903585383,-1.0930722041599115e-15,0.2700384590358527,-0.004468406400360669,-0.47362063234681107,0.004197010735341581,69.6083581638431,0.256
fB_converted_fT_M_over_msum,False,4.5,2.6,6.760000000000001,-0.38912170420306047,0.14964928630448007,-6.057562164138887e-16,0.14964928630448007,-0.10272253570508727,-0.4040528309907646,2.2180238538954202,50.66131653951786,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.5,2.6,6.760000000000001,-0.38912170420306047,0.14964928630448007,-6.057562164138887e-16,0.14964928630447946,-0.10272253570508777,-0.4040528309907643,2.2180238538954424,50.661316539517784,0.4619457079970653
fB_equal_fT,False,4.75,2.6,6.760000000000001,-0.3912418119815989,0.2648014687735725,-1.0510862842702127e-15,0.2648014687735725,-0.009967631456634485,-0.4723246972480169,0.020884240876134514,69.22795032875544,0.256
fB_equal_fT,True,4.75,2.6,6.760000000000001,-0.3912418119815989,0.2648014687735725,-1.0510862842702127e-15,0.26480146877357147,-0.009967631456635345,-0.4723246972480163,0.020884240876138122,69.22795032875526,0.256
fB_converted_fT_M_over_msum,False,4.75,2.6,6.760000000000001,-0.3912418119815989,0.1467470631991784,-5.824885568043503e-16,0.1467470631991784,-0.10631626952046633,-0.4041060588947907,2.3759331037069513,50.674665156855944,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.75,2.6,6.760000000000001,-0.3912418119815989,0.1467470631991784,-5.824885568043503e-16,0.14674706319917782,-0.10631626952046681,-0.40410605889479034,2.3759331037069735,50.67466515685585,0.4619457079970653
fB_equal_fT,False,5.0,2.6,6.760000000000001,-0.3931206247492227,0.26026224454861424,-1.0146796148717942e-15,0.26026224454861424,-0.014757949258985908,-0.4712350416452188,0.04578115817488017,68.90890027549965,0.256
fB_equal_fT,True,5.0,2.6,6.760000000000001,-0.3931206247492227,0.26026224454861424,-1.0146796148717942e-15,0.26026224454861324,-0.014757949258986741,-0.47123504164521823,0.04578115817488533,68.90890027549948,0.256
fB_converted_fT_M_over_msum,False,5.0,2.6,6.760000000000001,-0.3931206247492227,0.14423152645649978,-5.623127932792255e-16,0.14423152645649978,-0.10945497989795466,-0.4041858065329973,2.5182903469626616,50.69466774540745,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.0,2.6,6.760000000000001,-0.3931206247492227,0.14423152645649978,-5.623127932792255e-16,0.14423152645649923,-0.10945497989795512,-0.404185806532997,2.5182903469626825,50.69466774540738,0.4619457079970653
fB_equal_fT,False,5.25,2.6,6.760000000000001,-0.394799554462946,0.25629284828478593,-9.82828050726377e-16,0.25629284828478593,-0.01896770509569895,-0.4703115334004383,0.07562481532892801,68.63907492577843,0.256
fB_equal_fT,True,5.25,2.6,6.760000000000001,-0.394799554462946,0.25629284828478593,-9.82828050726377e-16,0.25629284828478494,-0.018967705095699755,-0.4703115334004377,0.07562481532893443,68.63907492577825,0.256
fB_converted_fT_M_over_msum,False,5.25,2.6,6.760000000000001,-0.394799554462946,0.14203177565040176,-5.446613674080307e-16,0.14203177565040176,-0.1122204615554994,-0.4042849014084219,2.647151826656247,50.71952857685414,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.25,2.6,6.760000000000001,-0.394799554462946,0.14203177565040176,-5.446613674080307e-16,0.1420317756504012,-0.11222046155549986,-0.40428490140842155,2.647151826656269,50.71952857685406,0.4619457079970653
fB_equal_fT,False,5.5,2.6,6.760000000000001,-0.3963107091294053,0.25279438356680933,-9.547405497242972e-16,0.25279438356680933,-0.022696165905245064,-0.4695232290172413,0.10827788012058197,68.40917141164874,0.256
fB_equal_fT,True,5.5,2.6,6.760000000000001,-0.3963107091294053,0.25279438356680933,-9.547405497242972e-16,0.2527943835668084,-0.02269616590524584,-0.46952322901724075,0.10827788012058939,68.40917141164857,0.256
fB_converted_fT_M_over_msum,False,5.5,2.6,6.760000000000001,-0.3963107091294053,0.14009300459506446,-5.290959013109237e-16,0.14009300459506446,-0.1146759977379558,-0.4043978778998837,2.7642658244650904,50.747879450215606,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.5,2.6,6.760000000000001,-0.3963107091294053,0.14009300459506446,-5.290959013109237e-16,0.14009300459506394,-0.11467599773795623,-0.40439787789988335,2.7642658244651117,50.74787945021553,0.4619457079970653
fB_equal_fT,False,5.75,2.6,6.760000000000001,-0.3976794151428595,0.24968928091121323,-9.297970527278899e-16,0.24968928091121323,-0.026021274108948833,-0.4688459742005603,0.14232849754349028,68.21196273803011,0.256
fB_equal_fT,True,5.75,2.6,6.760000000000001,-0.3976794151428595,0.24968928091121323,-9.297970527278899e-16,0.2496892809112123,-0.026021274108949582,-0.4688459742005598,0.1423284975434985,68.21196273802998,0.256
fB_converted_fT_M_over_msum,False,5.75,2.6,6.760000000000001,-0.3976794151428595,0.13837222601422386,-5.1527277205452885e-16,0.13837222601422386,-0.11687130702739865,-0.4045205653044178,2.8711147587633477,50.77867619968298,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.75,2.6,6.760000000000001,-0.3976794151428595,0.13837222601422386,-5.1527277205452885e-16,0.13837222601422333,-0.11687130702739908,-0.4045205653044175,2.8711147587633685,50.77867619968289,0.4619457079970653
fB_equal_fT,False,6.0,2.6,6.760000000000001,-0.39892595494542443,0.2469158993843361,-9.0750507499123e-16,0.2469158993843361,-0.029005057553676827,-0.46826070253033436,0.1768406948887267,68.04176777665145,0.256
fB_equal_fT,True,6.0,2.6,6.760000000000001,-0.39892595494542443,0.2469158993843361,-9.0750507499123e-16,0.2469158993843352,-0.029005057553677577,-0.46826070253033386,0.17684069488873586,68.04176777665131,0.256
fB_converted_fT_M_over_msum,False,6.0,2.6,6.760000000000001,-0.39892595494542443,0.1368352798783696,-5.02919055585707e-16,0.1368352798783696,-0.11884598907180742,-0.404649777251952,2.9689563207903626,50.81112082721903,0.4619457079970653
fB_converted_fT_M_over_msum,True,6.0,2.6,6.760000000000001,-0.39892595494542443,0.1368352798783696,-5.02919055585707e-16,0.1368352798783691,-0.11884598907180782,-0.4046497772519517,2.9689563207903826,50.811120827218964,0.4619457079970653
