scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.35565034907518445,-0.26320056683023385,-0.4203231421483097,-0.13816716452047786,37.31645576385966,5.929822973735162,0.21494784886176305,0.447877170509168,0.36069653023054954,0.3416058410994167,-0.20855506864463375,0.36069653023054954,0,-0.3891986653094061,0.016768031216422317,31.994584099745254,0.08733658088640049
legacy_chi_condensate,theta_fixed,35.3,-0.2888415400586612,-0.22406193205924077,-0.3497746514211044,-0.1062585426439866,25.699197233839616,3.5024115055986322,0.2183838655725924,0.462452356995269,0.3667637372256269,0.35642398388604424,-0.2504662117588365,0.3667637372256269,0,-0.3299585046341437,0.023555752822935493,22.869756785859078,0.17212083232568207
legacy_chi_condensate,theta_fixed,35.3,-0.3036963446302259,-0.27879642287755896,-0.4030294889322369,-0.08675336421202101,33.99032977315608,2.336165540520266,0.2664729285566894,0.4402261362951019,0.3453593919348274,0.3814888768146437,-0.30297516893298015,0.3453593919348274,0,-0.4254455021014127,0.012778943273839268,37.876479296994965,0.05068983150028225
legacy_chi_condensate,theta_fixed,35.3,-0.49498010734110576,-0.28118705270932265,-0.5155153525051535,-0.24148578965698045,56.11125276515782,18.091622338232476,0.2030790463510558,0.4995607741143698,0.34248754070088266,0.4165385343101691,-0.6552517300329647,0.34248754070088266,0,-0.5043370745733419,-0.0020803584442876913,53.70423666400589,0.0013426743556751344
legacy_chi_condensate,theta_fixed,35.3,-0.3942941104527537,-0.2967044588380483,-0.46999751997675854,-0.1503453113595628,46.450140571748456,7.015483502555106,0.2097026761579768,0.4299991342268586,0.3405550659595331,0.3360010637973685,-0.25706818115820984,0.3405550659595331,0,-0.446050892689846,0.018579286075385504,41.837403702344716,0.10713611004885534
legacy_chi_condensate,theta_fixed,35.3,-0.410322709698417,-0.25881273329543375,-0.4483349066907245,-0.1853228762261262,42.33794327693989,10.65672847451746,0.2053393632376846,0.473254844200787,0.31237244430606254,0.4105579833502508,-0.7166139303960384,0.31237244430606254,0,-0.47587979284743964,0.004906810939080444,47.700087647071605,0.007470754864742254
legacy_chi_condensate,theta_fixed,35.3,-0.48256209195457417,-0.25374313145815286,-0.48594149188205504,-0.24720965964380717,49.94088640538419,18.962739078143308,0.19155253472240497,0.5262943356867047,0.32449192462974724,0.45648996942383124,-0.9617514465349754,0.32449192462974724,0,-0.5004894113715934,0.0037869048689959887,52.97586644761268,0.004449784579057023
legacy_chi_condensate,theta_fixed,35.3,-0.27632521677454924,-0.20269160926978422,-0.3251008748415093,-0.10839250468165132,22.137793409124786,3.6453981368960067,0.24777730310208182,0.5016675342947039,0.3532482044005077,0.4339119876031151,-0.5403156034471164,0.3532482044005077,0,-0.3469294830144677,0.006637685147214377,25.21044268642527,0.013670353966592181
legacy_chi_condensate,theta_fixed,35.3,-0.4141024408240041,-0.2688518995346029,-0.45871239408061426,-0.18260644812435645,44.59313628588836,10.337182683118145,0.2215852796948644,0.4875371851681155,0.35467032827306466,0.40124992379036933,-0.48015748749989035,0.35467032827306466,0,-0.45112067766905334,0.0021305602966296975,43.129312619525756,0.0014072058516289797
legacy_chi_condensate,theta_fixed,35.3,-0.3576091330970293,-0.2738557030643692,-0.43015109763795634,-0.13360865007981376,38.720261399991834,5.53914771822871,0.22024886497751175,0.4406817915856299,0.3685699362001366,0.32690397074436095,-0.10603765222118805,0.3685699362001366,0,-0.390720737248473,0.016690743280795697,31.946930218623173,0.08644206826857141
legacy_chi_condensate,theta_fixed,35.3,-0.2994322301361779,-0.23105601452556898,-0.36160269603877115,-0.11086041904240221,27.53725919798467,3.8138679279851955,0.24470125705611318,0.5207071484685527,0.3508045844567203,0.45601620935580917,-0.6450913901082992,0.3508045844567203,0,-0.4005991858548441,0.02132364353261727,33.7969506413912,0.14110273946419702
legacy_chi_condensate,theta_fixed,35.3,-0.3108326200462439,-0.23715848278195728,-0.37317095200555706,-0.11663834798006531,29.38193053241434,4.223371594698943,0.23954549131020028,0.47447137925105,0.3662878881110982,0.385147134428585,-0.3259596292662818,0.3662878881110982,0,-0.3681864937343757,0.011047608692669046,28.60226149998847,0.037888999826022896
legacy_chi_condensate,theta_fixed,35.3,-0.3816923101439309,-0.268756577857071,-0.43990615735568495,-0.15621040453506924,40.956196103367205,7.577213440935115,0.2165378591809262,0.46274104164691415,0.3278976071888632,0.39179213274764435,-0.5371554613448873,0.3278976071888632,0,-0.4552003975026865,0.011257590849072532,43.853554199448524,0.03935324303438136
legacy_chi_condensate,theta_fixed,35.3,-0.4520924885350604,-0.3267184969635342,-0.5278923381729281,-0.1801728995888493,58.44621187310291,10.07024230886765,0.2262546178188974,0.4339751816628817,0.3611152363037268,0.3303352789107001,-0.131032362406426,0.3611152363037268,0,-0.4841285498056687,-0.004686081645159237,49.1571889144287,0.006812094858494131
legacy_chi_condensate,theta_fixed,35.3,-0.42483020982019265,-0.28541452628069025,-0.4784288994656357,-0.1817909435147977,48.11606302842462,10.256001580887212,0.20355638895965958,0.45492464205464117,0.33136045504630374,0.37227930679309335,-0.47954534646078373,0.33136045504630374,0,-0.4706064202145101,0.011961977208276494,46.555497282640616,0.044405783064268525
legacy_chi_condensate,theta_fixed,35.3,-0.3767760903181165,-0.2765216145900759,-0.44340262061235125,-0.1477110070543399,41.35592898494533,6.775377416445995,0.22527141642519205,0.47073318548956483,0.3343917570453413,0.40064834431143576,-0.5271269908136169,0.3343917570453413,0,-0.4643705104279671,0.014844186048414209,45.35973769067254,0.06842590528707745
legacy_chi_condensate,theta_fixed,35.3,-0.3853187658666503,-0.24221148175416016,-0.4203372816826716,-0.1745093775422018,37.32487733497205,9.450872396202858,0.22104755785010735,0.49651034900590235,0.3469414711941564,0.41834933377154293,-0.5810558959133021,0.3469414711941564,0,-0.4247616573220329,-4.7964924016928575e-05,38.114759149871766,7.139731539766938e-07
legacy_chi_condensate,theta_fixed,35.3,-0.4915543662092526,-0.2645094207883999,-0.49992451954876205,-0.24832721030755822,52.3170827763012,19.13834638327793,0.16676502631671564,0.45363214085822867,0.3582511341200657,0.32442074243753494,-0.2524019925114873,0.3582511341200657,0,-0.4055749175461148,0.007505673909772793,34.433155263387654,0.017483773657350887
legacy_chi_condensate,theta_fixed,35.3,-0.4190421740414009,-0.31328608105462746,-0.49783126240564474,-0.16096131951345474,52.428967236563444,8.040964968312094,0.22956559867934695,0.4393563576996049,0.3410577459517101,0.35974155594594426,-0.31380306838653094,0.3410577459517101,0,-0.4923658501090158,0.002858263194073586,51.284109411546694,0.002535534689641502
legacy_chi_condensate,theta_fixed,35.3,-0.38749239638339406,-0.23830512812761717,-0.41840520861459696,-0.17854067534049775,36.90334726089749,9.888040821555325,0.2034587939414628,0.505911595438807,0.32236648931028083,0.4397975327367337,-0.827946426129676,0.32236648931028083,0,-0.4465482629105104,0.012105630990162455,42.034743717621225,0.045458046348603995
legacy_chi_condensate,theta_fixed,35.3,-0.3577274271122506,-0.28805864730158454,-0.44181101141837475,-0.1254979146561487,40.895551167188515,4.8854568716762925,0.24366691201337554,0.45287106979430497,0.3603391709867962,0.36690796082849003,-0.2554620911156699,0.3603391709867962,0,-0.4352501518052941,0.011566342751195566,39.68997787049394,0.04149772425788662
legacy_chi_condensate,theta_fixed,35.3,-0.3325616212570377,-0.272876904030019,-0.4148783672643137,-0.11373204061395717,36.354707799920604,4.012657542534528,0.25173101904602285,0.45443065986410486,0.36682665831455874,0.3678504224875226,-0.22380710405932758,0.36682665831455874,0,-0.40776752268446403,0.009059681267597926,35.1191780801055,0.025461985796701045
