group,M2,s0_root,theta_deg,GA,GB,G2460,G2536,Gamma2460_keV,Gamma2536_keV
borel_threshold,5.84485597429507,2.58575546254779,35.3,-0.3873752127757581,-0.2765189295311058,-0.44952521295871684,-0.15636290089568183,42.47592649344146,7.5869566335794625
borel_threshold,4.245023182332313,2.5045096030120395,35.3,-0.32761853203600605,-0.24668180177310178,-0.3906431578420689,-0.1248348392502184,32.077107061476774,4.835838364847195
borel_threshold,5.135856589058899,2.5841152033813395,35.3,-0.3824993951832487,-0.27531983291151335,-0.4457290567623946,-0.15307647000006475,41.76155317708265,7.2713833433818404
borel_threshold,5.053047329205706,2.5077303110339537,35.3,-0.3331962007789079,-0.24717952674223104,-0.3942724683082681,-0.12909937020805837,32.67590713628351,5.171879657884468
borel_threshold,5.832070721389323,2.564581576652385,35.3,-0.37309810872812,-0.2684133302214018,-0.4346597952438953,-0.14939470196622892,39.71309108103031,6.92580972890512
borel_threshold,4.522713527360854,2.5706551978653938,35.3,-0.36979883546879183,-0.26994291090482414,-0.4340016333288694,-0.14581816117931956,39.59291500055843,6.598168442358078
borel_threshold,3.060410916390222,2.5868517290817845,35.3,-0.35907802421532703,-0.2723229363024227,-0.42974895899880394,-0.13569318829698382,38.82079423328908,5.7136845239144725
borel_threshold,5.784849221308258,2.5539791385974135,35.3,-0.3658406033867378,-0.26434982146250974,-0.4271496082026218,-0.14581970856499427,38.352596765926855,6.598308479311185
borel_threshold,4.248933279525624,2.554377138645743,35.3,-0.35771432102899703,-0.26407819448839803,-0.42223208900025583,-0.13934450578321547,37.474618606487226,6.025316475098842
borel_threshold,5.291003806147386,2.5320958330818373,35.3,-0.34963749922419973,-0.2561052674708492,-0.4110578304975795,-0.1373599245656851,35.51735377914474,5.854910368776461
borel_threshold,4.407740828941157,2.5141733333033973,35.3,-0.33437815485683875,-0.24996584413148862,-0.3972294878431388,-0.12845391261347147,33.16787975896582,5.120293287894604
borel_threshold,4.372498232952192,2.506701679983663,35.3,-0.3296419827099761,-0.24734386824251048,-0.39235276157440246,-0.12610367324972194,32.35848478112557,4.934641856002774
borel_threshold,3.3937563896645124,2.566704355547261,35.3,-0.35499928391603375,-0.2672273697996514,-0.42323334445331207,-0.13530888697273538,37.65255939074462,5.681366510173983
borel_threshold,5.021529065788111,2.567079944994375,35.3,-0.37085453211327374,-0.2689937518932913,-0.43383703133564405,-0.14722823366616933,39.5628882155199,6.726395000578248
borel_threshold,3.5321850580946323,2.5587702237752734,35.3,-0.3526861816359231,-0.2649443742319689,-0.42003346216399917,-0.134740323647456,37.08536260909084,5.633721006951798
borel_threshold,3.5337505042184594,2.5507623929560426,35.3,-0.3482214432040082,-0.26237364196302937,-0.4153554077815255,-0.13258200002515017,36.26389829691902,5.454680229433904
borel_threshold,5.2455545725544495,2.5780839836473795,35.3,-0.3792313981805421,-0.27318647391753864,-0.4420995053097998,-0.15164211256210197,41.084197430745206,7.135753115025231
borel_threshold,5.920412986170946,2.5671058524427726,35.3,-0.37514097307647654,-0.2694134109463355,-0.43665648345590735,-0.15048405608045537,40.07878760443117,7.027181012376522
borel_threshold,3.983375442632874,2.591844783975985,35.3,-0.3774088738473134,-0.27648494755208575,-0.4437383540512614,-0.1482486338063673,41.3893576083887,6.819955850730995
borel_threshold,4.111738350924893,2.5552553067808743,35.3,-0.35708229825559296,-0.2643076092869022,-0.4220541038626402,-0.13869611914959165,37.44303162139669,5.969373897494926
borel_threshold,3.4840000458797316,2.5779846660450194,35.3,-0.36266134506263054,-0.2709602652542049,-0.43070748120566615,-0.13940510099252543,38.994160987403596,6.030557940423598
borel_threshold,3.3696132315177736,2.5701849367165646,35.3,-0.35650268301847293,-0.26826302565270055,-0.4249473327592078,-0.13593740586220693,37.95814364910435,5.73426975489296
