scenario,ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G2460,G2536,Gamma2460_keV,Gamma2536_keV,chi_effective,fperp_s_used_GeV
legacy_chi_condensate,theta_fixed,5.126716402195736,2.562516359473571,35.3,-0.44048073463078796,-0.31025268629873076,-0.39899842619128145,0.08843579165367602,0.00030994823887471135,-0.5077440306121905,-0.18021100497512446,54.48130007650245,10.073904481363007,3.060241936791483,-0.022771544556242668
legacy_chi_condensate,theta_fixed,5.892401754770572,2.5234114849436136,35.3,-0.30334164982221035,-0.21613699685860505,-0.36925925875252386,0.152624743239694,0.0004975186542248108,-0.3516858128861807,-0.12267211151073996,25.843275768958797,4.668689764974826,3.2893122868767617,-0.04268313830806247
legacy_chi_condensate,theta_fixed,3.4655207959691223,2.5134907720518957,35.3,-0.394410480466151,-0.28058864375316817,-0.43491498301602194,0.1536895908262722,0.0006367484365815476,-0.45691204279069825,-0.1597529319218072,43.761130891124125,7.921762818683287,3.094187231891105,-0.03147793597373546
legacy_chi_condensate,theta_fixed,4.772002475417702,2.593977031532397,35.3,-0.373197757618207,-0.2541447574253718,-0.4067182200107363,0.1520401155549875,0.0005333470303770056,-0.42307225949915817,-0.15772123275049565,37.54591809070537,7.720095779004681,3.124994487305338,-0.03816805679938117
legacy_chi_condensate,theta_fixed,3.9584874089891517,2.5726974056988787,35.3,-0.18503833479061482,-0.1980681053552309,-0.4090987982621532,0.21038615239531563,0.0006445405116066499,-0.2685766387383458,-0.0365615758017427,15.124088098082222,0.414533617684955,4.136369852717147,-0.04963757603544712
legacy_chi_condensate,theta_fixed,3.2457952424081777,2.5851337131632426,35.3,-0.37127295647238634,-0.25679352728722904,-0.40159442734809603,0.1442080372321463,0.0005928628287206594,-0.4241217591333567,-0.15461971832205063,37.69951870211029,7.422835885952698,3.170317680231632,-0.03190650720047208
legacy_chi_condensate,theta_fixed,5.073938705265624,2.514412703779044,35.3,-0.536855357074085,-0.30979685997293605,-0.4069187434121875,0.09678463647536567,0.0003372469638857793,-0.5630628239891021,-0.25912935979863744,66.47411620316458,20.850634665088943,3.272518038647657,-0.023376695815468886
legacy_chi_condensate,theta_fixed,3.185585147720378,2.547177489874337,35.3,-0.27048877314388603,-0.26860922108314533,-0.5142397348054518,0.24444960367174615,0.0011809100505603056,-0.37552608223944206,-0.06553816907478019,29.613139690396274,1.3330378593325716,2.6244378423698436,-0.04052918706973465
legacy_chi_condensate,theta_fixed,5.3438773792258125,2.564266761361033,35.3,-0.3221685195687227,-0.23134821232715785,-0.3766396888272472,0.14480081366237385,0.0004906628377154961,-0.3749795078471728,-0.12924751077976812,29.50815022691556,5.1813294835087955,3.2057754254391506,-0.03938750308396307
legacy_chi_condensate,theta_fixed,3.549389680013846,2.509514366307859,35.3,-0.48058583567115465,-0.3029362689994215,-0.3952289631107956,0.09188009771853019,0.00041259639284389174,-0.5249478658423581,-0.21717013300770785,57.891578725142416,14.637336724359402,2.816135141601723,-0.02018509272325845
legacy_chi_condensate,theta_fixed,5.574413944093344,2.521937535143095,35.3,-0.3134209233598911,-0.2404595679746222,-0.3865758231756676,0.14561462614281429,0.0005016290582310794,-0.37736076252335604,-0.11684320236154089,30.133664304716422,4.240110388893572,3.1829965298438285,-0.0379456001092477
legacy_chi_condensate,theta_fixed,4.23034335284756,2.596643986700233,35.3,-0.28058243099576796,-0.2622630070932096,-0.4641951141453513,0.20115490103851225,0.0007772060136294632,-0.3761793955951913,-0.07744319080916243,29.871314660972228,1.8620113919158192,3.0120934644738764,-0.04169700831370834
legacy_chi_condensate,theta_fixed,4.197800075961733,2.562663698371992,35.3,-0.4048506384248629,-0.264772693749988,-0.42124649490069377,0.15589828093495361,0.0005755202157521098,-0.4500369763464843,-0.17741290457449252,42.68926173873327,9.767680805110288,3.1895073613439817,-0.03580778537127235
legacy_chi_condensate,theta_fixed,5.37107979925946,2.5424797534683012,35.3,-0.3861701533613793,-0.2695171809308735,-0.4095325204749108,0.13951231885803672,0.0005030206860005459,-0.44311446995934217,-0.15942542042198807,41.441937487168495,7.887725405018333,3.038638322071897,-0.034112622104101084
legacy_chi_condensate,theta_fixed,5.9501346364463625,2.568330681485445,35.3,-0.3176724144053886,-0.2742673257202804,-0.4264230929707225,0.1516510142590812,0.0005047529913609115,-0.4074093009715503,-0.10077693344102157,34.910619673303344,3.150832035638603,3.0968571417035236,-0.037548094540633965
legacy_chi_condensate,theta_fixed,3.5366954785627716,2.5737227678276193,35.3,-0.4472513613299495,-0.2681553732471367,-0.4016266328893933,0.132995297962881,0.0004759616793756161,-0.47729928924937737,-0.21006302124563345,47.721963351747355,13.688616768460296,3.508951598690197,-0.03143592885074926
legacy_chi_condensate,theta_fixed,5.042044294762374,2.5732376736717857,35.3,-0.4125607028698412,-0.2933243216828023,-0.41792431626574006,0.12414600458183409,0.00045399000110370093,-0.47779435268445564,-0.167206602100442,48.13979968513422,8.67514503464255,2.9963886270369287,-0.029744049119570532
legacy_chi_condensate,theta_fixed,4.097528186999565,2.5182359446920883,35.3,-0.1945804008182564,-0.1510789306930289,-0.3516503301863531,0.19989174654076278,0.000679652952561411,-0.2357409625761241,-0.0715022674159695,11.729769065542826,1.5871725236602825,3.6277813211365904,-0.05425413287554245
legacy_chi_condensate,theta_fixed,3.925859311300859,2.5674777894731275,35.3,-0.47625047088887423,-0.33785238048001986,-0.45620266490333383,0.11785174923453595,0.0004985351887780168,-0.5509389933271793,-0.19345533760929093,63.619336296504045,11.613398309946659,2.791081923173714,-0.024080662610040007
legacy_chi_condensate,theta_fixed,3.376086256757104,2.512000239394261,35.3,-0.4236878274463649,-0.273109193754252,-0.42470297029997317,0.15085840942944315,0.0007353671162779727,-0.46772592066769575,-0.18796933253824852,46.064470712286095,10.958913275726049,2.553616133162801,-0.030446957573392965
legacy_chi_condensate,theta_fixed,4.774408553217903,2.5282866826069563,35.3,-0.3280619307821476,-0.23744956281694524,-0.3813189863702734,0.14331589363621233,0.000553529917115813,-0.3833646019354471,-0.13053163330528442,30.698189119983017,5.2893963099938555,2.909309553219853,-0.036637008474262905
legacy_chi_condensate,theta_fixed,3.860514137782875,2.5085122826265343,35.3,-0.3467906675787172,-0.2623036514616977,-0.38308023845863165,0.12022713287121865,0.0005494541257152677,-0.4144715012985837,-0.13145473479920863,36.02706296637759,5.359769832968284,2.6862759446796804,-0.02750572587982543
legacy_chi_condensate,theta_fixed,4.93219777652401,2.5975085726091085,35.3,-0.40597984855793984,-0.2705212672130344,-0.41008067739543735,0.13908180685450253,0.0004776033279005,-0.4553811259239433,-0.17501263840624595,43.42498574813314,9.50736705501356,3.1639075396712153,-0.03493514422057086
legacy_chi_condensate,theta_fixed,4.838696659714839,2.5819564121630534,35.3,-0.3659021628643561,-0.26874453765612655,-0.4160394745123143,0.14677560404463105,0.0005193328115567623,-0.43077187389946126,-0.14333042930922119,39.16260659735311,6.376391550696564,3.107967188962624,-0.035774113938968184
legacy_chi_condensate,theta_fixed,3.823103741337016,2.594434727771143,35.3,-0.4365968754382565,-0.33088381420767876,-0.4387165878869932,0.10739711950010061,0.0004356541792138307,-0.5223375519779985,-0.16511938693170417,57.26222936543831,8.4619809229564,2.9563076995511497,-0.02293104979123099
legacy_chi_condensate,theta_fixed,3.0599359827045673,2.55423473299508,35.3,-0.22457216636922833,-0.20855449975640913,-0.4577812522990417,0.2482917861474675,0.000934966395165065,-0.29997990539234876,-0.06276697887593391,18.88276179520024,1.2227291259642998,3.6455440406743,-0.04799993751380731
legacy_chi_condensate,theta_fixed,4.4335908537132855,2.5078074812114837,35.3,-0.5495297287468426,-0.2770874636317676,-0.36007058757182026,0.08258295097693444,0.00040017296311822993,-0.5436914383916174,-0.2883747650161481,62.47464580568127,25.803696270682913,2.313156633189439,-0.020897093920120242
legacy_chi_condensate,theta_fixed,3.7363915298134107,2.505714790872346,35.3,-0.3250954549463508,-0.2825018323480254,-0.41748009547365755,0.1343603152498757,0.0006179478757564256,-0.41841925193892004,-0.1020767834213108,36.833426708249576,3.2352483389548983,2.689322852762601,-0.02806313444549516
legacy_chi_condensate,theta_fixed,3.5340565420095085,2.55714230564118,35.3,-0.3484036407366257,-0.2786104940920431,-0.43692701244273724,0.15762676590859714,0.0006897524420970325,-0.42871219738195354,-0.12334810948160102,38.67764543339799,4.721083491389663,2.8280079729497083,-0.03235167540017674
legacy_chi_condensate,theta_fixed,4.972312059301046,2.5877885189691754,35.3,-0.3476537588149169,-0.2678578683315714,-0.3901501011556736,0.12184430504171476,0.00044792778238751565,-0.4195032503209215,-0.12894958943500395,37.024423450467395,5.158694774996593,2.9115990281516755,-0.031792108385795444
legacy_chi_condensate,theta_fixed,5.723295156447174,2.5200731432115595,35.3,-0.3114146636438059,-0.2592957260517949,-0.39069570538821935,0.13094473715898255,0.0004552421774419364,-0.39157432670939535,-0.10432120083279306,32.13406876156265,3.3784639370834837,3.096505302043137,-0.034049518031885655
legacy_chi_condensate,theta_fixed,4.873930287686007,2.566344120060976,35.3,-0.3120852933974912,-0.2169788587735263,-0.38334877117541705,0.16582213316449937,0.000547779237391391,-0.3574254691454727,-0.12932165138057422,26.895988274545918,5.189776556278366,3.4596991738531733,-0.04331284128550301
legacy_chi_condensate,theta_fixed,3.921194117305907,2.594937855495208,35.3,-0.3601215612634358,-0.31032976801375517,-0.4623631050743669,0.15146319106768824,0.0005701459929234676,-0.46137077887784933,-0.11458232062553242,44.70001097094173,4.071571731478461,3.1731760475486,-0.03140711025815161
legacy_chi_condensate,theta_fixed,3.417255063026796,2.5928085213402445,35.3,-0.34105864174621536,-0.26373399097209504,-0.44677129272693866,0.18232817839372725,0.0007091233611163909,-0.4123265603091214,-0.1259500804584533,35.7891485474329,4.924871721426716,3.224177040031423,-0.037882561584449276
legacy_chi_condensate,theta_fixed,3.9658547245791516,2.5794167508999175,35.3,-0.17761692404544302,-0.16090147391605514,-0.410455856473466,0.24870750277199866,0.0008468797854121974,-0.23395503494140024,-0.05198170487096257,11.529918488649132,0.8382923983676929,3.533115807086037,-0.059385745388133175
legacy_chi_condensate,theta_fixed,3.146419333182805,2.535466613305748,35.3,-0.23220885822580203,-0.20466370999103412,-0.4206244010782874,0.21512293516784023,0.0008377559194130605,-0.3012174062241155,-0.07124789269473802,19.00647357999863,1.5748052386478848,3.4338198536022215,-0.045535142770578414
legacy_chi_condensate,theta_fixed,4.332208358452989,2.5888031226878003,35.3,-0.3989215975774559,-0.2833454513711828,-0.4518146292480479,0.16785932115511032,0.0006098567217548001,-0.4617687605336337,-0.16184158186856867,44.85694107027539,8.125853234104355,3.1533217477967774,-0.03671932609862996
legacy_chi_condensate,theta_fixed,3.4734055747221317,2.5211735603932515,35.3,-0.33225254647849184,-0.2582367457599989,-0.4010919460694176,0.14228125941401965,0.0005739408953990941,-0.40275138255814,-0.12193972014755261,34.25396933156864,4.614713295622117,3.1928303537514364,-0.031742728809648756
legacy_chi_condensate,theta_fixed,3.9099314095681508,2.546874163026768,35.3,-0.308744343949572,-0.24729290636123064,-0.3919194086778286,0.144042406787546,0.0005840955290519614,-0.38023530977811704,-0.10907777342509048,30.507419169497606,3.6918332857452074,2.9999598220086736,-0.0338932106165373
legacy_chi_condensate,theta_fixed,5.167637042696158,2.5374172657418614,35.3,-0.38988861224379395,-0.2880901676291102,-0.3842687695836396,0.09583060230415454,0.00034799965037485926,-0.4604213223799919,-0.15172765252194464,44.3942992792823,7.137805440664773,3.0011249929603334,-0.0251032599035187
legacy_chi_condensate,theta_fixed,3.0854760034590227,2.5438039044359693,35.3,-0.27484669097200937,-0.206678252099733,-0.39570632767940633,0.18828715466589577,0.0007409209137775646,-0.3275001465054087,-0.10488211224131533,22.519780342449206,3.413804413798238,3.499767358412452,-0.041124746748439224
legacy_chi_condensate,theta_fixed,5.338425872637282,2.5100720473677223,35.3,-0.3583292290692148,-0.2461777411637497,-0.4033706638756784,0.15672251433497877,0.0004704083769498914,-0.40797818546186954,-0.15019026878284883,35.0482723023363,7.008191353193346,3.7743664946731985,-0.039556590295861026
legacy_chi_condensate,theta_fixed,4.761244533948734,2.5244405155349865,35.3,-0.16972409768108462,-0.1709183163920122,-0.4055301197509311,0.23383006277347004,0.0007817405854488744,-0.23756922672736075,-0.03975176378605365,11.872346698510622,0.49047855847478067,3.4989640927371495,-0.056702474254517854
legacy_chi_condensate,theta_fixed,5.740321305170015,2.5959687916174894,35.3,-0.5305144088203068,-0.3093212334280995,-0.3964037145235964,0.08680237095029256,0.00028011014520437036,-0.5590104819927539,-0.25422911799726877,65.50273690637776,20.05494156032121,3.2247109894227455,-0.023239942212316223
legacy_chi_condensate,theta_fixed,5.597880120441496,2.549977222591243,35.3,-0.27581373539097875,-0.2504243989338853,-0.43076143245494636,0.17974291333262588,0.0005941201884351725,-0.3637618353485455,-0.08039230905739825,27.607023211009857,2.005564151402659,3.2941812723500985,-0.04273699090705524
legacy_chi_condensate,theta_fixed,5.373761396903646,2.5706922064490407,35.3,-0.4726676962791405,-0.3008701387395539,-0.4129513508039251,0.11164860783125456,0.0004326042331166047,-0.5186860620526714,-0.2119017709300246,56.3521791153172,13.92768682254308,2.7833030047859344,-0.026891890254971303
legacy_chi_condensate,theta_fixed,4.586520420477394,2.526155367201391,35.3,-0.35717813877601995,-0.2631240829980748,-0.4157669945221933,0.15206002212968653,0.0005828893944318833,-0.4211435657449337,-0.13945824789062217,37.16265448030078,6.0318771068504216,3.014835468750535,-0.03514836875762384
legacy_chi_condensate,theta_fixed,4.642592250875041,2.5454438092035225,35.3,-0.34716990234774814,-0.248141053858198,-0.3788218824480584,0.13014597347091178,0.0005348551189486267,-0.4031320167239042,-0.139948207555938,34.33499177788351,6.080078968320453,2.73951115026566,-0.032912881856194155
legacy_chi_condensate,theta_fixed,3.186679368434078,2.562107130364977,35.3,-0.29641457902274465,-0.2370040295527006,-0.4338301700872685,0.1960103260157242,0.000815814518843653,-0.36471332198514816,-0.1049604947016064,27.811826799720528,3.420036644774942,3.1489279065501203,-0.039872393685913304
legacy_chi_condensate,theta_fixed,4.562804495844389,2.5417690700723505,35.3,-0.36079968447665994,-0.22103536497994417,-0.37942944742016455,0.15779484571659075,0.0005992367236296296,-0.3888861186472213,-0.16673521407841188,31.64965169636718,8.621835177110075,3.016229441624857,-0.040325163705444096
legacy_chi_condensate,theta_scan_25_45,4.744960860476733,2.511560600884854,39.48057062133492,-0.3543881126041701,-0.23796547652681269,-0.357706529735322,0.11928749937259221,0.00045355383591713633,-0.4089971466187178,-0.12222862361789905,35.193601505203624,4.638748095773795,3.003338314781247,-0.03227694358553837
legacy_chi_condensate,theta_scan_25_45,3.389188074967097,2.5145352538390457,27.927396293469872,-0.22644583777426525,-0.22264744486065144,-0.43059516945866283,0.2071578237370913,0.0007899008609200929,-0.30277475863604153,-0.09579690851563245,19.175914596750093,2.8464140413930434,3.460489952016133,-0.043158581424263556
legacy_chi_condensate,theta_scan_25_45,3.4749791432376975,2.546491759608984,34.59746290863111,-0.4047598237218733,-0.24797925247483601,-0.41021222331678364,0.1615830137899368,0.0006499570520108214,-0.43395255730348864,-0.1923782798735419,39.56509254618808,11.49017886640505,3.1565908154840274,-0.035631629970535095
legacy_chi_condensate,theta_scan_25_45,3.428927003803068,2.5002235694587855,34.94854552745659,-0.3336533818841446,-0.25181313066490185,-0.4076920392759642,0.1552432293287057,0.0006356792823566451,-0.3975330586095145,-0.12923582835479516,33.388081711216834,5.184108597918557,3.1647568612482484,-0.033720106053100316
legacy_chi_condensate,theta_scan_25_45,5.978234593275602,2.5646415661124617,44.09680165291636,-0.1927764135886183,-0.19428474572237964,-0.4067437187098429,0.21181533625125484,0.000643636736208394,-0.27367637738097794,-0.003247848537764858,15.736635940317681,0.0032708171805067455,3.514691417965692,-0.05472666739082924
legacy_chi_condensate,theta_scan_25_45,5.096666428514139,2.569272888242647,39.37268462465412,-0.3935401944285253,-0.2676887352679572,-0.41896905278885727,0.15070400492743977,0.0005763125934602257,-0.4565800157764773,-0.1344091991410994,43.727173128740695,5.601940415481899,2.8858826471258965,-0.03544030515466508
legacy_chi_condensate,theta_scan_25_45,4.919898316042197,2.56696415490162,33.2870310816998,-0.41093183962946045,-0.3070368079082191,-0.43364223387836165,0.1261005020973131,0.00050492387282944,-0.48219498217854184,-0.17499879254885423,48.835903578975696,9.503576691600992,2.714484909162941,-0.028717564734938444
legacy_chi_condensate,theta_scan_25_45,3.3298648704696028,2.5808514759413037,31.7569128926559,-0.37095917679662,-0.331853862023722,-0.5325320418432219,0.19988545772907476,0.000792722090425152,-0.4774135407063096,-0.14076223833098994,47.94979291423948,6.148568647630322,3.2391002495555083,-0.03409943658785235
legacy_chi_condensate,theta_scan_25_45,5.297413158948256,2.5791073694497935,38.814747030731496,-0.3888783650787502,-0.2455925554203267,-0.3628760336135789,0.11690994469956767,0.0003735334936845229,-0.43511064982784753,-0.14906645669162535,39.67340897869097,6.8947373575024224,3.369407861683806,-0.03369457278176173
legacy_chi_condensate,theta_scan_25_45,3.930497614468939,2.546514813669269,35.68117500991319,-0.26661905951324766,-0.23978613467871943,-0.46744981013303416,0.22672882213819387,0.0009348533161208643,-0.35028439512997456,-0.07670694758832192,25.7565475141129,1.8261317638193995,2.9051152434914504,-0.04506407929876019
legacy_chi_condensate,theta_scan_25_45,3.7746405034775283,2.5457987534560385,34.78935747218516,-0.35765142973559805,-0.2941176222143899,-0.4409894345203317,0.14632840079181172,0.0005434115141300244,-0.44560759639512637,-0.12591104369324496,41.69581893791208,4.921759683242989,3.375398416670178,-0.0308676134986065
legacy_chi_condensate,theta_scan_25_45,5.617534494892558,2.5273353402712337,25.99112609275318,-0.3618321432331885,-0.23972739280748434,-0.35215121854010667,0.11199423146275383,0.0004295942698684948,-0.374048228069465,-0.22018093881417175,29.338993727500373,15.042952815919728,2.851203419375724,-0.03124062004321367
legacy_chi_condensate,theta_scan_25_45,4.855785825401897,2.579432514681948,26.516777540575596,-0.38944658872316024,-0.2860295469719383,-0.38923083449185814,0.10281563335215628,0.00038565416776359927,-0.4298125534652917,-0.22077752624015964,38.70317587125142,15.126376333044677,2.8738965730289334,-0.026753475811485683
legacy_chi_condensate,theta_scan_25_45,3.121110245727632,2.5200406190416134,39.65441943303272,-0.28263589507571335,-0.21277780422612444,-0.4078644171081742,0.19431035131585286,0.0007762615661969176,-0.34418488178823636,-0.08181815388383146,24.926701030248676,2.0750860570146106,3.442746797785897,-0.040935118187272176
legacy_chi_condensate,theta_scan_25_45,5.297858362551556,2.535396126730782,42.218722922643096,-0.4230499197995263,-0.27965493845308226,-0.3782862075188841,0.09824514675891126,0.0003861223068905398,-0.4913820049272276,-0.12538677951554908,50.690388064159265,4.884431042051618,2.849595961163254,-0.024941842647456896
legacy_chi_condensate,theta_scan_25_45,3.6673955616860283,2.593565872750828,38.091554284480885,-0.4190582336472715,-0.32731606127791,-0.46954364408430826,0.14173893704520196,0.0004886457611962608,-0.5161315909055358,-0.12788193002678824,56.03388764701017,5.075732560499923,3.543482209736357,-0.02940496380433719
legacy_chi_condensate,theta_scan_25_45,5.073213394401541,2.561887125461326,25.498233400149736,-0.4259870592051097,-0.27997548051705795,-0.38404669622764565,0.10372910817237514,0.00034210753821254926,-0.43608576598569837,-0.2639705457160739,40.15956568375834,21.629560942461843,3.295702457923668,-0.027912201787503248
legacy_chi_condensate,theta_scan_25_45,4.874798455143041,2.565853407779508,36.53804568243624,-0.3300442116496677,-0.22931797085354666,-0.40563750427968154,0.17568299347547542,0.0006365399506594729,-0.38074215357532387,-0.12865195641988195,30.556302542682655,5.133662583732085,3.055391691846342,-0.043389400534740004
legacy_chi_condensate,theta_scan_25_45,4.1583172290956965,2.5306915230037093,27.770354062771997,-0.3119393921116566,-0.2570888304384532,-0.39959142014736315,0.14201850659751275,0.00048408311139717545,-0.372819469111787,-0.1562257806458554,29.344839142146867,7.571457197937003,3.5344351066861917,-0.03453114017739726
legacy_chi_condensate,theta_scan_25_45,3.9395056404042075,2.5758627927046827,34.87389005563529,-0.3996593156378422,-0.28159224272650357,-0.43451138051786103,0.15227228489014624,0.0006468529012112116,-0.4595358345699254,-0.1668789276271051,44.3231697271876,8.646378022235462,2.7793927193462804,-0.032585721194241885
legacy_chi_condensate,theta_scan_25_45,3.368525741161,2.548052267351691,26.952774246697654,-0.48550415050848494,-0.3068693133854226,-0.421966821031614,0.11461218793840991,0.0004853197077814706,-0.4935949368634079,-0.29367855550144395,51.04965298251546,26.762460255273087,3.0016734678115062,-0.024283260773011912
legacy_chi_condensate,theta_scan_25_45,3.370283324149063,2.592925518857577,35.21632277851934,-0.3421745254480675,-0.27419127278504046,-0.4508219309061945,0.17592382562875114,0.0007068324924029102,-0.421329065772007,-0.12143343144611551,37.28845298109885,4.576020099274423,3.188613472306805,-0.035276414541336905
legacy_chi_condensate,theta_scan_25_45,3.381952708666901,2.528239019041439,26.958608602674673,-0.27369957806180417,-0.2074481293496302,-0.41551017690037817,0.20709067624035896,0.0009713713103890213,-0.3089864267714981,-0.1499118856957386,20.038130485402302,6.970847297205762,2.7099581017525316,-0.04259972601975459
legacy_chi_condensate,theta_scan_25_45,3.7534138194267554,2.5355406642398313,28.289127516810115,-0.22617854228843018,-0.20718673122752954,-0.42205057098324045,0.21399743901221355,0.0008664007434973679,-0.2896326489176248,-0.10097526068016689,17.546527125699757,3.1641247900661975,3.0470404818494417,-0.046434833047030624
legacy_chi_condensate,theta_scan_25_45,4.099224248799648,2.5020620525948605,43.33226561370304,-0.1975303207623652,-0.18545434987530612,-0.3552427046567136,0.1692063841571266,0.0005819706242808589,-0.27044783077758494,-0.016416891784199333,15.329737436078489,0.08359174123222762,3.637086553398483,-0.044877649332875406
legacy_chi_condensate,theta_scan_25_45,3.504833225979377,2.528027893755151,39.02417494828534,-0.3028942879418405,-0.26021241746278206,-0.41431872062723046,0.15345848275282212,0.0006478204116262933,-0.39287077170898066,-0.07147033375051293,32.50362354142326,1.5866110079214812,2.99342286022295,-0.03310785893167962
legacy_chi_condensate,theta_scan_25_45,5.29127840656003,2.5225501719194323,41.40069200243871,-0.4649924451677481,-0.2730591335424228,-0.3862607504037794,0.11275976767058453,0.0004418491907720334,-0.5123317316707473,-0.16821254768082336,54.88008847879837,8.782102975232917,2.863500034729409,-0.028081881226161086
legacy_chi_condensate,theta_scan_25_45,3.015659609807452,2.5249460940800814,34.60881736319626,-0.37652546477527893,-0.2597205052601718,-0.43655231806790046,0.17601974587237174,0.0008120669353569159,-0.427618018430098,-0.16238533428470417,38.42414610863073,8.181784923861025,2.9125753678168067,-0.03356491637419783
legacy_chi_condensate,theta_scan_25_45,3.991755592433339,2.525389668088663,34.45027785173314,-0.307944673978866,-0.22165508543634407,-0.3632007392162802,0.14094949859627112,0.0005961551836650108,-0.35698212299470344,-0.12854829051347771,26.786728051567138,5.123602459656906,2.846184552601221,-0.03550440591947133
legacy_chi_condensate,theta_scan_25_45,5.802187913640083,2.537388777733264,33.357838245643975,-0.3868557200847487,-0.24369487389361782,-0.3566109226076337,0.11253927631629762,0.0003767723977182787,-0.41626571246936206,-0.18912270182791424,36.3237138295066,11.101036944633275,3.160628186654863,-0.03273620327720397
legacy_chi_condensate,theta_scan_25_45,4.612424998003959,2.5065149772169573,39.914343194866085,-0.4091994602327833,-0.252688495974946,-0.371084796151449,0.11797291972070315,0.000423380455799805,-0.4563726472512643,-0.15172238165068008,43.63910451733278,7.137453298711642,3.263521388521694,-0.030773849308684972
legacy_chi_condensate,theta_scan_25_45,5.677827304623417,2.5809891180276043,41.857525146629854,-0.2770754464982413,-0.2309399522293415,-0.40645921966190696,0.1749561316784252,0.0005631357541402818,-0.3568926284787082,-0.05226582368478547,26.623901999937154,0.8473885039089263,3.2851630741228504,-0.04519930756094643
legacy_chi_condensate,theta_scan_25_45,3.677565877594794,2.547126506131137,42.64365759711633,-0.30438111449468724,-0.2725674648953785,-0.44373286575965804,0.17047317587691427,0.0006922249873652581,-0.40669440416887787,-0.039249807620454574,34.50535044379818,0.4780487668854118,3.0651460362397165,-0.03502778191954168
legacy_chi_condensate,theta_scan_25_45,3.7244445426136785,2.583769515190041,40.860623056049505,-0.47382075858565825,-0.3347838497828685,-0.485029891139597,0.14964630068650117,0.0005997406702273098,-0.563181701104227,-0.13932949753543175,66.73812584874439,6.024932694600951,3.0260580792019733,-0.028832033650428412
legacy_chi_condensate,theta_scan_25_45,4.139472120191897,2.5142166342152152,36.890530696582225,-0.1470050105288394,-0.14467038549332323,-0.4031477494225174,0.2575913004187546,0.0008860635104395716,-0.20395039365984385,-0.030728333592397572,8.769033203046847,0.2929808762135189,3.5653731697768127,-0.061085541072042296
legacy_chi_condensate,theta_scan_25_45,5.71449301233071,2.5019847512787203,39.081263310388955,-0.3828801310801943,-0.24208622042319772,-0.4024256884342016,0.15978947072008878,0.0005499972909151145,-0.4292961152485303,-0.14459522235294087,38.654462533398366,6.486511424558047,3.2338068766617716,-0.03951847360250886
legacy_chi_condensate,theta_scan_25_45,3.4652262669340317,2.523137522338659,25.57847876866154,-0.30671855230698025,-0.26761150714806414,-0.40892228553928617,0.1407324280288452,0.0005783503623768337,-0.37380898472258606,-0.16111806859572775,29.217811946087984,8.054233618787773,3.212621056444961,-0.02983913521260806
legacy_chi_condensate,theta_scan_25_45,5.750059041720843,2.5934283725174803,39.73307885009275,-0.24858399768810377,-0.2406556007807073,-0.4379700500706457,0.19675310758883688,0.0005613417011015405,-0.34396938413847156,-0.03733878505151103,24.84360941992078,0.4325402871642562,3.7682785248425232,-0.04779597045463519
legacy_chi_condensate,theta_scan_25_45,5.9178686183607345,2.5976590233074397,31.910099552941873,-0.400644660794517,-0.23594713504915205,-0.3669000733613479,0.13051437586956538,0.00043856244263046454,-0.4120664063012157,-0.21537983090126567,35.620153357022126,14.404349329421613,3.0428399024054236,-0.03771901781225634
legacy_chi_condensate,theta_scan_25_45,4.296384272236221,2.5019821782451293,34.90085686506875,-0.3004804631167446,-0.2266662893094319,-0.3759552894028855,0.14866466746491197,0.0006243326285416186,-0.35782118541892777,-0.11674808216649091,26.87218394748566,4.228612558352406,2.880817752129646,-0.035717772881636654
legacy_chi_condensate,theta_scan_25_45,3.5290838178950534,2.5517112689289347,36.964639119901626,-0.40051520683018693,-0.24506716753397687,-0.39838659541395816,0.15270218220445847,0.0006172456755228102,-0.43664894059841575,-0.17265008016110192,40.004161692284285,9.253047963992621,3.1130647527863897,-0.03491836179645626
legacy_chi_condensate,theta_scan_25_45,4.384477785670175,2.5818166188959255,32.63210404210323,-0.34929646196074615,-0.2577845654713786,-0.41373462073124767,0.15541041425423413,0.000539641005634925,-0.40544895253425217,-0.1551516916518805,34.50349472089731,7.4705568593864475,3.2938793908033035,-0.037593336664707704
legacy_chi_condensate,theta_scan_25_45,5.435001883310109,2.5012630254731087,36.66561355001678,-0.38572520011808314,-0.2876019192718389,-0.3981938591327591,0.11024507163465355,0.00034686822626664584,-0.4610287567870733,-0.1376636458559278,44.81146691997701,5.884371792602681,3.565542448931136,-0.02807248838848433
legacy_chi_condensate,theta_scan_25_45,4.8964896615587685,2.568154038973849,40.67169703399143,-0.34585769587822845,-0.3018027827852688,-0.4119837706919892,0.10979075594176577,0.00039023196495464375,-0.454307941371928,-0.06562590876727076,43.478296587620065,1.3368650263500161,3.131556911006401,-0.026733599750861804
legacy_chi_condensate,theta_scan_25_45,5.883014670132691,2.5673528590940746,32.37851803461273,-0.37694720051910846,-0.2621909944460826,-0.3942077660920143,0.13157979999212166,0.0004369716538099983,-0.423286904481138,-0.17793680350785962,37.5267656270781,9.82555740231392,3.1663254632547164,-0.03486056468396657
