M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo
12.916980166306233,6.173646352378128,38.11390928423177,35.3,0.25727643956097423,0.4552835886768442,0.23555639323262878,0.21937276553414772,0.00035442991006766014,0.5202432030403176,-0.05311611960590065,57.604540323196424,0.6004772607871357,0.19254476858497058,0.03603410137524637,0.06804672446127505,2.4862301909978837,-0.02386141129099014,-0.05311611960590065,0.6004772607871357,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.31044975641614,6.21673258003477,38.64776397166577,35.3,0.2728044948494613,0.5086262464401357,0.22737316481446843,0.28078546758941714,0.00046761403625002575,0.5727511563360219,-0.07126755147752128,69.68473349653696,1.0789203145449255,0.19688471143802203,0.019180669763289488,0.06806426715591893,2.7151142249683673,-0.02719768325276833,-0.07126755147752128,1.0789203145449255,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.148281598591602,6.134877325076115,37.636719793733064,35.3,0.5244878463588618,0.5226890350482251,0.17101247182465304,0.3511992826502264,0.0004772805733456705,0.7296654703405356,0.12601440286938076,112.86333967859578,3.3662446729382625,0.2581943044874685,0.03047746825314431,0.0679846721495788,3.107263613926129,-0.049152230785145336,0.12601440286938076,3.3662446729382625,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.133690288855423,6.190565513775849,38.32310138035084,35.3,0.48764610513519524,0.4742705438953693,0.20726890365028725,0.26667268060449495,0.0003289596405871375,0.6688600385940666,0.12392546724656361,94.74924481721389,3.252568023891179,0.20118649612335926,0.03508142299380558,0.06798009883780692,3.257040227077405,-0.03029300550983043,0.12392546724656361,3.252568023891179,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.335154314542919,6.238645736876285,38.920700630244646,35.3,0.2563189563588136,0.7907793374140644,0.38360194410110066,0.4065328047514839,0.0006445885614798717,0.7935006059282638,-0.24776633399510972,133.7690570272026,13.04204607359214,0.12528788658458204,0.020734468873312532,0.06805718361907324,2.850855484129895,-0.024941258704226886,-0.24776633399510972,13.04204607359214,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.215960380716755,6.150990206516842,37.834680520666105,35.3,0.7123704886200835,0.4397086434002414,0.1869735011009001,0.25229265848590454,0.0004424838134367738,0.770511470797008,0.32730334173046377,125.8265191849734,22.704651718974876,0.25946119930015954,0.009558972806181856,0.06803253905274789,2.9851832909328864,-0.02584944335813935,0.32730334173046377,22.704651718974876,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.41174977980608,6.092153460135388,37.11433378183958,35.3,0.6394165586392703,0.7953935662480632,0.2762171083528859,0.5184485850585439,0.0007278728366334815,1.0186423218897236,0.062227652583173476,220.29677828738318,0.8221130661310515,0.1783878924144642,0.015947256912876562,0.06801102277592487,3.5382540387795705,-0.042576229694436196,0.062227652583173476,0.8221130661310515,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.563209495484594,6.193899942418561,38.364396496692656,35.3,0.5918930682427883,0.5631510149080903,0.18330698603313098,0.3793140058966936,0.0005300229782656924,0.8016386344621269,0.15764507465687205,136.497948588101,5.278732545081463,0.22414253847828874,0.02481752210437656,0.0679654676574945,3.0565201096927708,-0.04353055156013403,0.15764507465687205,5.278732545081463,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.618692042175315,6.195777909776215,38.38766390727092,35.3,0.2979085903189735,0.5726510599202931,0.21224174628922057,0.35989299472827135,0.0005163189028010872,0.6395108062853584,-0.08777638211913211,86.6135603477823,1.6317193709717104,0.187305762483966,0.013604234684336273,0.06803663708478173,3.3529486257583083,-0.03132626891293771,-0.08777638211913211,1.6317193709717104,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.548318378094507,6.091743060702133,37.1093335176126,35.3,0.5176327537470161,0.44034699886268963,0.15120389659975603,0.28877843684950466,0.00036466541342894187,0.6585017718341694,0.16800167752244688,92.04638237348667,5.991286188305179,0.2821797875702875,0.024969466275710513,0.06806210505091524,3.5370626338312032,-0.04483067420522498,0.16800167752244688,5.991286188305179,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
