sector,M2,s0,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,GA_basis,GB_basis,GB_hard_frac,GB_soft2p_frac,GB_3p_frac,GA_3p_frac,spectral_pole_axial,spectral_pole_tensor,twist2_retention,rho_AB,window,window_state,s0_sqrt,state,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV
Ds,4.8,6.760000000000001,-0.3112559074099762,0.03533959675121667,20.364321987864344,0.3875460750751379,-0.22697683952952102,-0.20655144839513545,2.0692423663241692,1.0667669960973558,0.0024753702268133664,0.005837883391624834,0.40211021883567044,0.4999736299963481,0.6577837733385612,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,5.1,6.25,-0.2587539361695681,0.03766656104664597,14.073712653523021,0.44026291586988325,-0.17724355798618288,-0.17565857773834498,2.1662022456037544,1.1634085726521184,0.002793672951636033,0.00717534881527532,0.33323036074027657,0.4287468884056635,0.5971678456013811,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,5.1,6.335,-0.2681829619755523,0.037151431551396455,15.118096592963916,0.4283031512399366,-0.18630962614056118,-0.18116043512021407,2.1422767114240093,1.1395678825507245,0.002708828873284779,0.00682618703153772,0.340897002429187,0.4372920069885221,0.603826075467496,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
Ds,5.1,6.42,-0.27757203056790286,0.036607324369105916,16.195193996068678,0.41584945681509056,-0.19538031416661605,-0.18662413474218195,2.1198061468697653,1.117176622998009,0.002629523871756504,0.006509275815406817,0.34852366254831507,0.4457553576785086,0.6103742544738024,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5337718918639855,,,,,,,
Ds,5.1,6.505000000000001,-0.2869176298716421,0.03603531574720417,17.304108075871948,0.40295525811592037,-0.20445102368633233,-0.19204804855176466,2.0986652542536115,1.0961099946659663,0.002555259587645316,0.006220484157430801,0.35610846274431507,0.4541357469097478,0.616814201601019,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,5.1,6.590000000000001,-0.2962164654337346,0.035436455479364005,18.443916211343097,0.3896733580308865,-0.21351738568310993,-0.19743066854187394,2.078742738217741,1.076257143548104,0.0024855946696365878,0.005956350344692062,0.36364964182281856,0.46243210578654204,0.623147705764757,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
Ds,5.1,6.675000000000001,-0.30546544998521047,0.03481176734000475,19.61367350540965,0.3760558147072781,-0.22257525065316547,-0.20277060059563584,2.0599394015995576,1.0575192646768035,0.0024201369227538384,0.0057139522479664005,0.37114555041052916,0.4706434833230213,0.6293765263124536,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.583602136552763,,,,,,,
Ds,5.1,6.760000000000001,-0.3146616935137918,0.03416224953104218,20.812416147024948,0.36215383193531125,-0.23162067919234886,-0.20806655864820675,2.0421665438448353,1.039808007131686,0.0023585367131495026,0.0054908065991602995,0.3785946458586309,0.47876904003707776,0.6355023935120907,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,5.4,6.25,-0.2607623921653729,0.03670625659946808,14.293041761639419,0.41810018161697576,-0.18034951676934405,-0.1764253635342913,2.1405161897422467,1.1378343006847913,0.002681889057455113,0.006799162156534125,0.3135707341104228,0.4103731812159479,0.5762968649781218,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,5.4,6.335,-0.2703290935716658,0.036183603093089926,15.361029601328624,0.4062784486199997,-0.1895479643050282,-0.1820075537543043,2.1171420856428798,1.1145424503960983,0.002599635246781435,0.006469210122426053,0.32093621342253636,0.418734602806999,0.5829140498534946,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
