M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,rho_AB_diag,f1_phys_GeV,f2_phys_GeV,G_low_phys,G_high_phys,Gamma_low_phys_keV,Gamma_high_phys_keV,G_quoted_phys,Gamma_quoted_phys_keV,G_quoted_basis,Gamma_quoted_basis_keV,state,scenario,ensemble,quoted_combo,f_B1s_A_basis_input,f_B1s_T_basis_input
12.780422766309421,6.101718397019269,37.2309673965234,35.3,0.23972682997284606,0.34436075987792036,0.12543477083891594,0.2186561876009413,0.00026980143806309303,0.419573737154036,-0.003341413342358851,37.30562520070433,0.0023660184960303684,0.39286155713353665,0.038604171906664674,0.06799743529757982,3.3865509303030223,-0.048858012863063356,0.36178909163406714,0.43492368030084794,0.2913532826436501,0.3640652098859301,-0.035984666392393914,28.087694308928842,0.274405424309413,-0.035984666392393914,0.274405424309413,-0.003341413342358851,0.0023660184960303684,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.34598430588724366,0.2850535471650282
8.56202100653844,6.118593241028874,37.43718324916422,35.3,0.2719821715404482,0.3785490109051367,0.15064486007550512,0.2275356803805964,0.0003684704490352221,0.46611504900837697,0.0032274418714222097,46.107668475091614,0.0022105674471373294,0.3741954202690517,0.013077132105990943,0.06802997163961068,3.1968547686377167,-0.03563883635495766,0.7766855216123981,0.4458599207740379,0.15097667320614205,0.3599619161655734,-0.12227074702759473,27.497931275701784,3.172722170448124,-0.12227074702759473,3.172722170448124,0.0032274418714222097,0.0022105674471373294,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.285592038150039,0.273390233871613
13.885281361046784,6.114108788524981,37.382326277918416,35.3,0.2722274179064015,0.3280003807174282,0.10350194465263773,0.22425824518438314,0.0002401908804073434,0.42500212926754577,0.03263750800561682,38.33598369177174,0.22607804167149043,0.3734653134898646,0.03619385493401537,0.06802442627178713,3.775169353592128,-0.05058114921714848,0.9032181475838557,0.45244401392305167,0.09675393486041578,0.3159224509923295,-0.10445940572605993,21.182898245931714,2.3158983933757304,-0.10445940572605993,2.3158983933757304,0.03263750800561682,0.22607804167149043,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2731127409435402,0.27465437103082807
8.727815582094523,6.225911250026764,38.76197089320982,35.3,0.20526607410031078,0.33257295658266095,0.12031377586263381,0.21194511614990333,0.0003140645701238179,0.3900398572573408,-0.024654459583611843,32.277829501350894,0.1289666207477079,0.35941701134679366,0.01069764180094925,0.06803697369553795,3.4352746578619806,-0.032643534129013156,0.6030702896824509,0.4169605051840292,0.20016214350130554,0.31677772716259667,-0.1014464233669035,21.290978555503546,2.183533330300872,-0.1014464233669035,2.183533330300872,-0.024654459583611843,0.1289666207477079,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29110197273274685,0.26539839374256663
13.501207800380767,6.082323444654066,36.994658485388506,35.3,0.15566943312265233,0.22946727984146,0.08888361612385422,0.1404133295958842,0.0001703341217216069,0.2772316415854418,-0.005551741205064936,16.30382722352711,0.006538263175789281,0.41518116892077933,0.03262989477394406,0.06798787328199075,3.3624996678976573,-0.034148249781252936,0.9614621954896662,0.5064908934737442,0.0671066549894794,0.20639808200788107,-0.25665240986290944,9.036812794923195,13.973161033731868,-0.25665240986290944,13.973161033731868,-0.005551741205064936,0.006538263175789281,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.29775984499136904,0.3035328410831162
11.062862201065945,6.1432463677197475,37.73947593450187,35.3,0.18668162963069584,0.2712820777589836,0.09902153243755946,0.17198646786728533,0.0002740774541388136,0.32927890418859085,-0.004404521672594475,22.94536851713049,0.004105487405052018,0.4047649239611623,0.02111332446202079,0.06800602038935694,2.7556954066185733,-0.03501235848350106,0.8305383361145372,0.4858354097083275,0.14075520422216584,0.2518115942994598,-0.12245456563495409,13.418954086306309,3.1733442363482096,-0.12245456563495409,3.1733442363482096,-0.004404521672594475,0.004105487405052018,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3033371542900681,0.2968325668770929
9.398676797066075,6.2052169307940375,38.504717158212976,35.3,0.153424514333483,0.32743255384753295,0.14336521227892113,0.18379464235096457,0.00027269921764724067,0.3558875407858574,-0.06399388432481173,26.87205696831241,0.8688649680623478,0.3336501555902242,0.015511656400304701,0.0679426715726191,3.2508410700634043,-0.02623343800404666,0.20013017849813858,0.3549988973770607,0.28634988938805006,0.32881948667808547,-0.08448524546329281,22.939842792643898,1.5143877353155237,-0.08448524546329281,1.5143877353155237,-0.06399388432481173,0.8688649680623478,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31096310065037713,0.24103199491256277
10.772453140893138,6.090022645224491,37.08837581934711,35.3,0.17827801275881477,0.2736775941391824,0.10293149919938294,0.17048009874791056,0.0002659961918888713,0.3263778810723095,-0.012647296699001942,22.620567821726564,0.03396702253044855,0.40795641405596184,0.020724731754299702,0.06801578383064355,2.902148445060418,-0.03546612972261705,0.6433424426025788,0.47642891911403096,0.21362383847440108,0.2617210124503941,-0.0800616464750053,14.545854820360374,1.361166022366445,-0.0800616464750053,1.361166022366445,-0.012647296699001942,0.03396702253044855,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3258699488496929,0.2991750841923159
13.292405803069176,6.211356206960203,38.58094592974304,35.3,0.10008992432075486,0.18834232862422487,0.09733196219645848,0.09088642619410739,0.0001239402336590004,0.2115509800861767,-0.02714790096320556,9.519888612503905,0.1567740926595003,0.43776638646752797,0.035951959939936814,0.06808044695228926,2.933688173410578,-0.023355167388512538,0.9939883355463097,0.536027463721738,0.02777035459226585,0.1590468587576031,-0.8020887288285814,5.380863505802039,136.8505700087337,-0.8020887288285814,136.8505700087337,-0.02714790096320556,0.1567740926595003,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3105756354534308,0.32503651983527493
10.36575836138673,6.138503170571683,37.68122117511861,35.3,0.16961675295844744,0.28438161373342913,0.10930562341794835,0.17483989410724224,0.00023609620823856003,0.33010885881572016,-0.025901475733617785,23.11136572711864,0.14228537702613442,0.3662800995783494,0.017330132244586637,0.06805486597731686,3.462771297537689,-0.032459872175205524,0.6263909855987835,0.4265770427075344,0.1969749258531712,0.2669063950069772,-0.09875863264644931,15.108773501598675,2.0685279254103786,-0.09875863264644931,2.0685279254103786,-0.025901475733617785,0.14228537702613442,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2942889454818892,0.27134812082330034
12.718428884145613,6.1431171275415135,37.737888042693896,35.3,0.1631030332380224,0.2461992088940972,0.10477205448496493,0.1412361053731993,0.00019104903593295092,0.29518276034313795,-0.009153573494997486,18.430337073316878,0.017722812571377162,0.3997947809153862,0.032159952473281295,0.06803459075518362,3.0594433507112893,-0.032202540301754345,0.9272804683625345,0.48575885883162645,0.0893594670216307,0.22164517318573643,-0.20448112961962808,10.39125146791257,8.844184016864757,-0.20448112961962808,8.844184016864757,-0.009153573494997486,0.017722812571377162,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2900188208248082,0.29389875247581454
11.655825236939918,6.227464973135129,38.78131999162492,35.3,0.205759420681989,0.3208094569677155,0.11938217623017706,0.20112913974069802,0.00029814099684043665,0.38072430711437666,-0.017454192951438047,30.77344241686268,0.06467767741656402,0.3456178768848203,0.025123471797575923,0.06803301757602674,2.854002950762399,-0.03657963516596954,0.5559584388520088,0.39769272930966676,0.2055236194947952,0.3126026456975427,-0.07927882417702321,20.74627685967402,1.3343484982796,-0.07927882417702321,1.3343484982796,-0.017454192951438047,0.06467767741656402,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.28451317771527285,0.25473781747594304
13.768094408985386,6.219175879610604,38.678148621530326,35.3,0.18396326667672092,0.2866397974917332,0.10077039584265172,0.1856308893167884,0.00023851233229302886,0.34024208980160753,-0.015497655303529118,24.51380168940128,0.05085885614805095,0.37075823002145164,0.034869397253491634,0.06797699903010399,3.015814572856709,-0.039232214726955414,0.4694590345734555,0.41978524057012595,0.2452545308000436,0.2862573920986257,-0.057870690602053965,17.351939102612043,0.7091725617510684,-0.057870690602053965,0.7091725617510684,-0.015497655303529118,0.05085885614805095,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3144960539495343,0.2706892667759223
9.315972771107107,6.086243964045672,37.04236558988238,35.3,0.2747429946093916,0.41832132979783704,0.14835428977320192,0.2695758669631951,0.00039117306144004644,0.5001700961613279,-0.017502084354011627,52.931613500850126,0.06481256843212974,0.35434959278300104,0.01648632748207874,0.06798004558888114,3.426274371518344,-0.04229183946651494,0.3128198239499253,0.38791638740467715,0.27543393160411245,0.4417911171673565,-0.05255007197031724,41.29653808530844,0.5842871259545519,-0.05255007197031724,0.5842871259545519,-0.017502084354011627,0.06481256843212974,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31745761983375953,0.2566137750258342
10.436141326403279,6.11103508567271,37.34474981832287,35.3,0.21137921931671488,0.33352412888029087,0.12772403103848728,0.2055072234056636,0.0002928744361399578,0.3943486722963422,-0.020214934143173602,33.07809174585367,0.08692092574958107,0.3682659459739844,0.020974921204714968,0.06803115348557763,3.2603369206604342,-0.03802338016117148,0.4305370897550684,0.4137223021448737,0.25439007213390413,0.3357788055465535,-0.06427437964811335,23.982046528814234,0.8787300310038304,-0.06427437964811335,0.8787300310038304,-0.020214934143173602,0.08692092574958107,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.31663961395920365,0.27011441992431495
10.664536468811344,6.220278319042558,38.69186236635091,35.3,0.22117657442465583,0.3059417603067339,0.10700481783649954,0.1986328493184389,0.0003040931517954619,0.377499140827933,0.003719737622566749,30.223081230834026,0.002934481784417265,0.37857445937190964,0.019386012384886006,0.0679689263124616,2.891586254617042,-0.035915730662633295,0.8913966154978462,0.4579635843367916,0.10413585857669601,0.28397648163973943,-0.16090080716681318,17.102970696743185,5.490643530307628,-0.16090080716681318,5.490643530307628,0.003719737622566749,0.002934481784417265,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2779501759873046,0.2759307451637777
12.043212883390606,6.060492850355658,36.729573589212045,35.3,0.2138041653483614,0.3441991715560151,0.11260642224815329,0.23128817745694066,0.00030457185092114237,0.4044622494528161,-0.024404499333617657,34.736779059255554,0.12646587853923955,0.33077914792616436,0.024982605275483273,0.06802349501537931,3.30884428867335,-0.04329362379560717,0.2569517594087308,0.357212812484731,0.27044095318185346,0.36464731531369204,-0.04828961198057716,28.234467505562108,0.49515479843913296,-0.04828961198057716,0.49515479843913296,-0.024404499333617657,0.12646587853923955,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3021993677332925,0.24350839449310238
12.934963211808373,6.148994211657125,37.81012981499283,35.3,0.17964420030976452,0.28079770007612814,0.12259900581027347,0.15799241755260834,0.00020627671324636865,0.332978329065458,-0.015646707185654612,23.47577963316575,0.051836300076938874,0.3690726219481468,0.036106930439834636,0.0679792995692446,3.120418836192825,-0.032210769298073726,0.7610573163839348,0.4387862539094346,0.15451084888447514,0.259755279954259,-0.11887505438605697,14.286204187353269,2.9920547912681563,-0.11887505438605697,2.9920547912681563,-0.015646707185654612,0.051836300076938874,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.28318258910320787,0.2678733151924947
11.121298824143082,6.234176422317537,38.86495566457989,35.3,0.25852371866318424,0.31839490038103785,0.1104401465004334,0.20767094429025706,0.0002838095903474083,0.40924394860429025,0.0270040039783232,35.55211943095551,0.1547951288972046,0.3987600378826589,0.023498851396008096,0.06803599948790318,3.205573841149469,-0.04252977547790945,0.9951468373315837,0.48832916613277455,0.022723132445214244,0.29870404752316176,-0.6028999521214663,18.94013972141729,77.15986556622639,-0.6028999521214663,77.15986556622639,0.0270040039783232,0.1547951288972046,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.28279347133884486,0.293600532953055
10.354680446111633,6.140211452593368,37.70219668255876,35.3,0.20164943158686807,0.2932923353652889,0.11747762458259936,0.17552952747518988,0.00028518330749965974,0.35589156126908084,-0.004907531027735529,26.87750540832433,0.005110691726912661,0.4043541469462862,0.020961419812923234,0.06797516710073187,2.79919152542519,-0.033646017925981805,0.8112350066684834,0.4840905091391049,0.14897184956035067,0.273359482896214,-0.12306379923266682,15.857030653763532,3.2137657221673877,-0.12306379923266682,3.2137657221673877,-0.004907531027735529,0.005110691726912661,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3050146830028528,0.2933742414223852
