sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.6666666666666665,8.1225,35.3,-0.316813459358044,-0.2626006422294653,0.345,0.3807805629715229,-0.4081864418895571,0,-0.40636185393300905,0.031308200776407114,34.7104797029643,0.30417000446685705,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.833333333333333,8.1225,35.3,-0.3254969201918512,-0.2662268911590346,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4135970498102882,0.029662724159104002,35.95751035620162,0.27303745676148417,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.0,8.1225,35.3,-0.33341312811334145,-0.2695535569882077,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42021571564730353,0.028177237375680654,37.11755243910732,0.24637519724445583,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.166666666666666,8.1225,35.3,-0.34066727353051685,-0.2726202499804502,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42630077943840666,0.02682878049050738,38.20032018475726,0.22335826526198527,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.333333333333333,8.1225,35.3,-0.34734515595851256,-0.27545932843459553,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4319199366076874,0.025598660952617234,39.214009625775844,0.2033455441203243,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.1225,35.3,-0.35351758911687753,-0.27809756565159627,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4371291317684418,0.024471497837766643,40.165599202737674,0.18583232824917603,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.666666666666666,8.1225,35.3,-0.35924363975615037,-0.28055736654013597,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4419751088091213,0.023434512806141103,41.06108041155851,0.17041664926814626,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.833333333333333,8.1225,35.3,-0.3645730472288951,-0.2828576709096883,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44649730984798536,0.02247699650333143,41.9056366327696,0.15677496760275772,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.0,8.1225,35.3,-0.36954805755763065,-0.2850146347861342,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4507293109590089,0.02158990170646916,42.703783242734545,0.14464435655142074,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.166666666666666,8.1225,35.3,-0.37420483236996066,-0.2870421517890189,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45469992290224104,0.02076552936843685,43.45947851776901,0.13380926262775833,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.333333333333333,8.1225,35.3,-0.3785745446014781,-0.2889522574600362,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45843404589902986,0.01999728366315584,44.17621228794668,0.12409154105571582,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.5,8.1225,35.3,-0.3826842402766678,-0.2907554466835913,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4619533412787621,0.019279478914353256,44.85707747262712,0.1153428682540473,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.666666666666666,8.1225,35.3,-0.3865575233999504,-0.2924609257068166,0.345,0.3807805629715229,-0.4081864418895571,0,-0.46527676499342174,0.018607185981457018,45.50482831802782,0.10743890183641161,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.833333333333333,8.1225,35.3,-0.3902151055247882,-0.29407681432601157,0.345,0.3807805629715229,-0.4081864418895571,0,-0.46842099567678197,0.017976108969464978,46.12192820715104,0.10027474074387774,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.0,8.1225,35.3,-0.3936752506799022,-0.29561030965780444,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47140078128780416,0.01738248547242931,46.710589218640756,0.09376136339512749,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.166666666666666,8.1225,35.3,-0.3969541385615017,-0.2970678199752608,0.345,0.3807805629715229,-0.4081864418895571,0,-0.474229222238854,0.01682300524766704,47.27280510018235,0.08782280912546298,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.333333333333333,8.1225,35.3,-0.4000661632862067,-0.29845507498102686,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47691800448979843,0.016294743447384956,47.81037894241678,0.08239392993893684,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.5,8.1225,35.3,-0.40302418089514175,-0.2997772173582018,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47947759286884084,0.01579510544010384,48.32494655480326,0.07741858376706401,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.666666666666666,8.1225,35.3,-0.4058397157663181,-0.30103887931424606,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4819173925079789,0.015321780928167507,48.817996329772946,0.07284817237738929,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.833333333333333,8.1225,35.3,-0.40852313382725786,-0.30224424699711105,0.345,0.3807805629715229,-0.4081864418895571,0,-0.484245884513611,0.014872705573850181,49.290886217546856,0.06864045043126576,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,7.0,8.1225,35.3,-0.41108378875182244,-0.3033971150351478,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4864707406632714,0.014446028730263986,49.74485830797327,0.06475854943374668,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.0,8.7025,35.3,-0.14184573400060288,-0.19483333870580324,0.345,0.3807805629715229,-0.4081864418895571,0,-0.26636769754732526,0.06817921342893463,14.914127898226653,1.4424611887993826,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.1666666666666665,8.7025,35.3,-0.1836314614511767,-0.21173077960629724,0.345,0.3807805629715229,-0.4081864418895571,0,-0.30058051117432194,0.05987372195104077,18.991374023988172,1.1124299580748978,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.3333333333333335,8.7025,35.3,-0.2171579523822429,-0.22533712949243362,0.345,0.3807805629715229,-0.4081864418895571,0,-0.32808425961714033,0.05324408141162372,22.625883126035845,0.87971670984506,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.5,8.7025,35.3,-0.24486662997148412,-0.23665146788607505,0.345,0.3807805629715229,-0.4081864418895571,0,-0.35089080693579927,0.04781330386525077,25.880861582248805,0.7094105977178093,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.6666666666666665,8.7025,35.3,-0.26830695654488546,-0.24629604931609445,0.345,0.3807805629715229,-0.4081864418895571,0,-0.37026408038029074,0.04327038251567186,28.817607063192284,0.5810073581456823,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.833333333333333,8.7025,35.3,-0.2885075586594485,-0.2546773847262865,0.345,0.3807805629715229,-0.4081864418895571,0,-0.38703596149855396,0.03940424010724004,31.487442578268933,0.4818213910964997,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.0,8.7025,35.3,-0.30617818024524535,-0.2620723107227527,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4017764502286148,0.03606667445206144,33.93155044124616,0.4036568838891045,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.1666666666666665,8.7025,35.3,-0.3218251637611624,-0.2686763378215869,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4148900198509024,0.03315056138878036,36.1826795362427,0.3410216398277195,4.980468750000001
