channel,observable,median,mean,std,q16,q84,min,max
Bc1(6743)->Bc* gamma,g_G2_all_positive_GeV_inv,0.0018693985535617585,0.0019665072942476576,0.000535289969004755,0.0014061354043201117,0.002619748636388023,0.0013897885829068756,0.002651350583690997
Bc1(6743)->Bc* gamma,g_pert_plus_G2ap_GeV_inv,-0.07431375834838216,-0.07465634388665811,0.002267317684939727,-0.07721810046358453,-0.07242120802035751,-0.07790681903775801,-0.07175590767009969
Bc1(6743)->Bc* gamma,Gamma_pert_plus_G2ap_keV,66.5026579857805,67.17225083021816,4.090002590935672,63.15921984822274,71.80301867524223,62.00345304642399,73.08891189765795
Bc1(6743)->Bc* gamma,delta_g_over_g,-0.024538213295202237,-0.025472199585391184,0.006016066588082274,-0.03281327845226463,-0.019046203253245114,-0.032912249572575464,-0.019000278267906293
Bc1(6750)->Bc* gamma,g_G2_all_positive_GeV_inv,0.004850004222941266,0.0049917072446827105,0.0008570098746468963,0.004090357668653871,0.006029924969796103,0.00404409436203074,0.006087860114876579
Bc1(6750)->Bc* gamma,g_pert_plus_G2ap_GeV_inv,0.1674438088038008,0.1688233070135271,0.00946215562173624,0.15912195191109968,0.1798661127620471,0.1572663601619449,0.18163819188627675
Bc1(6750)->Bc* gamma,Gamma_pert_plus_G2ap_keV,357.3369089040474,364.2633580918636,40.957628071861436,322.7066048003034,412.3280992111238,315.2182536313697,420.4884082576434
Bc1(6750)->Bc* gamma,delta_g_over_g,0.029828960798622003,0.03030154069975987,0.00361090923923819,0.026386973880102617,0.03468264317507782,0.02638312850069421,0.034695756519992474
