index,mb,mc,M2,s0,theta_deg,f_Bc_GeV,Pi_AA,Pi_AB,Pi_BB,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
790,4.171935109354928,1.2502572724048746,7.497495631533909,53.179654265618,43.25232575971362,0.34715146323093277,0.03400544034523225,-0.024905679798710195,0.030962906088362153,0.007532076312690362,0.05743627012090405,0.26698002754941635,0.7416963788292158,-0.0060885633753657315,0.006598928548736763,0.03737158190982984,-0.20488078055858253,0.3134124819203062,9.893955841512495
791,4.20381282703685,1.2785444867361262,7.390254608202419,54.501668506571974,43.12679173947095,0.3331279833834652,0.02900984297414535,-0.021071777583399565,0.02625025555130245,0.006513145104909041,0.048746953420538766,0.25943355498959964,0.714104065304703,-0.005247625153202171,0.005576170215410987,0.03559186126254567,-0.20764262294437857,0.2842724190332748,10.162499567419612
792,4.197852863758118,1.2628536500548595,8.180617624435316,54.59755140857146,43.41672913111956,0.2693148634723496,0.053031952929408946,-0.03880476109440239,0.048738367797620204,0.012021061224146569,0.08974925950288257,0.26183475232334413,0.7193195477688666,-0.008908970947318694,0.009635466690278203,0.04691513923837666,-0.24970348228221276,0.4939231076764646,14.696594970716026
793,4.196067837579548,1.2800691398328712,7.194252103371484,53.91504369429186,43.02118431236098,0.3950099593938858,0.024708649261025076,-0.01790838562334683,0.022230710269533698,0.005518487018113983,0.0414208725124448,0.2596801515127177,0.7159484918194162,-0.004586857771571934,0.0048503747793254915,0.028166679842138522,-0.17793933357478833,0.17803469308542533,7.462965724196629
794,4.205163719453742,1.253971072841791,8.48663375157453,54.18340755497857,43.47321977503911,0.42958620993261637,0.06344755213014489,-0.04665023684733078,0.05847041977573061,0.01424241973140989,0.10767555217446562,0.2578269578017322,0.7125940700852972,-0.010517857480567931,0.011513758178773438,0.03202487112537891,-0.15560859349407802,0.2301484778524788,5.707352311456908
795,4.176029397744867,1.2582394337069003,8.558941676870145,54.153375133967565,43.498807211228225,0.32962069767760394,0.06916096712630625,-0.05059306656199998,0.06385380201015964,0.01584477622105572,0.11716999291541015,0.26585871647734793,0.7266745183063847,-0.011300126212095337,0.012218271357273004,0.03737912773411402,-0.2026239136020661,0.3135390590762257,9.677182385595092
796,4.17837601276078,1.288208087742494,7.4610307922518,53.90404136497594,43.04229644807022,0.3172946266119271,0.03108442943189098,-0.02240946320847295,0.02801687330450899,0.0070887610550370555,0.05201254168136292,0.26287097963988415,0.7163716989142058,-0.005625960432991582,0.005875123069007141,0.027730981077472683,-0.21816885206324982,0.17256940211100916,11.21897087660345
797,4.189182796819778,1.2635424110946543,8.763664062027354,54.9186291569334,43.56595694246488,0.37056873465989637,0.07722484606697098,-0.05648300423353656,0.07156531698217705,0.017841236963738766,0.13094892608540928,0.26513845671960745,0.7218901477863711,-0.012349754397839658,0.013344653829717872,0.030560540945455364,-0.1771634126511813,0.2095826851089217,7.398021726007412
798,4.195200938536954,1.2602117490399192,8.950674179509825,54.7553030311527,43.58977178564044,0.30793710082318054,0.08479731845318636,-0.062160794297914546,0.07867248463660997,0.019498716370453105,0.14397108671934322,0.2625575172947177,0.7169074632204953,-0.013466054520503963,0.014634760210033125,0.04181798080141158,-0.21217460891172618,0.3924275086586958,10.610951959347604
799,4.172135453633135,1.2565585249280504,8.599199414292833,53.20035436105966,43.404109846812666,0.36558282866173225,0.06922848014168645,-0.05062707315486832,0.06358206577704296,0.015699543154709478,0.11711100276401994,0.26136707752478655,0.717492363348159,-0.01150956082304112,0.012446599571388457,0.03290727013667006,-0.18398601826098002,0.24300602315140468,7.978792468083958
