channel,observable,median,mean,std,q16,q84,min,max
Bc1(6743)->Bc gamma,delta_g_over_g_G2ap,0.5428055417344867,0.5423813864385914,0.004580725626869115,0.5368926987355968,0.5462521235125468,0.5334732935001818,0.5496014812292399
Bc1(6743)->Bc gamma,g_pert_plus_G2ap_GeV_inv,0.048665305182201996,0.04935608559416902,0.00784856483168552,0.041436533811050676,0.05717663527711775,0.030317545786754614,0.08043258387905547
Bc1(6743)->Bc gamma,Gamma_pert_plus_G2ap_keV,0.5314620595404602,0.5604663282747441,0.18074698496322403,0.3853010762645086,0.7336189116394684,0.2062630378278053,1.4517684918127995
Bc1(6750)->Bc gamma,delta_g_over_g_G2ap,0.12011826304435345,0.12053762536220265,0.007496255572090419,0.11197252959078177,0.13006876289986738,0.11155245463264536,0.13044208736404103
Bc1(6750)->Bc gamma,g_pert_plus_G2ap_GeV_inv,-0.2063932773482026,-0.20842176518894268,0.021740645844814367,-0.2298279677021677,-0.18758143457976928,-0.3111798785952008,-0.1557416112047017
Bc1(6750)->Bc gamma,Gamma_pert_plus_G2ap_keV,10.040576290500903,10.350204197076655,2.203345850953641,8.293679557079955,12.450112717662925,5.7171140270886465,22.823936042196728
