M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,gB_soft,fB_eff_GeV,ratio_tensor_da,ratio_vector_da,qcd_B_soft,qcd_tensor_family_A,qcd_f3_family_A,g1_2460_softAB,g2_2536_softAB,Gamma2460_softAB_keV,Gamma2536_softAB_keV,gB_hard,qcd_hard_tensor,gB_total,rho_AB_diag,f1_GeV,f2_GeV,g_low,g_high,g_quoted,Gamma_quoted_keV,omegaA,omegaV,fV_Bsstar_GeV,chi_effective,fperp_s_used_GeV,state,state_key,combo,scenario,ensemble,theta_deg
10.128165566020844,37.904622431998405,-0.610824964508591,2.267214237297809,-0.06944068301633292,0.08388330638423337,0.0032730164452513763,-0.15329799053086532,-0.008374049261700392,0.0027929681252196613,-0.000510902303691087,0.002792968125219464,-0.1562500000000002,-10.44122230193188,-1.7810360403766803,0.40770236937139415,1.7443276421961653,1.004383834660745,-0.27728976491981433,-0.1621829420962568,0.005585936250439126,-1.4118005409058245,2.6316983406487697,12.11171634570566,42.08537647789614,0.5089892748279012,0.07924461558559232,-1.272046765548779,0.9077175724760216,0.49419400552189113,0.10304848622858132,-1.0690976447396763,1.4680249649674917,-1.0690976447396763,6.945343804915253,-3.690086054633578,7.528173840940093,0.2684025999874626,3.56802707323879,-0.04752499938758647,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.60184080659051,39.80639681018044,-0.0328341343222691,0.006325117332388507,-0.005271788963405509,0.1076976110958921,0.0028206625665541133,-0.12010611076653163,-0.006190419427041293,0.005473516437710679,-0.0004405653076997263,0.005473516437710255,-0.1562500000000002,-3.4859102584525368,-1.3285950339054904,0.3264751758486196,1.7557322350431535,1.0098892809624658,-0.2114611127880957,-0.12673709550127266,0.010947032875420933,-1.1133656442306783,0.7279517652343899,7.272656522681475,3.109013817172865,0.643821831734296,0.10247161663370245,-0.6847732021711944,-0.024811199877008465,0.3235694344653527,0.3321954506249867,-0.583199787518802,0.3623207476807953,-0.583199787518802,1.995501962803298,-1.946174809111507,3.163477914084487,0.2310477114235085,2.871053020674665,-0.026385957402304403,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.378339873817836,39.41527891430669,0.23842417226136947,0.3737549966430744,0.035960201402508385,0.10796739662873893,0.002151072587750978,-0.0897969910265658,-0.004852438308966046,0.01041354820205679,-0.00033593488256235173,0.010413548202055884,-0.1562500000000002,-4.045680093439093,-0.7602828766857321,0.36570753492493285,1.7490917681670601,1.008677110428852,-0.14513030323069506,-0.0949853642180942,0.020827096404112674,-0.43589640940738095,1.1943914936518922,1.2492605435144533,9.379503367583153,0.5363035604894473,0.10237491957839798,-0.22397931619628486,0.6751703455343705,0.42925265445512073,0.181593830342354,-0.06299417938593395,0.5702768863452699,-0.06299417938593395,0.026090793401897214,-1.4679986676516217,3.7209285105615755,0.26238448942011855,2.872699016726344,-0.020850626113657688,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
13.215199435522472,39.82855415209808,-0.33107850580878767,0.6395670706739999,-0.07146217827634649,0.13586437049160527,0.004514953106707976,-0.2383398085301128,-0.00863295941801847,0.017918298230928355,-0.000705330388384119,0.017918298230927325,-0.1562500000000002,-6.9404398654954385,-1.549393485210433,0.3591449022581315,1.7441368171200928,1.011483008492512,-0.39573638169963743,-0.24767809833651538,0.03583659646185568,-1.2569919103715288,1.0209097845440382,9.21911192440419,6.081333972461707,0.5072140763634811,0.12954944321322362,-1.0421794088469518,0.4802210266452706,0.40748979389387074,0.23463690722051242,-0.8921475397900323,0.5722826616499082,-0.8921475397900323,4.644056412060737,-2.5841791300270582,5.407364194343094,0.24279531673842836,3.280947388768964,-0.040411847138284974,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.870289231012574,39.779097700030775,-0.4685254827924158,1.1132737758049391,-0.09729375412388679,0.11740755296186654,0.0040778593826090144,-0.22187973401364422,-0.008722943909203078,0.0062302182779799585,-0.0006369251014744883,0.006230218277979478,-0.1562500000000002,-3.0388277219094117,-1.3807863071508748,0.42947729800818096,1.7464285123854018,1.0071389294971953,-0.3912940451803204,-0.23123960302432178,0.012460436555959437,-1.0947778314603043,1.9362240902875556,6.078375623823833,19.01283082089925,0.39335607358071767,0.1114711874172928,-0.9874302335701571,0.897159478022523,0.5199125844424752,0.11483099499259697,-0.8295866219804531,1.086089294129146,-0.8295866219804531,3.490270006362086,-1.9379519815030302,2.8482934973010936,0.2925386577490994,3.6151016501836017,-0.046420449461152355,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
13.084544925370803,38.193676452781446,-0.17131968090343486,0.16544010602202158,-0.03658623126231923,0.131598150064978,0.003677719909794774,-0.2083874905416463,-0.007131669245149032,0.022115786792363815,-0.0005745150350230885,0.022115786792362608,-0.1562500000000002,-5.769412150125191,-1.35870730067586,0.3503327357150019,1.735717093307329,1.009802707424738,-0.3304123223843125,-0.2160936748218184,0.04423157358472642,-1.0782331896429334,0.9003777534636425,6.5531736750731495,4.569574875468905,0.5156819000034245,0.12540423835724632,-0.8430254006724356,0.3699426389092645,0.38854148946761147,0.2577183656852419,-0.6987534540230986,0.4953002842554394,-0.6987534540230986,2.752163440581692,-2.855821144878626,4.484086036240389,0.2422796152206557,3.656943262730638,-0.03726015745072983,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.18302655031702,38.67091465926404,-0.1998901117381704,0.26536380047464353,-0.03211581269979566,0.09512364698172868,0.0034259137769852414,-0.15780676289009676,-0.00788446299157138,0.017780459229521237,-0.0005350660358826275,0.017780459229519954,-0.1562500000000002,-4.756196143902599,-1.496730191223646,0.34594286479312497,1.7531616258343357,1.0112656414803107,-0.2554600211774749,-0.16622629191755078,0.03556091845904119,-1.260099392525299,0.809765090461887,10.545536065341606,4.354889673502938,0.5309924560473176,0.0906291226450301,-0.9657377351763283,0.17175324298822492,0.365207375693425,0.3038892590339441,-0.8495961708345768,0.46046537960109524,-0.8495961708345768,4.793846785873524,-2.4143527334905173,3.9107330133892755,0.26036618304620734,3.2443918947447985,-0.038557607159853215,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.496260772059529,39.28167562490752,-0.39148499611265414,0.6062970948808923,-0.06207364762580854,0.09824087738414879,0.004190114719352998,-0.19210755975753208,-0.009110213431805103,0.018683828983101003,-0.0006545245061742212,0.018683828983100056,-0.1562500000000002,-5.203359970967281,-1.5203343984454187,0.4204288261178835,1.7734061535731311,1.008506668118748,-0.3203160427382725,-0.2018722976955114,0.03736765796620106,-1.1775469630274955,1.7666195224802206,5.485443124512704,12.34642702628649,0.4455051297656842,0.09386253467136012,-1.0748292686797345,0.818079949788804,0.503799178583731,0.15185421926393874,-0.874122130813288,1.053866317556734,-0.874122130813288,3.022730822549277,-3.7138003189065154,3.7955669841632065,0.23970006759311102,3.120227536402927,-0.04243670841156962,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
11.038770490490732,37.73305042337559,-0.3230721988324608,0.6770341998996042,-0.0556033022205408,0.08605987026807187,0.004054864263966516,-0.1826124684344953,-0.009301768790222577,0.02341477690278613,-0.0006333533334321996,0.023414776902784765,-0.1562500000000002,-6.74413060601879,-1.5601633650423623,0.3849309776050174,1.7844328237497082,1.0132289778299055,-0.2961391797912332,-0.19254759055815007,0.0468295538055709,-1.328686164792783,0.8259311625107854,11.451338644125313,4.424855952295245,0.4336506715092708,0.08231250460953236,-1.1265126935330916,0.2784948091539736,0.4179281080731406,0.3087511349155837,-1.002710870379356,0.513513793240151,-1.002710870379356,6.521730954796262,-3.757683163258131,4.876598487638175,0.2697383518777282,3.2341045340448664,-0.04564551711613501,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
10.22360819539414,39.827306760693645,-0.13690055549118954,0.08820083224936053,-0.014628410672465215,0.08340082598202386,0.002722043655980248,-0.11408251504158633,-0.007050283250388868,0.010403232020721477,-0.0004249460599361753,0.010403232020720564,-0.1562500000000002,-3.8454114800520927,-1.848658063367437,0.288957513810222,1.700531017134545,1.0037635243874101,-0.18582794496705904,-0.12155774435191137,0.02080646404144204,-1.7083846623954824,0.8456492487847342,13.735155794943577,3.365447322854369,0.7858643159721491,0.07899543661094138,-1.062793747395288,-0.17362462471939552,0.26941640770572506,0.3244402535298102,-1.0204916448266852,0.44119660672537153,-1.0204916448266852,4.900960125150441,-2.2278680932986155,3.3252254658262306,0.23443988963213475,3.1018366610753074,-0.03467515980637809,B_{s1}(5750),Bs1_5750,low,legacy_chi_condensate,theta_fixed,35.3
