state_key,n,g_median_GeV_inv,g_p16_GeV_inv,g_p84_GeV_inv,Gamma_median_keV,Gamma_p16_keV,Gamma_p84_keV,Gamma_mean_keV,Gamma_std_keV,Gamma_min_keV,Gamma_max_keV
Ds1_2460,1000,-0.39591454269086823,-0.4410575500048979,-0.35283304606243776,32.845369892401166,26.209637713959093,40.774611554758565,33.7943800480769,7.773077592047606,12.061273485333794,73.82728510976335
Ds1_2536,1000,0.18981676629189312,0.07365882602382139,0.29010878761038256,11.182269128293605,1.6828420489149882,26.109856094400477,13.949399502043622,12.12055644596181,0.0006074955392923939,80.98039828319521
Bs1_5750,1000,0.3081927258318822,0.28697353224784905,0.33363931151551124,11.509628385587193,9.186469786735083,14.240588307537093,11.759801462027234,2.5664383999702434,5.737299564446691,25.422993377699854
Bs1_5830,1000,-0.08242684418679153,-0.30923637122291575,0.09400014671953817,3.5679030593147796,0.42230482979797906,20.308412780289597,8.203509592554477,9.423664400967263,4.997764373174969e-07,41.10047079051514
