M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,gB_soft,fB_eff_GeV,ratio_tensor_da,ratio_vector_da,qcd_B_soft,qcd_tensor_family_A,qcd_f3_family_A,g1_2460_softAB,g2_2536_softAB,Gamma2460_softAB_keV,Gamma2536_softAB_keV,gB_hard,qcd_hard_tensor,gB_total,g1_2460_fullAB,g2_2536_fullAB,Gamma2460_fullAB_keV,Gamma2536_fullAB_keV,scenario,ensemble
3.210409459138377,7.957423490374768,-0.34010055900499714,3.691289678295734,-0.015717943273169784,0.013349492654390721,-0.005309156486070064,-0.03233121543433225,-0.0014838402134972303,0.005236027652396134,-0.0004152790984531487,0.005236027652396052,-0.1562500000000002,-4.826932165201912,35.3,-0.12264141928065696,-0.14589944550999434,0.47999617035045217,1.1430616634676598,0.21165194143994753,0.2160652113720538,0.3462389105849983,0.4110568903670735,2.938113404955183,-0.03049140591887203,-1.9099738877077939,4.129160466018608,-0.9436033260001175,0.4652353014667099,3.05261124234004,1.0114435235505546,-0.09390001215926995,-0.03423033474628262,0.010472055304792185,-1.1574252470754254,0.4712367791431625,42.75130139938535,11.92451528591435,0.17017647332909408,0.016934629705641396,-0.7734268526710235,-0.9708046008568975,0.3599378218574898,30.076485630064656,6.956925380062233,legacy_chi_condensate,theta_fixed
4.471821493503875,8.129362764415111,0.5243285631226713,8.772314466421653,0.04321666126822188,0.02035981152711789,-0.004606324838349322,-0.04232500100094062,-0.000719936233127758,0.0354342398667793,-0.00036036792003666854,0.03543423986677906,-0.1562500000000002,-7.162744414565974,35.3,0.21156068572097392,0.2632918151918486,1.428160739620606,3.735470090092128,0.23808515942177325,0.2158303364400386,0.30910205070931146,0.3507858182494872,3.5693917726428532,-0.027862892625518464,-2.476619389393936,5.601300676115408,-0.34349728773097404,0.47564012750221957,3.0768435950230684,1.0040877388296143,-0.0623931635834689,-0.04340530515410504,0.07086847973355836,-0.21982258009026354,0.5324332849493246,1.5418842063346652,15.27569368173964,0.14891689435417543,0.027049401790500353,-0.1945803933767986,-0.03280434584067033,0.41575197988588597,0.03433759877228298,9.31406358099611,legacy_chi_condensate,theta_fixed
3.555142491270828,8.072158819384468,-0.052529508125580035,0.08851215317915738,-0.0033566273463903375,0.014537883014372881,-0.005971077649099641,-0.03868100170664559,-0.001460816722774754,0.0143426432073917,-0.0004669006970264034,0.01434264320739147,-0.1562500000000002,-4.7264149006955325,35.3,-0.02181596599568682,-0.02644641836414484,0.015266698656933595,0.0377590793921589,0.20779339779488226,0.2595878805680109,0.3611886932828983,0.4208082679681382,2.908757686700279,-0.03227230369496296,-1.6991209679352983,4.12796582896047,-0.8055522401498983,0.4734029674820451,3.0330517131297103,1.02127205100069,-0.09387286382410469,-0.04060871912644674,0.02868528641478317,-0.8835116551806422,0.4972278918251251,25.039220427125805,13.34746018019518,0.15616254237144359,0.018197981885982536,-0.6493896977784548,-0.7164652702700921,0.3957095698866858,16.46593982970738,8.453582127483475,legacy_chi_condensate,theta_fixed
3.841100004351736,8.190049282818379,-0.2524398142025307,2.0253237831653226,-0.018485294691552377,0.01772318311445129,-0.006430553642808883,-0.046936506134066885,-0.0012878415741777386,0.009474849126783149,-0.0005032747085164118,0.009474849126783107,-0.1562500000000002,-6.894092710928744,35.3,-0.09286235280440086,-0.10934427706254,0.2740678701605745,0.6441153127291173,0.25635642828007876,0.21596191561456685,0.3392471343335218,0.4069137325013664,3.0841570553116764,-0.035730380442385495,-2.9639594678685786,5.247812771815141,-0.8453392850406798,0.4607312201019446,3.097780095496369,0.9967354952403277,-0.13205962195008186,-0.048727622416761034,0.018949698253566256,-1.0298327881525564,0.4437474918019808,33.70638590612917,10.608239871799077,0.15252810012290047,0.023828069504690238,-0.6928111849177794,-0.8607712966259871,0.3439508324115918,23.548015443283614,6.373298189805492,legacy_chi_condensate,theta_fixed
4.058256855649098,8.454386454603794,-0.4258769427819689,5.814253564244989,-0.0306539568257998,0.019122387871088546,-0.005712958193481057,-0.04710511708976903,-0.0009784279796073306,0.002233655390518734,-0.00044715221506853696,0.0022336553905188765,-0.1562500000000002,-0.7225763709886823,35.3,-0.18299279130647447,-0.18484610065278356,1.0734793036399428,1.8453935826222314,0.20304530147010422,0.2491302954507988,0.33504067648290253,0.4684505558155866,3.307155041436717,-0.03341636713321665,-1.6290664762526252,1.3041432606187384,-1.0816313150823293,0.48202981972917147,3.195423131236332,0.9938920447123355,-0.15063608803121253,-0.048530697284444896,0.00446731078103761,-1.4530374796299048,0.4583008981264694,67.682960300511,11.344094498952455,0.18981359205877488,0.026434864231635078,-0.8918177230235544,-1.2301595534786192,0.34543615358935464,48.511935220245185,6.444719165475423,legacy_chi_condensate,theta_fixed
3.701191477873314,8.120106952019471,0.05323758335550405,0.09089465983574589,0.0030409964518804417,0.015547384578351852,-0.005273405324499473,-0.03579579467815045,-0.00107250680705628,0.015023870650973367,-0.00041242261871172916,0.015023870650973156,-0.1562500000000002,-6.579902580344232,35.3,0.018073515992886688,0.023063494638844086,0.0104757951651407,0.02858056793067346,0.2330186998501206,0.19524800197209893,0.33234039482550926,0.36782665635765793,2.9425365189296646,-0.02843700575964258,-1.9599406935238681,5.359061603736665,-0.6711714088359545,0.4607122162014073,3.2445682120718455,1.0149245943509078,-0.09046366069855537,-0.03728072410391846,0.030047741301946523,-0.7412789814793727,0.5088448300048914,17.622400812096323,13.91205738794378,0.1493777848047588,0.020133845188543165,-0.5217936240311957,-0.5722753671044767,0.4007279781527979,10.502962329166786,8.628195128866848,legacy_chi_condensate,theta_fixed
4.361641648186392,7.648733298196131,0.349773987015246,3.8767190762470287,0.02026669215478217,0.01868194145739648,-0.005655121631616328,-0.04196478475691993,-0.0010361023158341242,0.025341527972167203,-0.00044229654257846714,0.025341527972167332,-0.1562500000000002,-4.879382971023642,35.3,0.11693021303120253,0.14908917756291534,0.43325421658866675,1.1963855200379236,0.18200036965603703,0.20443940591227283,0.35338346491593564,0.3914437650901357,3.051267030595339,-0.029292478985510965,-2.913770969287294,3.831859789631955,-0.5638128231595451,0.47165710397131244,2.9162654252352396,1.0126258139167459,-0.07536888356212058,-0.043443183615332524,0.05068305594433453,-0.4972254853178565,0.5416552807389503,7.834225659634486,15.791554125115404,0.17685228415028895,0.02364110687856131,-0.3869605390092561,-0.3045820518672277,0.4185182941808885,2.9396656141818527,9.427744475702859,legacy_chi_condensate,theta_fixed
4.011117638292472,8.448793265372771,0.030249260775339692,0.02910454714839938,0.0018735295820795465,0.01861052659477569,-0.005707363020997499,-0.048859582071148905,-0.0010638107840212556,0.019670161605446785,-0.000446564347421527,0.01967016160544626,-0.1562500000000002,-6.739083054532923,35.3,0.011333352690271095,0.014165060788407203,0.0040855273539330975,0.010824686956237608,0.20340347365996486,0.217242247911017,0.33505916177453837,0.3786203848527109,3.4717253388246987,-0.035056071415449606,-0.6409466547570242,5.91192128719319,-0.9449859505647025,0.43470464430177597,3.107770146260423,1.0020488951205677,-0.11711732185546819,-0.050369957202591686,0.03934032321089305,-0.9892689902985013,0.641120229504337,31.128637078081503,22.174683076607277,0.20117489224743204,0.024932714174747322,-0.7438110583172705,-0.7762541106455242,0.5076498446430312,19.166337898894877,13.902950473298903,legacy_chi_condensate,theta_fixed
3.7696040130246087,8.133628570485659,0.06746395711631686,0.14485711416296393,0.003000922949527564,0.01669688749144077,-0.0062067222020665705,-0.04176860723257806,-0.0012946560811128937,0.018029789339454337,-0.0004855577050643764,0.018029789339454354,-0.1562500000000002,-3.6623312825933434,35.3,0.024842466876569817,0.030126464152113445,0.01964199722274097,0.04861171172638658,0.15249038779980473,0.22640858750086829,0.3552964227956522,0.413789937105486,2.8891166759675273,-0.032535676888077465,-2.2583000545059364,3.1848911161197906,-1.0657137568157962,0.4742837292699886,3.113938497013205,1.006774065642285,-0.0993045016379273,-0.04354882101875533,0.03605957867890869,-1.1362086599767398,0.735988331772224,41.08775350000701,29.012586370437223,0.23450234141021176,0.0218512128587388,-0.8312114154055844,-0.8807280433451518,0.5806687071446222,24.68765595029555,18.059321608315706,legacy_chi_condensate,theta_fixed
3.681925452467553,7.548800954484429,-0.1738137774702115,0.9638414800251437,-0.01275824230651128,0.01556979320358006,-0.005965935446986379,-0.049329049356603025,-0.001285805151995041,0.01435974034108205,-0.000466726236670777,0.01435974034108183,-0.1562500000000002,-5.969133834333868,35.3,-0.0670230682583379,-0.08477369409451503,0.14331307931535608,0.385020412914519,0.25759753955959264,0.22865458473659972,0.3426578252308179,0.3826188700816507,3.7331197170326966,-0.0408333465826771,-1.7953490893930864,4.9796010301729,-0.8729711851920593,0.4666726221797491,3.126201109363706,1.0067036868432722,-0.13077928730695268,-0.05108158074526884,0.02871948068216388,-1.0373430150971608,0.5304976593562167,34.33064717130752,15.077470340535834,0.13406761581177135,0.02008458875185939,-0.7389035693802879,-0.8883249443361362,0.4360066098993284,25.175663850357843,10.184686967208108,legacy_chi_condensate,theta_fixed
