M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,scenario,ensemble
3.062406624986167,7.506271742514719,-0.9231972562300425,27.0729615020255,-0.03962158605290107,0.012581612485672123,-0.006435296633788628,-0.042767187062353065,-0.0019061946702153487,-0.00029549719203291966,-0.0005035257881503569,-0.0002954971920328738,-0.1562500000000002,0.5928420864824315,35.3,-0.33748145172890825,-0.4411591018785123,3.617816813587047,10.464139693640835,0.21657639049105507,0.2121657284947476,0.33538271580258994,0.36235801783399707,3.3873539548005756,-0.04368264620432651,-2.000603979384108,0.24488874537321959,legacy_chi_condensate,theta_fixed
4.187292504655929,7.717660269981406,-0.8299210255433267,22.077616785608807,-0.060218210071163535,0.017985786225466472,-0.008956921427419603,-0.06769350757740769,-0.0016203973601977113,0.0003837106086559719,-0.000700591148917806,0.000383710608656835,-0.1562500000000002,-0.09264939802657135,35.3,-0.28969172735461385,-0.3538829549269025,2.6899910983498105,6.739314928935803,0.24199257375062197,0.20250003446056905,0.33523289167827724,0.38758378990764475,3.1407529527845006,-0.04878055380934222,-3.8010439603132697,0.13220269626980982,legacy_chi_condensate,theta_fixed
3.46477737614907,7.645193751975571,-0.6314461107004276,12.707730113508873,-0.03787343761581297,0.014990183156336044,-0.008244658356874724,-0.05343645511771833,-0.0020200649546497,0.005741360347158404,-0.0006451630372231969,0.005741360347158527,-0.1562500000000002,-2.6694491534703446,35.3,-0.22072763391962563,-0.3253353603043677,1.552776012179007,5.717997023733215,0.24841448846245162,0.21176713501425765,0.3500733041486622,0.3354493589103709,3.0236770782206777,-0.04695564434041152,-2.7802929592566152,2.3048439671598566,legacy_chi_condensate,theta_fixed
3.550640833708631,8.489113684884538,0.03266265408998428,0.03416176129394903,0.0018441932415501627,0.0163742297107988,-0.007100529874166022,-0.04868839018738236,-0.0017483754315403132,0.021781433703511682,-0.0005556083831828794,0.02178143370351126,-0.1562500000000002,-6.221731924015815,35.3,0.012923444252811268,0.015490836219947006,0.005348030287137844,0.01291594795855451,0.20532015918505045,0.23260031860266853,0.33970688647791286,0.4002674696996811,3.0138147187668674,-0.03981207306286142,-1.6534628374853075,5.206521755693772,legacy_chi_condensate,theta_fixed
3.078654426561218,7.827188619149747,-0.8060135292668907,20.74627623067549,-0.03913644764903141,0.012734330211140791,-0.007209358074156162,-0.04905391529176017,-0.0021751822415448973,0.0035658284776543636,-0.0005639792080195847,0.0035658284776542595,-0.1562500000000002,-3.4275927662388024,35.3,-0.3312739537772404,-0.319035289713992,3.504532363118059,5.469945837196481,0.21852582144310242,0.23583079310453203,0.33157089378568577,0.48625882890220257,3.402960256444219,-0.049046267385933144,-1.0294922380705338,3.4275685544128676,legacy_chi_condensate,theta_fixed
3.0261593880549675,7.537695011624357,-0.23359417708635047,1.7431527235063053,-0.01116348550579394,0.01237100113325299,-0.0058172519287571205,-0.03742542751473426,-0.0016567071894635574,0.010910043723262387,-0.0004551874526165547,0.010910043723262172,-0.1562500000000002,-5.068034445873626,35.3,-0.09887637618939013,-0.11339646483440571,0.3123176266510697,0.6909758673728635,0.22236643416838495,0.2349521443109335,0.320752265385476,0.39500745435892065,3.288658252831102,-0.03853938785759671,-1.6924125370541105,4.373131426936397,legacy_chi_condensate,theta_fixed
3.332857645962453,8.24185914927854,-0.30635340933102,3.0065533131477555,-0.016419623261314305,0.01463682294828224,-0.006334673780090667,-0.045284648401577005,-0.0016182554261549356,0.011338385473851046,-0.0004956395494757691,0.011338385473850786,-0.1562500000000002,-7.264764185572334,35.3,-0.11892749979303328,-0.15624169349072228,0.45309372883408117,1.3167347774395348,0.2398082034447199,0.2082192163385208,0.30994317993408216,0.3332038180366974,3.3086815210948233,-0.040223516300330886,-1.4940430501271509,6.00137351525335,legacy_chi_condensate,theta_fixed
3.145260252761394,7.887553845742817,-0.09891793427889052,0.3143836219088661,-0.006762327815409591,0.012892311300605962,-0.0054874193116898375,-0.037182047520728005,-0.0015777929899933479,0.012510916096594637,-0.0004292114867933422,0.012510916096594335,-0.1562500000000002,-5.661850867446066,35.3,-0.04521539429743533,-0.06360335540778413,0.06568746185692284,0.2178244037566605,0.2817861878173516,0.2483747808562028,0.31399089929400525,0.3152578351729062,3.3266105882730423,-0.036062117448913945,-1.4268634854786897,4.883917232801949,legacy_chi_condensate,theta_fixed
4.378474833475252,8.040364303589907,0.8080435494733302,20.83399667567345,0.05971094696361315,0.019418953139251644,-0.004629227815671539,-0.035097876021574985,-0.0007650199071995193,0.04057310713511376,-0.00036209670141911096,0.040573107135112904,-0.1562500000000002,-7.152112070887672,35.3,0.2982840251602475,0.4199546096946713,2.8389846551156777,9.469056431506672,0.22374623688487977,0.21114311027865484,0.3305236463273138,0.3315680773393608,3.001808957117769,-0.02370151807392334,-1.1109714675963651,6.048955872321206,legacy_chi_condensate,theta_fixed
3.0161361377007214,8.149979357168874,-0.26339892184371894,2.2296947276999215,-0.013439569260380133,0.01274936986144302,-0.004978347765878179,-0.03188022770687375,-0.0014252555247752814,0.006242217826660343,-0.0003895437776164724,0.006242217826660192,-0.1562500000000002,-2.8439457638837373,35.3,-0.08758020507640982,-0.11742784337610603,0.24650704555560182,0.7429539454259444,0.2580952034321368,0.217398744183581,0.37782084415709366,0.3979818993616897,3.186786534159545,-0.03201534761998095,-1.1662259968255517,2.9669527664864788,legacy_chi_condensate,theta_fixed
