sector,state,M2,s0,Pi,mass_sr,f,pc,d5frac,offdiag,accepted,rejection_reason,pc_low,pc_high,mass_sr_low,mass_sr_high,f_low,f_high,d5frac_low,d5frac_high,offdiag_low,offdiag_high
B,Bs1_lower,8.0,41.0,0.1350564191702819,5.684270469601287,0.5046829145754587,0.6305788821358864,0.0014597058605258,0.4407466107477625,True,,0.6305788821358864,0.6305788821358864,5.684270469601287,5.684270469601287,0.5046829145754587,0.5046829145754587,0.0014597058605258,0.0014597058605258,0.4407466107477625,0.4407466107477625
B,Bs1_lower,8.6,41.0,0.179146201972068,5.699008142493255,0.5032148813626712,0.5879835646513091,0.0009402289934755,0.4337208270673897,True,,0.5879835646513091,0.5879835646513091,5.699008142493255,5.699008142493255,0.5032148813626712,0.5032148813626712,0.0009402289934755,0.0009402289934755,0.4337208270673897,0.4337208270673897
B,Bs1_lower,9.2,41.0,0.2293079432860915,5.712088404727449,0.5022438205283952,0.5480957526189161,0.0005985546685387,0.4274954379915776,True,,0.5480957526189161,0.5480957526189161,5.712088404727449,5.712088404727449,0.5022438205283952,0.5022438205283952,0.0005985546685387,0.0005985546685387,0.4274954379915776,0.4274954379915776
B,Bs1_lower,9.8,41.0,0.2850434677804339,5.723737421582455,0.5016290353766916,0.5109712990181472,0.0003676132740934,0.4219619581834997,True,,0.5109712990181472,0.5109712990181472,5.723737421582455,5.723737421582455,0.5016290353766916,0.5016290353766916,0.0003676132740934,0.0003676132740934,0.4219619581834997,0.4219619581834997
B,Bs1_lower,10.4,41.0,0.3457985361342977,5.734152766075345,0.5012721784350166,0.4765642643205335,0.0002079844926889,0.4170244752741094,True,,0.4765642643205335,0.4765642643205335,5.734152766075345,5.734152766075345,0.5012721784350166,0.5012721784350166,0.0002079844926889,0.0002079844926889,0.4170244752741094,0.4170244752741094
B,Bs1_lower,11.0,41.0,0.4109976984188853,5.7435036632049705,0.5011034170477738,0.4447657294092386,9.5612853078676e-05,0.4126004514157493,True,,0.4447657294092386,0.4447657294092386,5.7435036632049705,5.7435036632049705,0.5011034170477738,0.5011034170477738,9.5612853078676e-05,9.5612853078676e-05,0.4126004514157493,0.4126004514157493
