s0,g,g_low,g_high,width_keV,width_low_keV,width_high_keV
6.75,-0.016509102932869158,-0.0803861969325323,0.047367991066793985,0.014664853720558868,0.0,0.3194034436591435
7.0,-0.016648086890680366,-0.08052518089034351,0.04722900710898277,0.01491280889460882,0.0,0.3196513988331935
7.25,-0.016787284546468415,-0.08066437854613155,0.04708980945319473,0.015163228806429905,0.0,0.31990181874501455
7.5,-0.016926531976744985,-0.08080362597640812,0.046950562022918155,0.015415824471388163,0.0,0.32015441440997283
7.75,-0.01706562699830011,-0.08094272099796325,0.04681146700136303,0.015670226822142932,0.0,0.3204088167607276
