M2,g,g_low,g_high,width_keV,width_low_keV,width_high_keV
4.0,-0.021071116429789535,-0.08494821042945268,0.0428059775698736,0.02388943498846314,0.0,0.3286280249270478
4.4,-0.01899377587593353,-0.08287086987559666,0.04488331812372961,0.019411245524295222,0.0,0.3241498354628799
4.8,-0.017430456095493634,-0.08130755009515678,0.0464466379041695,0.016347384860859036,0.0,0.3210859747994437
5.2,-0.016216536465842528,-0.08009363046550566,0.04766055753382061,0.01414969213336844,0.0,0.3188882820719531
5.6,-0.015249657913882142,-0.07912675191354528,0.048627436085780996,0.01251269871878199,0.0,0.3172512886573666
6.0,-0.014463200206453206,-0.07834029420611635,0.049413893793209936,0.011255364929561966,0.0,0.31599395486814663
