sector,state,M2,s0,Pi,mass_sr,f,pc,d5frac,offdiag,accepted,rejection_reason,pc_low,pc_high,mass_sr_low,mass_sr_high,f_low,f_high,d5frac_low,d5frac_high,offdiag_low,offdiag_high
B,Bs1_5830,7.0,43.0,0.0025211880022258,5.76820477658544,0.0975304434357227,0.6100422557170091,0.0350552915149818,0.426720451766106,True,,0.6100422557170091,0.6100422557170091,5.76820477658544,5.76820477658544,0.0975304434357227,0.0975304434357227,0.0350552915149818,0.0350552915149818,0.426720451766106,0.426720451766106
B,Bs1_5830,7.4,43.0,0.0032628265588633,5.789118262496807,0.0973119974219342,0.5691610591200963,0.029778028813982,0.419389204024266,True,,0.5691610591200963,0.5691610591200963,5.789118262496807,5.789118262496807,0.0973119974219342,0.0973119974219342,0.029778028813982,0.029778028813982,0.419389204024266,0.419389204024266
B,Bs1_5830,7.8,43.0,0.0041189072394275,5.8075572349702735,0.097193025032532,0.5304198484464253,0.0256716514316925,0.4126624954325208,True,,0.5304198484464253,0.5304198484464253,5.8075572349702735,5.8075572349702735,0.097193025032532,0.097193025032532,0.0256716514316925,0.0256716514316925,0.4126624954325208,0.4126624954325208
B,Bs1_5830,8.2,43.0,0.0050891711183235,5.823939212439961,0.0971471704165053,0.4939579144744567,0.0224190812589416,0.4064911873957071,True,,0.4939579144744567,0.4939579144744567,5.823939212439961,5.823939212439961,0.0971471704165053,0.0971471704165053,0.0224190812589416,0.0224190812589416,0.4064911873957071,0.4064911873957071
B,Bs1_5830,8.6,43.0,0.0061717961504962,5.838589937921652,0.0971553694194846,0.459823943941253,0.0198018062910833,0.4008250959567706,True,,0.459823943941253,0.459823943941253,5.838589937921652,5.838589937921652,0.0971553694194846,0.0971553694194846,0.0198018062910833,0.0198018062910833,0.4008250959567706,0.4008250959567706
B,Bs1_5830,9.0,43.0,0.0073636804479569,5.8517684030119055,0.0972036313155323,0.428000833269634,0.0176658800815451,0.3956159776728288,True,,0.428000833269634,0.428000833269634,5.8517684030119055,5.8517684030119055,0.0972036313155323,0.0972036313155323,0.0176658800815451,0.0176658800815451,0.3956159776728288,0.3956159776728288
