sector,state,M2,s0,Pi,mass_sr,f,pc,d5frac,offdiag,accepted,rejection_reason,pc_low,pc_high,mass_sr_low,mass_sr_high,f_low,f_high,d5frac_low,d5frac_high,offdiag_low,offdiag_high
D,Ds1_2460,2.0,8.0,0.0479721937502333,2.468555655919368,0.4040406120673557,0.6612386620804087,0.0212494847708443,0.289042270626567,True,,0.6612386620804087,0.6612386620804087,2.468555655919368,2.468555655919368,0.4040406120673557,0.4040406120673557,0.0212494847708443,0.0212494847708443,0.289042270626567,0.289042270626567
D,Ds1_2460,2.2,8.0,0.0632355880762254,2.462577102329108,0.4043002467988759,0.6095162731155734,0.0181595320691507,0.29039157136269,True,,0.6095162731155734,0.6095162731155734,2.462577102329108,2.462577102329108,0.4043002467988759,0.4043002467988759,0.0181595320691507,0.0181595320691507,0.29039157136269,0.29039157136269
D,Ds1_2460,2.4,8.0,0.0795457455406613,2.4603547069046323,0.4043671491173844,0.5608300117860163,0.0157502972959652,0.2918726492196668,True,,0.5608300117860163,0.5608300117860163,2.4603547069046323,2.4603547069046323,0.4043671491173844,0.4043671491173844,0.0157502972959652,0.0157502972959652,0.2918726492196668,0.2918726492196668
D,Ds1_2460,2.6,8.0,0.0965744380803817,2.460137761832792,0.404387189636986,0.5156305466699386,0.0138551767935254,0.2933792328203553,True,,0.5156305466699386,0.5156305466699386,2.460137761832792,2.460137761832792,0.404387189636986,0.404387189636986,0.0138551767935254,0.0138551767935254,0.2933792328203553,0.2933792328203553
D,Ds1_2460,2.8,8.0,0.1140496653112089,2.4610082561727142,0.4044144366244079,0.4740474890528932,0.0123441155411146,0.294850802639177,True,,0.4740474890528932,0.4740474890528932,2.4610082561727142,2.4610082561727142,0.4044144366244079,0.4044144366244079,0.0123441155411146,0.0123441155411146,0.294850802639177,0.294850802639177
D,Ds1_2460,3.0,8.0,0.1317514343158059,2.462462012791827,0.4044661869974889,0.4360173506839193,0.0111217728344216,0.2962555915309327,True,,0.4360173506839193,0.4360173506839193,2.462462012791827,2.462462012791827,0.4044661869974889,0.4044661869974889,0.0111217728344216,0.0111217728344216,0.2962555915309327,0.2962555915309327
