sample,sector,state,mQ,ms,ss,chi,f3gamma,omegaV,omegaA,theta_deg,M2_twopoint,s0_twopoint,M2_transition,s0_transition,f_initial_GeV,f_vector_GeV,tensor_delta,g,width_keV
10,D,Ds1_2536,1.2724039947782866,0.08584142884483398,-0.008727784304721957,-3.2242648331321972,-0.0034450422710659255,3.9287530502795502,-2.0539214392854928,34.31777218455553,2.271391163193047,9.064370350102243,5.55515202442794,6.977722815475691,0.1525289410782463,0.24780786956405187,0.14683041094017235,0.005222328131044329,0.0014624639427020256
10,B,Bs1_lower,4.1933104745741305,0.09796644137319693,-0.010317166287601638,-2.8464181151637007,-0.0018186711378836667,4.027054846518536,-1.478051952161219,40.84069814200978,9.437051846691382,41.978620766732384,5.098558969201537,39.36996734483714,0.5011877415655875,0.301008837168018,0.10454087346750103,-0.7686095800950323,2.2927942692428993
10,B,Bs1_5830,4.1933104745741305,0.09796644137319693,-0.010317166287601638,-2.8464181151637007,-0.0018186711378836667,4.027054846518536,-1.478051952161219,40.84069814200978,8.18710339739579,42.29048719170464,5.2203397943248255,39.49265932130077,0.08518024324101373,0.301008837168018,-0.007861969224617594,-0.38880115162249135,1.4949745960914693
11,D,Ds1_2460,1.2372092748449732,0.09875015426811362,-0.011751865849011478,-2.720647709340831,-0.002725940636644591,6.642279285992236,-3.154471913551299,39.6793435021644,2.0747882641033293,8.058245409655074,5.531479857299651,6.886481796333036,0.4165721508856372,0.2714699713227687,-0.05129707174811721,0.06538050733616507,0.13558475332636222
11,D,Ds1_2536,1.2372092748449732,0.09875015426811362,-0.011751865849011478,-2.720647709340831,-0.002725940636644591,6.642279285992236,-3.154471913551299,39.6793435021644,2.6672509128324555,9.074573047411809,5.784570654966219,7.744629938467256,0.1763422282766802,0.2714699713227687,-0.214764591263894,0.040362497177842536,0.08716423083057905
11,B,Bs1_lower,4.201036036669431,0.07234869219750849,-0.009458605110619194,-3.56591311847379,-0.009407419808297266,6.116990520500455,-3.262632857954836,38.752124126687114,9.620457149014893,40.41248066044936,6.589852299425391,38.32094807337931,0.49367025509026996,0.29018429527684925,-0.01349473748498392,0.1079513606836264,0.056926653687065176
11,B,Bs1_5830,4.201036036669431,0.07234869219750849,-0.009458605110619194,-3.56591311847379,-0.009407419808297266,6.116990520500455,-3.262632857954836,38.752124126687114,8.239086712506504,43.12504722402801,6.999849690142352,39.429439225105554,0.0868603111704454,0.29018429527684925,-0.002931541135569163,0.09598142908026673,0.08972624108588972
12,D,Ds1_2460,1.2450841375594206,0.10325478747266241,-0.012684527596067356,-3.07288484736017,-0.005345086815620173,6.086818354981884,-2.3522891983252476,37.22119389813052,2.3044378602922846,7.5612992136065404,4.605622246956033,6.313991305135174,0.38942094067129407,0.258776005076513,-0.18395470856359106,0.17126380332513808,0.937288450150991
12,D,Ds1_2536,1.2450841375594206,0.10325478747266241,-0.012684527596067356,-3.07288484736017,-0.005345086815620173,6.086818354981884,-2.3522891983252476,37.22119389813052,2.7185046416626006,9.310940476451771,5.231216459851982,7.153735255814557,0.16939513246334634,0.258776005076513,0.05418205378862778,0.07411715101030161,0.29457349174837755
12,B,Bs1_lower,4.223767379893784,0.0904698327955463,-0.009446947239527836,-2.805749366160105,-0.006370644545127279,1.2028228919455142,-0.5449938023662897,33.686597726392755,9.483513918589079,41.89087851284666,6.665411657144878,39.76386916932376,0.4996292258265577,0.2927096511284115,0.11530005484407556,-0.33131116698855767,0.6430435804211445
12,B,Bs1_5830,4.223767379893784,0.0904698327955463,-0.009446947239527836,-2.805749366160105,-0.006370644545127279,1.2028228919455142,-0.5449938023662897,33.686597726392755,8.343989386225683,42.439683635810184,6.018505285862719,39.012409291982046,0.09848730758562993,0.2927096511284115,0.023373788758305012,-0.4414304083553451,1.877730848580186
13,D,Ds1_2460,1.289646450702197,0.08948510659794873,-0.011471632287766417,-2.7495582301217025,-0.0050671549055965786,4.010746417862566,-1.8699955026500603,40.44387150104391,2.086592858149275,8.354678652108857,4.174932250610119,6.48587104051592,0.40307833081497707,0.2515051275482351,-0.06522491454797165,0.04795413085080504,0.07315659124010312
13,D,Ds1_2536,1.289646450702197,0.08948510659794873,-0.011471632287766417,-2.7495582301217025,-0.0050671549055965786,4.010746417862566,-1.8699955026500603,40.44387150104391,2.1460989208298393,9.276225639297778,4.023385481788581,6.976354134111147,0.16789473126303037,0.2515051275482351,-0.16137862502432102,0.024220548998783772,0.03152971846830285
13,B,Bs1_lower,4.1999903696913705,0.11909141155658295,-0.013320360151617174,-2.4926411848424763,-3.2830938902888294e-05,3.820011535647361,-3.015015519536056,32.8723258184907,10.305036675209923,40.121702988182506,5.663571400479548,39.94318829611937,0.464014483083099,0.3035840182953983,0.08123437880880824,-0.7776972430635201,2.939704588883715
13,B,Bs1_5830,4.1999903696913705,0.11909141155658295,-0.013320360151617174,-2.4926411848424763,-3.2830938902888294e-05,3.820011535647361,-3.015015519536056,32.8723258184907,8.975479194331628,43.45129742971824,6.084205869750593,41.0813163246869,0.1072229058736586,0.3035840182953983,-0.012739908966074144,-0.6634984910553243,4.379610373149029
