M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,gB_soft,fB_eff_GeV,ratio_tensor_da,ratio_vector_da,qcd_B_soft,qcd_tensor_family_A,qcd_f3_family_A,g1_2460_softAB,g2_2536_softAB,Gamma2460_softAB_keV,Gamma2536_softAB_keV,scenario,ensemble
3.981997203650292,7.562069388588537,-0.30502701756599604,2.945245745248392,-0.02213404682653125,0.01621002131135774,-0.006628482082103163,-0.03962261969436692,-0.001181816625712171,0.0048036225208845235,-0.0005183947774757149,0.004803622520884456,-0.1562500000000002,-1.4759707209090207,35.3,-0.13760560200709976,-0.16606326423741566,0.5994005674852391,1.4813837358823823,0.20423911727775274,0.2559363779644845,0.32783480646981716,0.3836720289353791,2.5673660875790243,-0.030282545859361965,-0.9397896683132565,2.069649289875242,-0.9477840411762094,0.46340628744125123,3.2492804175223875,1.014126077085469,-0.124526508156062,-0.04132283109755481,0.00960724504176898,-1.231007022887523,0.49544004755392296,47.96958725196247,13.185683552394119,legacy_chi_condensate,theta_fixed
4.4145935458845145,8.305671489401325,-0.20115769081983223,1.2964702937170653,-0.01573866583467738,0.020153758868826196,-0.006060581118076295,-0.051548937568292666,-0.0009362415196451992,0.011563729258649642,-0.0004741230147887133,0.01156372925864965,-0.1562500000000002,-4.394621968198988,35.3,-0.08441072652978032,-0.09268718558730071,0.22828877816522206,0.463406823467704,0.19720766786141633,0.25115536667971017,0.3458615740300707,0.44485941889464165,3.2834533096270695,-0.033967958032883196,-2.2900997325410066,3.6950312665387757,-0.943535787429059,0.48643990307734825,3.1387030068193282,1.0050028842492877,-0.14298035823363953,-0.05295930210272658,0.02312745851729929,-1.1674610542414183,0.5035041059640804,43.6690848260444,13.675054534702769,legacy_chi_condensate,theta_fixed
4.1535198856517335,8.062442739362298,-0.17896744396536463,1.0212887279550238,-0.01402698513714821,0.018693212738962676,-0.005918215994504083,-0.05094156073169159,-0.0010043307689514356,0.012803476579102328,-0.0004630435391682581,0.012803476579102158,-0.1562500000000002,-6.489583772439929,35.3,-0.07078484769129746,-0.0980935792941107,0.15976478947008818,0.5170817381662631,0.2424752636156917,0.2205274220255755,0.32219380220942895,0.32836694747053197,3.4918818997232055,-0.0361361346138989,-1.8026682061536912,5.347259058350338,-0.7192483865489052,0.5485842732867321,3.165519881774755,1.0024079945404467,-0.14023291128955734,-0.05240893503981128,0.025606953158204486,-1.0702518234566856,0.5962647693048894,36.52350267029419,19.105408848551754,legacy_chi_condensate,theta_fixed
3.8323928793913593,8.297771165495043,-0.4183813746006142,5.609209041078426,-0.031529641811422954,0.01719587944837386,-0.005335963479781217,-0.040647526927420956,-0.0010325895396169982,-0.0006459877169811413,-0.0004174658790158557,-0.0006459877169806423,-0.1562500000000002,0.2351962937351168,35.3,-0.13919447458205486,-0.19134959312228997,0.6208703672443436,1.9810761018617373,0.3000307375875112,0.19050668389177777,0.330888300506043,0.33995262427387596,3.1989419086247457,-0.03082933269612391,-3.298362290286847,0.06662853880366537,-0.8477054322338283,0.4045869630516665,3.1919832274171664,1.0048115654697212,-0.13567296862176434,-0.04209758234605381,-0.0012919754339617835,-0.9851330317742766,0.39163798389920085,31.099019958754763,8.298807394671083,legacy_chi_condensate,theta_fixed
3.9647822022194554,7.649544260717483,-0.07929143284594467,0.20158644924678495,-0.007815953633763664,0.01799382009194855,-0.006252236009703526,-0.04365501427239279,-0.001331905123693238,0.012959364406481247,-0.0004893471328849516,0.012959364406481044,-0.1562500000000002,-5.985452247023647,35.3,-0.03389717479076851,-0.04115258399687409,0.036841373169518944,0.09089249609358868,0.2746487798798072,0.2601156049582283,0.3516009325347623,0.40903356228706766,3.0199139957038645,-0.033390945646617605,-1.7433999193616312,5.008521624762786,-0.5809630212581991,0.48041199204553275,2.89348333668574,0.9960931234571212,-0.1057673518769153,-0.04547626652897098,0.02591872881296229,-0.6817490092133982,0.3531451063743939,14.902455523665521,6.693298523567971,legacy_chi_condensate,theta_fixed
4.391042153806935,7.950372629986391,-0.21047896379912232,1.4202118626405746,-0.01860187248856074,0.020233588861732568,-0.007599620608784378,-0.06182992465734807,-0.0012627778742940253,0.01622578219920275,-0.0005947026082719309,0.01622578219920235,-0.1562500000000002,-4.89203036805497,35.3,-0.07364212888186605,-0.09754611268960535,0.17385549082797963,0.5149688819323394,0.26949293322879986,0.20891769026319756,0.34504713506503765,0.3679063866804869,3.237057639103696,-0.04190338673780942,-0.6795457643263947,4.585595229174642,-0.8003470647798901,0.47125715667580814,3.013868571729684,0.998132644551557,-0.15955450297338716,-0.06368740513991403,0.0324515643984051,-0.9657580100613148,0.49486041580911133,29.900082017596024,13.25337493108734,legacy_chi_condensate,theta_fixed
3.2721910598452086,7.764802052648587,-0.26475586509325766,2.265820049546215,-0.017051423068813076,0.013524701770098523,-0.0058367636534877735,-0.0394441608427769,-0.0015224089394677608,0.008341889712906201,-0.00045657082899152755,0.008341889712906171,-0.1562500000000002,-6.703671503362291,35.3,-0.09637884752374938,-0.12480812416324899,0.30026014745344504,0.843024233726049,0.2718673674835718,0.2272670152321019,0.3607622750564257,0.39346175375818004,3.2444654397397277,-0.03666304139978072,-3.39957414123265,4.967197244202065,-0.9019122573935476,0.4412754917614106,3.129757839898054,1.010504813981463,-0.11278535965602765,-0.04142314061123619,0.016683779425812374,-0.9967391969907389,0.4597025160075604,32.114214999924044,11.436894335795289,legacy_chi_condensate,theta_fixed
3.352937973911328,7.872812166593201,-0.6595511520517997,13.943189986042126,-0.025732083254349506,0.014766407739160423,-0.004870053693572645,-0.030731676391244134,-0.0012286661391126806,-0.0016434641475296208,-0.0003811664745212389,-0.0016434641475296108,-0.1562500000000002,1.0253158900882449,35.3,-0.23299010058503483,-0.3005039598382172,1.7399634126643981,4.867207608614953,0.17914899120230537,0.20099729681846354,0.3287926336431671,0.36004093596423725,2.962645916809851,-0.027619200040648953,-0.49228043536543,0.44012633303760923,-1.0599373123317217,0.5001520661832569,3.080387103905182,0.9967884698605897,-0.10290073948523323,-0.032341509004878054,-0.0032869282950592315,-1.548892110405748,0.5503425342705343,76.89666655047819,16.324715887089663,legacy_chi_condensate,theta_fixed
3.3745794264918714,7.891865505313278,0.12762620480523076,0.5201140127154898,0.007863487859290651,0.014666326765606625,-0.006214811479412324,-0.04797760007390791,-0.0016519229073575254,0.02476387576394082,-0.00048625597351964613,0.024763875763940603,-0.1562500000000002,-7.875355228162116,35.3,0.050425510099564454,0.05596407056842962,0.08119316015516743,0.16792348947597055,0.2458764145154105,0.22900649607986093,0.3349332043378022,0.42622777061235817,3.619821479226229,-0.042895213410958,-3.2625159452550303,5.8460806249411466,-0.8517571541565305,0.4350574254218475,2.9818566322478905,1.0042706246375577,-0.0996988018927959,-0.05011577895478508,0.04952775152788143,-0.8525324945549013,0.5583546426803638,23.208160927379613,16.715259470298953,legacy_chi_condensate,theta_fixed
3.4787413320861917,7.505195874843777,0.3103592005651302,3.0503977032496,0.021620474110586204,0.014943579944282538,-0.004935211923961072,-0.02961751880004334,-0.0012200859874700494,0.02141795317339755,-0.0003861954690167745,0.021417953173397352,-0.1562500000000002,-5.4142548836801065,35.3,0.11988923959522818,0.1452677570468196,0.455184670383827,1.1312708505210267,0.2691611862765161,0.22568868248719476,0.3376098025457132,0.3935215825071558,2.8205714123433303,-0.02616300171362915,-2.3738265358532686,4.392194627554584,-0.3570102022686086,0.46661090909358044,3.01933300019014,1.0004628102733866,-0.05141931926156486,-0.031223800256530165,0.042835906346794905,-0.28281281795157465,0.3898854168361933,2.5329428701176986,8.148958710096787,legacy_chi_condensate,theta_fixed
